connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
99d9e415d204a5cf,kv,5578184625381846,5578184626674611,0,0
19b5a993aefab9d7,api,5578184625732592,5578184626760640,0,0
86dc14a8ce27bf6b,api,5578202229892897,5578203584952251,29397,9333
60e548e7e5aceffb,api,5578203760235494,5578206684878706,43361,26022
517a0e5bc757c0a1,api,5578206866981390,5578209141632561,22344,23762
fc56a99975871a58,api,5578209326247579,5578210528547211,27569,8389
e420a1c07521a0ee,api,5578210715310258,5578211710370630,29416,12772
de307917aa05be36,api,5578211711467599,5578212654205862,43380,11828
249c0a5445b2a8f8,api,5578212655335861,5578214746225635,22363,27425
2f7a7c0a2a9fe4b5,api,5578214748346403,5578216685884352,27588,25035
