phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,545031,90.37961196899414,6030.464040794728,125000000.0,4.8243712326357823e-05,1
drain,kv,target_to_client,3573586932,90.35892009735107,39548800.806272164,125000000.0,0.3163904064501773,1
post,api,client_to_target,39488,0.0,0.0,125000000.0,0.0,1
post,kv,target_to_client,36,0.0,0.0,125000000.0,0.0,1
