monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5553204500000000,1784167935231435917,250000000,api,client_to_target,148852,1
5553204500000000,1784167935231464217,250000000,api,target_to_client,596,0
5553208500000000,1784167939237433119,250000000,api,target_to_client,491,0
5553209750000000,1784167940490323798,250000000,api,target_to_client,241,0
5553210750000000,1784167941492366748,250000000,api,target_to_client,732,0
5553212250000000,1784167942994841739,250000000,api,target_to_client,484,0
5553214250000000,1784167944998900249,250000000,api,target_to_client,978,0
5553215250000000,1784167946000425014,250000000,api,target_to_client,729,0
5553217000000000,1784167947753061121,250000000,api,target_to_client,4157,0
5553217250000000,1784167948003858081,250000000,api,target_to_client,11714,0
5553217500000000,1784167948254938637,250000000,api,target_to_client,12523,0
5553217750000000,1784167948506390861,250000000,api,target_to_client,7843,0
5553218000000000,1784167948757069671,250000000,api,target_to_client,6288,0
5553218250000000,1784167949007716833,250000000,api,target_to_client,3179,0
5553218500000000,1784167949258604541,250000000,api,target_to_client,3096,0
5553220750000000,1784167951513011863,250000000,api,client_to_target,40198,1
5553220750000000,1784167951513039973,250000000,api,target_to_client,640,0
5553220750000000,1784167951513049153,250000000,kv,client_to_target,186,0
5553220750000000,1784167951513055993,250000000,kv,target_to_client,36,1
5553221000000000,1784167951763615014,250000000,api,target_to_client,3187,0
5553221250000000,1784167952014405534,250000000,api,target_to_client,3163,0
5553221500000000,1784167952266180744,250000000,api,target_to_client,3168,0
5553221750000000,1784167952516397369,250000000,api,client_to_target,29416,1
5553221750000000,1784167952516418589,250000000,api,target_to_client,3495,0
5553221750000000,1784167952516426408,250000000,kv,client_to_target,186,0
5553221750000000,1784167952516431788,250000000,kv,target_to_client,36,1
5553222000000000,1784167952766692333,250000000,api,target_to_client,3193,0
5553222250000000,1784167953017672150,250000000,api,target_to_client,3160,0
5553222500000000,1784167953269454381,250000000,api,target_to_client,3155,0
5553222750000000,1784167953520196640,250000000,api,client_to_target,43380,1
5553222750000000,1784167953520207910,250000000,api,target_to_client,3264,0
5553222750000000,1784167953520211870,250000000,kv,client_to_target,186,0
5553222750000000,1784167953520214550,250000000,kv,target_to_client,36,1
5553223000000000,1784167953771146348,250000000,api,target_to_client,3193,0
5553223250000000,1784167954021332433,250000000,api,target_to_client,3171,0
5553223500000000,1784167954271793346,250000000,api,target_to_client,3361,0
5553223750000000,1784167954522201439,250000000,api,client_to_target,35730,1
5553223750000000,1784167954522223668,250000000,api,target_to_client,3077,0
5553223750000000,1784167954522231468,250000000,kv,client_to_target,186,0
5553223750000000,1784167954522237408,250000000,kv,target_to_client,36,1
5553224000000000,1784167954772912059,250000000,api,target_to_client,3428,0
5553224250000000,1784167955024011995,250000000,api,target_to_client,3076,0
5553224500000000,1784167955274445388,250000000,api,target_to_client,523,0
