step,complete_weight,active_weight,progress,complete_leaf_count,active_leaf_count
0,0,0,0.0,0,0
1,0,1.0,0.0,0,1
4,1.0,1.0,1.0,1,1
5,1.0,2.0,0.5,1,2
6,2.0,2.0,1.0,2,2
