bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,1.4690159956467717,116.5685,20
0,0.0,5.0,1,sink,0,83.65,20
1,5.0,10.0,0,source,1.4690159956467717,185.1345,20
1,5.0,10.0,1,sink,0,83.60400000000001,20
2,10.0,15.0,0,source,0.06228987402356467,103.8065,20
2,10.0,15.0,1,sink,1.406726121623207,178.32049999999998,20
3,15.0,20.0,0,source,0.06228987402356467,87.31649999999998,20
3,15.0,20.0,1,sink,1.406726121623207,183.4025,20
4,20.0,25.0,0,source,0.06228987402356467,87.55999999999999,20
4,20.0,25.0,1,sink,1.406726121623207,173.90800000000002,20
5,25.0,30.0,0,source,0.06228987402356467,88.16199999999999,20
5,25.0,30.0,1,sink,1.406726121623207,158.2795,20
6,30.0,35.0,0,source,0.06228987402356467,88.091,20
6,30.0,35.0,1,sink,1.406726121623207,187.3705,20
7,35.0,40.0,0,source,0.06228987402356467,87.9965,20
7,35.0,40.0,1,sink,1.406726121623207,199.363,20
8,40.0,42.085092067718506,0,source,0.06228987402356467,88.06875,8
8,40.0,42.085092067718506,1,sink,1.406726121623207,210.06125000000003,8
