bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,0.5346571009380091,319.354,20
0,0.0,5.0,1,sink,0,82.3195,20
1,5.0,10.0,0,source,0.5346571009380091,358.04368421052624,19
1,5.0,10.0,1,sink,0,82.37421052631579,19
2,10.0,15.0,0,source,0.5346571009380091,325.0835,20
2,10.0,15.0,1,sink,0,82.48700000000001,20
3,15.0,20.0,0,source,0.5346571009380091,321.8765,20
3,15.0,20.0,1,sink,0,82.4075,20
4,20.0,25.0,0,source,0.5346571009380091,332.85849999999994,20
4,20.0,25.0,1,sink,0,82.471,20
5,25.0,30.0,0,source,0.5346571009380091,215.25099999999998,20
5,25.0,30.0,1,sink,0,82.48250000000002,20
6,30.0,35.0,0,source,0.5346571009380091,299.6825,20
6,30.0,35.0,1,sink,0,82.5205,20
7,35.0,40.0,0,source,0.5346571009380091,273.8605,20
7,35.0,40.0,1,sink,0,82.56449999999998,20
8,40.0,45.0,0,source,0.5346571009380091,167.581,20
8,40.0,45.0,1,sink,0,82.76650000000002,20
9,45.0,50.0,0,source,0.5346571009380091,208.89399999999995,20
9,45.0,50.0,1,sink,0,82.468,20
10,50.0,55.0,0,source,0.5346571009380091,360.955,20
10,50.0,55.0,1,sink,0,82.1865,20
11,55.0,60.0,0,source,0.5346571009380091,190.92399999999998,20
11,55.0,60.0,1,sink,0,82.19499999999998,20
12,60.0,65.0,0,source,0.5346571009380091,370.217,20
12,60.0,65.0,1,sink,0,313.2945,20
13,65.0,70.0,0,source,0.5346571009380091,292.358,20
13,65.0,70.0,1,sink,0,346.96299999999997,20
14,70.0,75.0,0,source,0.25895730363903113,214.5355,20
14,70.0,75.0,1,sink,0.275699797298978,358.51149999999996,20
15,75.0,80.0,0,source,0.25895730363903113,137.7415,20
15,75.0,80.0,1,sink,0.275699797298978,360.8885,20
16,80.0,85.0,0,source,0.25895730363903113,122.94449999999999,20
16,80.0,85.0,1,sink,0.275699797298978,346.5965,20
17,85.0,90.0,0,source,0.0768117718047614,106.4695,20
17,85.0,90.0,1,sink,0.4578453291332477,356.03450000000004,20
18,90.0,95.0,0,source,0.0768117718047614,264.6715,20
18,90.0,95.0,1,sink,0.4578453291332477,357.12750000000005,20
19,95.0,100.0,0,source,0.0768117718047614,155.238,20
19,95.0,100.0,1,sink,0.4578453291332477,218.83599999999996,20
20,100.0,105.0,0,source,0.0768117718047614,90.19950000000001,20
20,100.0,105.0,1,sink,0.4578453291332477,234.4665,20
21,105.0,110.0,0,source,0.0768117718047614,144.78400000000005,20
21,105.0,110.0,1,sink,0.4578453291332477,153.72549999999998,20
22,110.0,115.0,0,source,0.0768117718047614,95.1345,20
22,110.0,115.0,1,sink,0.4578453291332477,264.9325,20
23,115.0,120.0,0,source,0.0768117718047614,126.07199999999997,20
23,115.0,120.0,1,sink,0.4578453291332477,349.73400000000004,20
24,120.0,125.0,0,source,0.0768117718047614,88.4505,20
24,120.0,125.0,1,sink,0.4578453291332477,226.11549999999994,20
25,125.0,130.0,0,source,0.0768117718047614,102.307,20
25,125.0,130.0,1,sink,0.4578453291332477,291.0315,20
26,130.0,135.0,0,source,0.0768117718047614,126.7585,20
26,130.0,135.0,1,sink,0.4578453291332477,349.38949999999994,20
27,135.0,140.0,0,source,0.0768117718047614,202.462,20
27,135.0,140.0,1,sink,0.4578453291332477,215.26400000000004,20
28,140.0,143.77017831802368,0,source,0.0768117718047614,360.37533333333334,15
28,140.0,143.77017831802368,1,sink,0.4578453291332477,352.2300000000001,15
