phase,gpu,samples,power_mean_w
baseline,0,480,342.6472291666667
baseline,1,480,82.34616666666668
drain,0,272,174.5494117647059
drain,1,272,226.74466911764708
post,0,479,90.57235908141962
post,1,479,267.7404384133612
