connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes,client_rtt_us,client_rttvar_us,client_snd_cwnd,client_total_retrans,target_rtt_us,target_rttvar_us,target_snd_cwnd,target_total_retrans
c2ed502477a39c53,kv/east,,2384746824579,2384747854183,0,0,21,10,10,0,34,22,10,0
0e7b0207aff1a837,kv/germany,,2384747236188,2384748052794,0,0,14,7,10,0,17,10,10,0
be728b7c798a66d3,api/germany,,2532693458927,2534644590971,1541,15275,,,,,,,,
d0ba9184da276c2a,api/east,,2532693186127,2534868291433,1541,15265,,,,,,,,
a8a075d633b46215,api/germany,,2533085692594,2534989843284,1541,14065,,,,,,,,
a58dbe67718bfd50,api/east,,2533085828638,2535217900996,1541,15281,,,,,,,,
55adddc12cceecf1,api/germany,,2533485160576,2535378789389,1541,15277,,,,,,,,
69eb6ef6deccff16,api/east,,2533478232012,2535598006535,1541,15282,,,,,,,,
78729bfd00a36289,api/germany,,2533871167890,2535770633899,1541,14058,,,,,,,,
e689f0db38f37c71,api/east,,2533870890712,2536009015289,1541,14048,,,,,,,,
2aeb0a0da3f4858c,api/germany,,2534263885502,2536160801336,1541,14034,,,,,,,,
d7fbb83e9d612d9c,api/east,,2534263573398,2536378100077,1541,14034,,,,,,,,
eff5791ac3717925,api/germany,,2534657179339,2536549472867,1541,14032,,,,,,,,
2d7cdea063fce369,api/east,,2534656957414,2536753052489,1541,15280,,,,,,,,
80f9217246f6cdc7,api/germany,,2535049412190,2536939261957,1541,14022,,,,,,,,
781758204e73cedb,api/east,,2535049190436,2537151970414,1541,14054,,,,,,,,
bc74644ce6fbcc3a,api/germany,,2535442227858,2537327978103,1541,15275,,,,,,,,
5cdc45369270a385,api/east,,2535441906017,2537516268910,1541,14052,,,,,,,,
ff255882d136eedb,api/germany,,2535835177764,2537717308458,1541,14022,,,,,,,,
a264f46e3416afa5,api/germany,,2537693540894,2537793246913,74,54606,,,,,,,,
7b3271e6b0b27c9e,api/east,,2535834583784,2537913081057,1541,15275,,,,,,,,
7bb1ba620486ba40,api/east,,2537693449804,2538094933969,74,54578,,,,,,,,
392d7b198cb6e12c,api/germany,,2536227845532,2538119582028,1541,15275,,,,,,,,
eb553423784a75bc,api/east,,2536227482133,2538284703025,1541,14061,,,,,,,,
a10800f6565adbb5,api/germany,,2536620672477,2538508636165,1543,14022,,,,,,,,
8537d0571c16f790,api/east,,2536620387635,2538689696842,1543,14030,,,,,,,,
a1372e97ccc8dea3,api/germany,,2538793491289,2538892709306,74,54772,,,,,,,,
9744b7c7b32fe01f,api/germany,,2537013331449,2538907324231,1543,14040,,,,,,,,
64e9953643c03c4d,api/east,,2537013117599,2539094050368,1543,14033,,,,,,,,
a43f9cb814753182,api/germany,,2537406213717,2539304703406,1543,14032,,,,,,,,
71dbd4ea5ba5578e,api/east,,2539095275873,2539496968332,74,54776,,,,,,,,
449e3ab8f40f3998,api/east,,2537405907064,2539501164992,1543,14032,,,,,,,,
1de24a88202076c3,api/germany,,2537798862965,2539634703830,1543,13525,,,,,,,,
f4a2b38c359566e5,api/east,,2537798605374,2539848252559,1543,13524,,,,,,,,
52f75ab3a96ddadf,api/germany,,2539893121276,2539991244437,74,54794,,,,,,,,
042884a8d221ce5e,api/germany,,2538192523659,2540085749138,1543,14061,,,,,,,,
fe451b46bd30635a,api/east,,2538192375883,2540275047010,1543,15252,,,,,,,,
7e79fbb2b6456918,api/germany,,2538584541638,2540478882041,1543,14030,,,,,,,,
26e2980d5a5c88c8,api/east,,2538584293705,2540677862713,1543,14032,,,,,,,,
72cf9a6c081f4483,api/germany,,2538977350660,2540884632747,1543,14030,,,,,,,,
5b860e2a30e3fdce,api/east,,2540497034685,2540896422343,74,54812,,,,,,,,
1c786474d5cc2070,api/east,,2538977000516,2541051202175,1543,14022,,,,,,,,
c69ba1eb14b8a4e6,api/germany,,2540991527566,2541088986116,74,54813,,,,,,,,
457e6c3e30f566c6,api/germany,,2539370118731,2541281338143,1543,15278,,,,,,,,
3824d6b17dfe69d6,api/east,,2539369820874,2541453169272,1543,15278,,,,,,,,
47ef33ec66341588,api/germany,,2539762986608,2541664530814,1543,14040,,,,,,,,
b34bc540dec491cd,api/east,,2539762606778,2541858992213,1543,14022,,,,,,,,
2d227f5507f3a1d4,api/germany,,2540155807878,2542059451407,1543,15293,,,,,,,,
c96c9e466f6ee475,api/germany,,2542089322724,2542188707593,74,54799,,,,,,,,
c617647a299a4a4d,api/east,,2540155341166,2542236955334,1543,15290,,,,,,,,
ed5c333207cdc636,api/east,,2541896728324,2542298205897,74,54794,,,,,,,,
893b80dfed76b96a,api/germany,,2540548602448,2542454427973,1543,15259,,,,,,,,
aeed2d56654a8255,api/east,,2540548264056,2542643822325,1543,15286,,,,,,,,
563799b19271d442,api/germany,,2540941298944,2542817522786,1543,15257,,,,,,,,
65fe3df02c4033d6,api/east,,2540941065619,2543046353165,1543,14030,,,,,,,,
33854bb3c3adc1ab,api/germany,,2541334122128,2543226258689,1543,15275,,,,,,,,
e619276f1852ce79,api/east,,2541333856051,2543422713903,1543,15274,,,,,,,,
7de6769847469534,api/germany,,2541727065557,2543655383174,1543,15288,,,,,,,,
4ae625136775ae57,api/east,,2543298628542,2543700628745,74,54794,,,,,,,,
b35193480b4823db,api/east,,2541726887114,2543834096400,1543,14052,,,,,,,,
4551b2d7231e4201,api/germany,,2542119629286,2544025517829,1543,14030,,,,,,,,
c25c9f920ddc9f7a,api/east,,2542119339164,2544212938433,1543,14034,,,,,,,,
e1f5aecd0e547f30,api/germany,,2542512594325,2544419970878,1543,14034,,,,,,,,
5fa0e31c4eabe741,api/east,,2542512398679,2544620957597,1543,14043,,,,,,,,
2123359abbaf889a,api/germany,,2542905388123,2544822682105,1543,15288,,,,,,,,
e85fb20921b4c564,api/east,,2542904991673,2545045029542,1543,15275,,,,,,,,
2d29067001cef35c,api/germany,,2543298119666,2545222983630,1543,15288,,,,,,,,
b420fa4ebe05224c,api/east,,2543297804877,2545421589712,1543,15277,,,,,,,,
84383c1b7a070d5c,api/germany,,2543690960141,2545619570657,1543,14032,,,,,,,,
f31fe2319cb605ad,api/east,,2543690522925,2545796172050,1543,13793,,,,,,,,
f0ab018049e91f06,api/germany,,2544083698306,2545932533704,1543,13525,,,,,,,,
b1a632790391a837,api/germany,,2544476563919,2546380715388,1543,14040,,,,,,,,
83ad040881947f6a,api/germany,,2544869369871,2546768498431,1543,14034,,,,,,,,
4ca821d5f46cc864,api/germany,,2545262128063,2547168866616,1543,14022,,,,,,,,
e7bdedea8f560534,api/germany,,2545654893170,2547528801379,1543,15041,,,,,,,,
8fe4d608c4a90933,kv/east,,2471494914935,2554857946629,0,0,99858,49929,10,0,24,24,10,0
e22a04069a12be0c,kv/east,,2471495025121,2554858104103,0,0,99927,49963,10,0,19,14,10,0
681e1497b3f2f48b,kv/east,,2471493255765,2554858146392,0,0,98580,49290,10,0,23,12,10,0
7d7719bd63d00d24,kv/east,,2471495105110,2554858181157,0,0,99912,49956,10,0,20,13,10,0
b9ab1bd8b3efbcfb,kv/east,,2471495287050,2554858213337,0,0,99936,49968,10,0,18,15,10,0
4386588e0a553dbb,kv/east,,2471495204676,2554858245407,0,0,99942,49971,10,0,20,17,10,0
9cd308b804ac6843,kv/east,,2471495358945,2554858276425,0,0,99929,49964,10,0,18,18,10,0
446df85ee5c23b33,kv/east,,2471506906569,2554864693976,0,0,105446,52723,10,0,28,14,10,0
54e96ca7a2561f35,kv/germany,,2470145301372,2559596585364,0,0,23381,11690,10,0,25,31,10,0
19461cdc18b34ab7,kv/germany,,2470145128108,2559596768216,0,0,23430,11715,10,0,31,18,10,0
fb57dc107d363c02,kv/germany,,2470145460279,2559596811858,0,0,23422,11711,10,0,15,12,10,0
14216deb6c27da64,kv/germany,,2470145535249,2559596848085,0,0,23437,11718,10,0,16,14,10,0
a37f5ef0ceb7ab15,kv/germany,,2470145735583,2559597057767,0,0,23491,11745,10,0,16,11,10,0
79904c81c3257d66,kv/germany,,2470145381111,2559597099986,0,0,23551,11775,10,0,16,13,10,0
34a78c171c07703b,kv/germany,,2470146037587,2559597239026,0,0,23777,11888,10,0,23,26,10,0
b82a4c522d31cdc8,kv/germany,,2470146114010,2559597275043,0,0,23772,11886,10,0,24,28,10,0
