bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,5.65625323043163,258.696,20
0,0.0,5.0,1,sink,0,84.3115,20
1,5.0,10.0,0,source,5.65625323043163,227.66750000000002,20
1,5.0,10.0,1,sink,0,84.32650000000001,20
2,10.0,15.0,0,source,5.65625323043163,219.632,20
2,10.0,15.0,1,sink,0,84.54550000000002,20
3,15.0,20.0,0,source,5.65625323043163,204.76550000000003,20
3,15.0,20.0,1,sink,0,84.4025,20
4,20.0,25.0,0,source,5.65625323043163,228.237,20
4,20.0,25.0,1,sink,0,84.4605,20
5,25.0,30.0,0,source,5.65625323043163,174.04649999999998,20
5,25.0,30.0,1,sink,0,84.48550000000002,20
6,30.0,35.0,0,source,5.65625323043163,199.75100000000003,20
6,30.0,35.0,1,sink,0,131.4255,20
7,35.0,40.0,0,source,4.975841195395073,176.35399999999998,20
7,35.0,40.0,1,sink,0.6804120350365566,84.6935,20
8,40.0,45.0,0,source,4.427485705231204,194.525,20
8,40.0,45.0,1,sink,1.228767525200426,161.28699999999998,20
9,45.0,50.0,0,source,4.427485705231204,173.11149999999998,20
9,45.0,50.0,1,sink,1.228767525200426,97.526,20
10,50.0,55.0,0,source,3.83277768338523,179.8455,20
10,50.0,55.0,1,sink,1.8234755470464,95.41600000000001,20
11,55.0,60.0,0,source,3.83277768338523,158.872,20
11,55.0,60.0,1,sink,1.8234755470464,152.09449999999998,20
12,60.0,65.0,0,source,3.83277768338523,170.5985,20
12,60.0,65.0,1,sink,1.8234755470464,124.40549999999999,20
13,65.0,70.0,0,source,3.08277768338523,127.49250000000002,20
13,65.0,70.0,1,sink,2.5734755470464,125.76999999999998,20
14,70.0,75.0,0,source,3.08277768338523,146.2475,20
14,70.0,75.0,1,sink,2.5734755470464,136.109,20
15,75.0,80.0,0,source,2.4320172853322806,145.72799999999998,20
15,75.0,80.0,1,sink,3.224235945099349,129.7905,20
16,80.0,85.0,0,source,2.4320172853322806,141.4815,20
16,80.0,85.0,1,sink,3.224235945099349,137.67149999999998,20
17,85.0,90.0,0,source,1.9830038776983794,144.42950000000002,20
17,85.0,90.0,1,sink,3.6732493527332504,135.584,20
18,90.0,95.0,0,source,1.9830038776983794,145.36,20
18,90.0,95.0,1,sink,3.6732493527332504,85.87,20
19,95.0,100.0,0,source,1.9830038776983794,122.402,20
19,95.0,100.0,1,sink,3.6732493527332504,151.4205,20
20,100.0,105.0,0,source,1.9830038776983794,147.86200000000002,20
20,100.0,105.0,1,sink,3.6732493527332504,141.138,20
21,105.0,110.0,0,source,1.9830038776983794,136.87949999999998,20
21,105.0,110.0,1,sink,3.6732493527332504,144.66199999999998,20
22,110.0,114.76319432258606,0,source,1.9830038776983794,122.56000000000002,19
22,110.0,114.76319432258606,1,sink,3.6732493527332504,141.05105263157895,19
