phase,gpu,samples,power_mean_w
baseline,0,479,357.23281837160755
baseline,1,479,83.85918580375784
drain,0,154,359.66870129870125
drain,1,154,226.26889610389608
post,0,479,277.49077244258876
post,1,479,115.09064718162838
