connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
1a86337f0fd3cbdd,kv,5555584897483968,5555584898734475,0,0
c400cfa877ae2ec5,api,5555584897815685,5555584899053592,0,0
f18e5ecc8fa6cd06,api,5555599176458607,5555618404958532,22344,23762
59713d6f11acfaf2,api,5555619393395055,5555620691955151,22492,16676
f261ee7592dd7f84,api,5555621818761209,5555643993746658,27569,8389
777e801f89265656,api,5555644782042329,5555645788624199,27717,12563
1df315761396d6eb,api,5555646638433150,5555671233407057,29397,21065
9743b2ae628aa17d,api,5555672038956524,5555673128696346,29545,13753
f7d47ea9b25fdedd,api,5555673906157546,5555695024482420,25868,12077
75d08dd9f6a11823,api,5555695795301098,5555697200966527,26016,12809
2c5ab74dc7c7cf38,api,5555697995398905,5555699431752692,22511,18167
53a38abee6c1b125,api,5555699433598253,5555700391045675,27736,12072
863cc1391a8cb33e,api,5555700392553680,5555702734382497,29564,29648
6d463fd32c8d33b2,api,5555702736878302,5555703593681906,26035,10864
