episode_id,kind,workload,seed,case,bandwidth_mbps,deadline_s,target_fraction,policy,row_id,shard,planner_seed,sessions,source_replicas,destination_replicas,initial_source_power_w,idle_source_power_w,target_power_w,power_at_deadline_w,attained_shed_fraction,steady_state_shed_fraction,target_attainment_s,target_attained,censored,last_commit_s,admitted_moves,committed_moves,replay_moves,kv_moves,planner_feasible,packing_repair_count,packing_repair_s,deadline_repair_count,deadline_repair_s,result_evidence,anchor_tokens
coding-seed-0,trace,profiles/coding.json,0,central,1000,60,0.75,kv_only,v5-00053,53,9907341793199270550,10000,302,302,63585.05669165392,20404.60755590457,31199.719839841906,63570.212593650096,0.00034376895796416713,0.00034376895796416713,,False,True,50.611739036299994,5,5,0,5,False,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,1000,300,1.0,random,v5-00117,53,9861185260758757885,10000,302,302,63585.05669165392,20404.60755590457,20404.60755590457,53439.42507448186,0.23495891821959844,0.23495891821959405,,False,True,176.83069694720098,3339,3339,3322,17,False,220,0.08900000061839819,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,1000,14400,0.1,greedy,v5-00181,53,1948934131502979622,10000,302,302,63585.05669165392,20404.60755590457,59267.01177807898,56359.97384120121,0.16732301296215607,0.1673230129621559,23.676505274107956,True,False,20.671882038521662,1716,1716,1716,0,True,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,2500,60,0.1,kv_only,v5-00245,53,1175840938271931924,10000,302,302,63585.05669165392,20404.60755590457,59267.01177807898,63543.414966423545,0.0009643652639985456,0.0009643652639985456,,False,True,52.604872297099995,13,13,0,13,False,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,2500,300,0.25,random,v5-00309,53,4868552513160600926,10000,302,302,63585.05669165392,20404.60755590457,52789.94440771658,61401.52530219751,0.05056759327796457,0.050567593277964736,,False,True,291.34692186034266,799,799,735,64,False,0,0.0,1,0.0311126671731472,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,2500,3600,0.5,greedy,v5-00373,53,7893595018559862353,10000,302,302,63585.05669165392,20404.60755590457,41994.83212377924,41936.71302056777,0.5013459587469496,0.5013459587469438,67.48160289265168,True,False,62.494918349901376,5134,5134,5134,0,True,91,0.10511062573641539,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,5000,30,0.5,kv_only,v5-00437,53,15845410024754498842,10000,302,302,63585.05669165392,20404.60755590457,41994.83212377924,63545.92994208678,0.0009061218757620859,0.0009061218757620859,,False,True,24.7010066459,12,12,0,12,False,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,5000,120,0.75,random,v5-00501,53,9498167134340367215,10000,302,302,63585.05669165392,20404.60755590457,31199.719839841906,53576.58212125201,0.2317825490637575,0.23178254906375464,,False,True,113.35842845229813,3321,3321,3273,48,False,2,0.052809166721999645,1,0.04811766650527716,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,5000,900,1.0,greedy,v5-00565,53,3708521193543446444,10000,302,302,63585.05669165392,20404.60755590457,20404.60755590457,41936.71302056777,0.5013459587469496,0.5013459587469438,,False,True,62.494918349901376,5134,5134,5134,0,False,91,0.08774412423372269,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,5000,14400,1.0,kv_only,v5-00629,53,11541521702649346201,10000,302,302,63585.05669165392,20404.60755590457,20404.60755590457,41936.71302056777,0.5013459587469496,0.5013459587469438,,False,True,10312.7717150747,5134,5134,0,5134,False,91,0.12195716705173254,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,10000,120,0.1,random,v5-00693,53,4334174089232259453,10000,302,302,63585.05669165392,20404.60755590457,59267.01177807898,59014.930198312875,0.10583786377426556,0.10583786377426556,118.69638787903769,True,False,113.96571542172134,1626,1626,1528,98,True,0,0.0,3,0.0842458326369524,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,10000,900,0.25,greedy,v5-00757,53,10797989142273702494,10000,302,302,63585.05669165392,20404.60755590457,52789.94440771658,45513.702739892266,0.4185077810318622,0.418507781031857,54.69440524279607,True,False,51.691614578377866,4291,4291,4291,0,True,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,10000,14400,0.25,kv_only,v5-00821,53,5037953345706212999,10000,302,302,63585.05669165392,20404.60755590457,52789.94440771658,45513.702739892266,0.4185077810318622,0.418507781031857,4280.087749008737,True,False,4277.0508185627,4291,4291,0,4291,True,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-1,trace,profiles/coding.json,1,central,1000,60,0.5,random,v5-00885,53,5821496814533722441,10000,302,302,63589.83435429114,20404.607555904557,41997.220955097844,61590.53533080412,0.04629590190230772,0.04629590190230772,,False,True,43.91078766650569,735,735,731,4,False,0,0.0,1,0.016672750003635883,simulated_sensitivity,
coding-seed-1,trace,profiles/coding.json,1,central,1000,300,0.75,greedy,v5-00949,53,13155366546215369754,10000,302,302,63589.83435429114,20404.607555904557,31200.9142555012,41939.36526411334,0.5013397102498642,0.5013397102498584,,False,True,62.38821798907849,5134,5134,5134,0,False,105,0.11382104083895683,0,0.0,simulated_sensitivity,
coding-seed-1,trace,profiles/coding.json,1,central,1000,3600,0.75,kv_only,v5-01013,53,12429129373413285236,10000,302,302,63589.83435429114,20404.607555904557,31200.9142555012,62090.20050180857,0.034725621784591314,0.034725621784590974,,False,True,3588.4232769563,360,360,0,360,False,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-1,trace,profiles/coding.json,1,central,2500,30,1.0,random,v5-01077,53,1540581888379977769,10000,302,302,63589.83435429114,20404.607555904557,20404.607555904557,58519.72496149111,0.11740379219195042,0.11740379219195059,,False,True,24.993923708026166,1796,1796,1792,4,False,0,0.0,1,0.028031707741320133,simulated_sensitivity,
coding-seed-1,trace,profiles/coding.json,1,central,2500,300,0.1,greedy,v5-01141,53,3135955822298296739,10000,302,302,63589.83435429114,20404.607555904557,59271.31167445248,56374.96628794158,0.16706796747954353,0.16706796747954353,23.644913403419444,True,False,20.63574254430047,1713,1713,1713,0,True,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-1,trace,profiles/coding.json,1,central,2500,3600,0.1,kv_only,v5-01205,53,7854034841833606902,10000,302,302,63589.83435429114,20404.607555904557,59271.31167445248,59803.070670270674,0.08768655312844022,0.08768655312844022,,False,True,3592.4095434779,901,901,0,901,False,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-1,trace,profiles/coding.json,1,central,5000,30,0.25,random,v5-01269,53,11226857196053614762,10000,302,302,63589.83435429114,20404.607555904557,52793.527654694495,58523.22152731919,0.1173228254797828,0.11732282547978247,,False,True,24.988062818543067,1791,1791,1782,9,False,0,0.0,2,0.053576708771288395,simulated_sensitivity,
coding-seed-1,trace,profiles/coding.json,1,central,5000,120,0.5,greedy,v5-01333,53,13950905795416531539,10000,302,302,63589.83435429114,20404.607555904557,41997.220955097844,41939.36526411334,0.5013397102498642,0.5013397102498584,67.37496417203161,True,False,62.38821798907849,5134,5134,5134,0,True,105,0.12361366674304008,0,0.0,simulated_sensitivity,
coding-seed-1,trace,profiles/coding.json,1,central,5000,900,0.5,kv_only,v5-01397,53,2528111295427991197,10000,302,302,63589.83435429114,20404.607555904557,41997.220955097844,61701.57260351486,0.04372471538917154,0.04372471538917154,,False,True,893.7071083547,448,448,0,448,False,0,0.0,1,0.021488750353455544,simulated_sensitivity,
coding-seed-1,trace,profiles/coding.json,1,central,5000,14400,0.75,random,v5-01461,53,6274656339885660433,10000,302,302,63589.83435429114,20404.607555904557,31200.9142555012,53544.086243752114,0.23262001511392638,0.2326200151139237,,False,True,3273.778162512471,3322,3322,1831,1491,False,238,0.06241329200565815,0,0.0,simulated_sensitivity,
coding-seed-1,trace,profiles/coding.json,1,central,10000,60,1.0,greedy,v5-01525,53,11586458121051008703,10000,302,302,63589.83435429114,20404.607555904557,20404.607555904557,44155.92762172652,0.45001284405181535,0.4500128440518103,,False,True,54.992355050580045,4611,4611,4565,46,False,0,0.0,8,0.507549125701189,simulated_sensitivity,
coding-seed-1,trace,profiles/coding.json,1,central,10000,300,1.0,kv_only,v5-01589,53,15947728035006224970,10000,302,302,63589.83435429114,20404.607555904557,20404.607555904557,62351.473846033114,0.028675558751593517,0.028675558751593347,,False,True,294.7705634843,295,295,0,295,False,0,0.0,1,0.014511417597532272,simulated_sensitivity,
coding-seed-1,trace,profiles/coding.json,1,central,10000,14400,0.1,random,v5-01653,53,9551306482803192899,10000,302,302,63589.83435429114,20404.607555904557,59271.31167445248,59014.02958544295,0.10595764126030116,0.10595764126030133,958.8097035269927,True,False,954.3055821515123,1625,1625,775,850,True,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-2,trace,profiles/coding.json,2,central,1000,60,0.25,greedy,v5-01717,53,872144203205654650,10000,302,302,63590.93211187723,20404.607555904433,52794.35097288403,45535.384505875634,0.41808484032023185,0.41808484032022714,54.57695162330299,True,False,51.57114959764057,4281,4281,4281,0,True,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-2,trace,profiles/coding.json,2,central,1000,300,0.25,kv_only,v5-01781,53,725359840944930232,10000,302,302,63590.93211187723,20404.607555904433,52794.35097288403,63462.09845426304,0.002983204959875897,0.0029832049598762333,,False,True,289.7877303323,29,29,0,29,False,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-2,trace,profiles/coding.json,2,central,1000,3600,0.5,random,v5-01845,53,6232031847080344538,10000,302,302,63590.93211187723,20404.607555904433,41997.76983389083,53134.28531943945,0.24212865762366884,0.24212865762366648,,False,True,1801.1266993849797,3451,3451,3271,180,False,145,0.08533237501978874,0,0.0,simulated_sensitivity,
coding-seed-2,trace,profiles/coding.json,2,central,2500,30,0.75,greedy,v5-01909,53,8683981608818573206,10000,302,302,63590.93211187723,20404.607555904433,31201.18869489763,54816.163957658995,0.20318395335647188,0.20318395335647105,,False,True,24.99657484699094,2080,2080,2075,5,False,0,0.0,1,0.03643287532031536,simulated_sensitivity,
coding-seed-2,trace,profiles/coding.json,2,central,2500,120,0.75,kv_only,v5-01973,53,10570157757650130037,10000,302,302,63590.93211187723,20404.607555904433,31201.18869489763,63465.136009839145,0.002912868907726593,0.0029128689077267613,,False,True,112.3988701211,28,28,0,28,False,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-2,trace,profiles/coding.json,2,central,2500,900,1.0,random,v5-02037,53,6426918461462945518,10000,302,302,63590.93211187723,20404.607555904433,20404.607555904433,53180.58932066879,0.24105646632919253,0.2410564663291912,,False,True,433.021495241601,3429,3429,3322,107,False,166,0.06622287537902594,0,0.0,simulated_sensitivity,
