episode_id,kind,workload,seed,case,bandwidth_mbps,deadline_s,target_fraction,policy,row_id,shard,planner_seed,sessions,source_replicas,destination_replicas,initial_source_power_w,idle_source_power_w,target_power_w,power_at_deadline_w,attained_shed_fraction,steady_state_shed_fraction,target_attainment_s,target_attained,censored,last_commit_s,admitted_moves,committed_moves,replay_moves,kv_moves,planner_feasible,packing_repair_count,packing_repair_s,deadline_repair_count,deadline_repair_s,result_evidence,anchor_tokens
coding-seed-0,trace,profiles/coding.json,0,central,1000,30,0.5,queue_haul,v5-00012,12,15890242204531300739,10000,302,302,63585.05669165392,20404.60755590457,41994.83212377924,57450.18930076303,0.14207511764419783,0.142075117644198,,False,True,24.99657484699094,2077,2077,2075,2,False,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,1000,120,0.5,replay_only,v5-00076,12,5279401380656302722,10000,302,302,63585.05669165392,20404.60755590457,41994.83212377924,41936.71302056777,0.5013459587469496,0.5013459587469438,67.48160289265168,True,False,62.494918349901376,5134,5134,5134,0,True,91,0.17578516621142626,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,1000,900,0.75,isolated_fastest,v5-00140,12,1572204348936270881,10000,302,302,63585.05669165392,20404.60755590457,31199.719839841906,41936.71302056777,0.5013459587469496,0.5013459587469438,,False,True,62.494918349901376,5134,5134,5134,0,False,91,0.1687333332374692,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,1000,14400,1.0,queue_haul,v5-00204,12,11214988894325470829,10000,302,302,63585.05669165392,20404.60755590457,20404.60755590457,42157.4276804496,0.4962345098320031,0.49623450983199774,,False,True,62.494918349901376,5134,5134,5134,0,False,91,0.1257168324664235,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,2500,60,1.0,replay_only,v5-00268,12,1353107321086084581,10000,302,302,63585.05669165392,20404.60755590457,20404.60755590457,44339.72789520077,0.4456954288722261,0.4456954288722207,,False,True,54.992355050580045,4565,4565,4565,0,False,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,2500,900,0.1,isolated_fastest,v5-00332,12,15192842471672792452,10000,302,302,63585.05669165392,20404.60755590457,59267.01177807898,56359.97384120121,0.16732301296215607,0.1673230129621559,23.676505274107956,True,False,20.671882038521662,1716,1716,1716,0,True,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,2500,14400,0.25,queue_haul,v5-00396,12,12231405231810204145,10000,302,302,63585.05669165392,20404.60755590457,52789.94440771658,47205.2341105807,0.3793342336384423,0.3793342336384423,55.00405919995786,True,False,51.691614578377866,4291,4291,4291,0,True,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,5000,60,0.25,replay_only,v5-00460,12,5159473908405885871,10000,302,302,63585.05669165392,20404.60755590457,52789.94440771658,45513.702739892266,0.4185077810318622,0.418507781031857,54.69440524279607,True,False,51.691614578377866,4291,4291,4291,0,True,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,5000,300,0.5,isolated_fastest,v5-00524,12,1782498335917680474,10000,302,302,63585.05669165392,20404.60755590457,41994.83212377924,41936.71302056777,0.5013459587469496,0.5013459587469438,67.48160289265168,True,False,62.494918349901376,5134,5134,5134,0,True,91,0.22103295754641294,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,5000,3600,0.75,queue_haul,v5-00588,12,8173395391904089610,10000,302,302,63585.05669165392,20404.60755590457,31199.719839841906,42157.4276804496,0.4962345098320031,0.49623450983199774,,False,True,62.494918349901376,5134,5134,5134,0,False,91,0.09218891710042953,0,0.0,simulated_sensitivity,
