episode_id,kind,workload,seed,case,bandwidth_mbps,deadline_s,target_fraction,policy,row_id,shard,planner_seed,sessions,source_replicas,destination_replicas,initial_source_power_w,idle_source_power_w,target_power_w,power_at_deadline_w,attained_shed_fraction,steady_state_shed_fraction,target_attainment_s,target_attained,censored,last_commit_s,admitted_moves,committed_moves,replay_moves,kv_moves,planner_feasible,packing_repair_count,packing_repair_s,deadline_repair_count,deadline_repair_s,result_evidence,anchor_tokens
coding-seed-0,trace,profiles/coding.json,0,central,1000,60,0.75,greedy,v5-00049,49,3899133673040364799,10000,302,302,63585.05669165392,20404.60755590457,31199.719839841906,44329.2599453861,0.44593785223798965,0.4459378522379836,,False,True,54.992355050580045,4569,4569,4565,4,False,0,0.0,1,0.07230074983090162,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,1000,300,0.75,kv_only,v5-00113,49,13598376847264456470,10000,302,302,63585.05669165392,20404.60755590457,31199.719839841906,63495.24972597086,0.0020798061965664927,0.0020798061965664927,,False,True,289.7877303323,29,29,0,29,False,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,1000,3600,1.0,random,v5-00177,49,4943504629653762427,10000,302,302,63585.05669165392,20404.60755590457,20404.60755590457,53282.56406841344,0.23859160405793423,0.23859160405793287,,False,True,1561.9031772892763,3405,3405,3249,156,False,164,0.08507824968546629,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,2500,60,0.1,greedy,v5-00241,49,7226076555645088192,10000,302,302,63585.05669165392,20404.60755590457,59267.01177807898,56359.97384120121,0.16732301296215607,0.1673230129621559,23.676505274107956,True,False,20.671882038521662,1716,1716,1716,0,True,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,2500,300,0.1,kv_only,v5-00305,49,3829107223458183281,10000,302,302,63585.05669165392,20404.60755590457,59267.01177807898,63309.91102358162,0.006371996437723569,0.006371996437723569,,False,True,291.7808635931,73,73,0,73,False,0,0.0,1,0.022293416783213615,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,2500,3600,0.25,random,v5-00369,49,11348143320696376099,10000,302,302,63585.05669165392,20404.60755590457,52789.94440771658,53731.226706692636,0.2282011924883671,0.22820119248836407,,False,True,3223.1105274655256,3272,3272,2551,721,False,76,0.09197437483817339,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,5000,30,0.5,greedy,v5-00433,49,1398497998413502793,10000,302,302,63585.05669165392,20404.60755590457,41994.83212377924,54801.417914786456,0.20341703138042247,0.2034170313804218,,False,True,24.99657484699094,2085,2085,2075,10,False,0,0.0,2,0.06257862318307161,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,5000,120,0.5,kv_only,v5-00497,49,8831300422394449609,10000,302,302,63585.05669165392,20404.60755590457,41994.83212377924,63368.66008494237,0.005011448723732497,0.005011448723732497,,False,True,114.3920033819,57,57,0,57,False,0,0.0,0,0.0,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,5000,900,0.75,random,v5-00561,49,6236187275446246868,10000,302,302,63585.05669165392,20404.60755590457,31199.719839841906,58072.03206746923,0.127674091736587,0.12767409173658717,,False,True,892.7740006273507,1940,1940,1542,398,False,0,0.0,2,0.08397308457642794,simulated_sensitivity,
coding-seed-0,trace,profiles/coding.json,0,central,5000,14400,1.0,greedy,v5-00625,49,13029430173686055071,10000,302,302,63585.05669165392,20404.60755590457,20404.60755590457,41936.71302056777,0.5013459587469496,0.5013459587469438,,False,True,62.494918349901376,5134,5134,5134,0,False,91,0.11904045939445496,0,0.0,simulated_sensitivity,
