episode_id,kind,workload,seed,case,bandwidth_mbps,deadline_s,target_fraction,policy,row_id,shard,planner_seed,sessions,source_replicas,destination_replicas,initial_source_power_w,idle_source_power_w,target_power_w,power_at_deadline_w,attained_shed_fraction,steady_state_shed_fraction,target_attainment_s,target_attained,censored,last_commit_s,admitted_moves,committed_moves,replay_moves,kv_moves,planner_feasible,packing_repair_count,packing_repair_s,deadline_repair_count,deadline_repair_s,result_evidence,anchor_tokens,pareto
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,120,0.5,kv_only,v5-03647,63,7030517539251426592,10000,260,260,36126.175347177836,17719.79077222942,26922.983059703627,36058.07120789305,0.0037000280531721205,0.0037000280531721205,,False,True,114.0094828571,38,38,0,38,False,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,120,0.75,queue_haul,v5-03648,0,5662159759266009904,10000,260,260,36126.175347177836,17719.79077222942,22321.386915966523,19973.83075673394,0.8775403189406175,0.8775403189405082,119.27196009524278,True,False,114.98665344683744,8884,8884,8865,19,True,0,0.0,3,0.33543254155665636,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,120,0.75,greedy,v5-03649,1,11550607106699399057,10000,260,260,36126.175347177836,17719.79077222942,22321.386915966523,19861.903692577627,0.8836212015659131,0.8836212015658047,119.24167193552249,True,False,114.98665344683744,8884,8884,8865,19,True,0,0.0,3,0.40365716721862555,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,120,0.75,isolated_fastest,v5-03650,2,13979983339308153739,10000,260,260,36126.175347177836,17719.79077222942,22321.386915966523,19898.358887901817,0.8816406281852065,0.8816406281850923,119.252560491317,True,False,114.98665344683744,8865,8865,8865,0,True,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,120,0.75,random,v5-03651,3,11933216938099725518,10000,260,260,36126.175347177836,17719.79077222942,22321.386915966523,24450.544262514853,0.6343250646057798,0.6343250646056064,,False,True,114.04651178123868,6796,6796,6770,26,False,0,0.0,3,0.289859208278358,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,120,0.75,replay_only,v5-03652,4,11212883154884228785,10000,260,260,36126.175347177836,17719.79077222942,22321.386915966523,19898.358887901817,0.8816406281852065,0.8816406281850923,119.252560491317,True,False,114.98665344683744,8865,8865,8865,0,True,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,120,0.75,kv_only,v5-03653,5,5202406882913530246,10000,260,260,36126.175347177836,17719.79077222942,22321.386915966523,36058.07120789305,0.0037000280531721205,0.0037000280531721205,,False,True,114.0094828571,38,38,0,38,False,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,120,1.0,queue_haul,v5-03654,6,3003684768623257211,10000,260,260,36126.175347177836,17719.79077222942,17719.79077222942,19973.83075673394,0.8775403189406175,0.8775403189405323,,False,True,114.98665344683744,8884,8884,8865,19,False,0,0.0,3,0.3446812918409705,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,120,1.0,greedy,v5-03655,7,2714963337706792652,10000,260,260,36126.175347177836,17719.79077222942,17719.79077222942,19861.903692577627,0.8836212015659131,0.8836212015658047,,False,True,114.98665344683744,8884,8884,8865,19,False,0,0.0,3,0.3344238754361868,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,120,1.0,isolated_fastest,v5-03656,8,12816213568767701064,10000,260,260,36126.175347177836,17719.79077222942,17719.79077222942,19898.358887901817,0.8816406281852065,0.8816406281850923,,False,True,114.98665344683744,8865,8865,8865,0,False,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,120,1.0,random,v5-03657,9,17161806572282125354,10000,260,260,36126.175347177836,17719.79077222942,17719.79077222942,29141.323708314616,0.3794798272535167,0.3794798272532989,,False,True,113.88926438522329,4308,4308,4282,26,False,0,0.0,2,0.13273279275745153,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,120,1.0,replay_only,v5-03658,10,6605520792765148073,10000,260,260,36126.175347177836,17719.79077222942,17719.79077222942,19898.358887901817,0.8816406281852065,0.8816406281850923,,False,True,114.98665344683744,8865,8865,8865,0,False,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,120,1.0,kv_only,v5-03659,11,6904561236130454991,10000,260,260,36126.175347177836,17719.79077222942,17719.79077222942,36058.07120789305,0.0037000280531721205,0.0037000280531721205,,False,True,114.0094828571,38,38,0,38,False,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.1,queue_haul,v5-03660,12,17317821838701969605,10000,260,260,36126.175347177836,17719.79077222942,34285.536889683,34026.85397636671,0.114053977426309,0.114053977426309,18.1510274982599,True,False,13.743412568116426,1411,1411,1411,0,True,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.1,greedy,v5-03661,13,4673673135793463965,10000,260,260,36126.175347177836,17719.79077222942,34285.536889683,33637.99595764495,0.13518023484738917,0.13518023484738917,17.46129224859873,True,False,13.743412568116426,1411,1411,1411,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.1,isolated_fastest,v5-03662,14,6474342461045796498,10000,260,260,36126.175347177836,17719.79077222942,34285.536889683,33637.99595764495,0.13518023484738917,0.13518023484738917,17.46129224859873,True,False,13.743412568116426,1411,1411,1411,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.1,random,v5-03663,15,13582238990547492912,10000,260,260,36126.175347177836,17719.79077222942,34285.536889683,34256.17915127039,0.10159497582445157,0.10159497582444327,297.0956157350538,True,False,292.1665447340222,1222,1222,1147,75,True,0,0.0,1,0.041871833615005016,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.1,replay_only,v5-03664,16,13295900782357555222,10000,260,260,36126.175347177836,17719.79077222942,34285.536889683,33637.99595764495,0.13518023484738917,0.13518023484738917,17.46129224859873,True,False,13.743412568116426,1411,1411,1411,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.1,kv_only,v5-03665,17,12867823879913601552,10000,260,260,36126.175347177836,17719.79077222942,34285.536889683,35954.73469822158,0.009314194662084196,0.009314194662084196,,False,True,292.78749655309997,98,98,0,98,False,0,0.0,1,0.023912999778985977,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.25,queue_haul,v5-03666,18,10729267861163226761,10000,260,260,36126.175347177836,17719.79077222942,31524.57920344073,29973.995034674568,0.3342416479158297,0.33424164791583244,38.460133706440544,True,False,34.683922529026674,3511,3511,3511,0,True,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.25,greedy,v5-03667,19,13386792218792049098,10000,260,260,36126.175347177836,17719.79077222942,31524.57920344073,29916.827719042067,0.3373474895546221,0.33734748955461796,38.4078503595107,True,False,34.683922529026674,3511,3511,3511,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.25,isolated_fastest,v5-03668,20,16672360059972763043,10000,260,260,36126.175347177836,17719.79077222942,31524.57920344073,29916.827719042067,0.3373474895546221,0.33734748955461796,38.4078503595107,True,False,34.683922529026674,3511,3511,3511,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.25,random,v5-03669,21,8264976939322769424,10000,260,260,36126.175347177836,17719.79077222942,31524.57920344073,31324.61765052736,0.2608637061286616,0.2608637061285019,295.3621167203671,True,False,290.56161980165916,3041,3041,2967,74,True,0,0.0,2,0.12778516672551632,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.25,replay_only,v5-03670,22,16009082009744807112,10000,260,260,36126.175347177836,17719.79077222942,31524.57920344073,29916.827719042067,0.3373474895546221,0.33734748955461796,38.4078503595107,True,False,34.683922529026674,3511,3511,3511,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.25,kv_only,v5-03671,23,15855873667920625583,10000,260,260,36126.175347177836,17719.79077222942,31524.57920344073,35954.73469822158,0.009314194662084196,0.009314194662084196,,False,True,292.78749655309997,98,98,0,98,False,0,0.0,1,0.024699457921087742,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.5,queue_haul,v5-03672,24,12555079492270660754,10000,260,260,36126.175347177836,17719.79077222942,26922.983059703627,24311.729994581907,0.6418667014420477,0.6418667014420428,76.52606255516199,True,False,72.61431649012724,6567,6567,6567,0,True,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.5,greedy,v5-03673,25,1239656050905731103,10000,260,260,36126.175347177836,17719.79077222942,26922.983059703627,24300.38764494493,0.6424829196673484,0.6424829196673445,76.52236789432409,True,False,72.61431649012724,6567,6567,6567,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.5,isolated_fastest,v5-03674,26,12594324333270379998,10000,260,260,36126.175347177836,17719.79077222942,26922.983059703627,24300.38764494493,0.6424829196673484,0.6424829196673445,76.52236789432409,True,False,72.61431649012724,6567,6567,6567,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.5,random,v5-03675,27,10695535078461875463,10000,260,260,36126.175347177836,17719.79077222942,26922.983059703627,25872.65872026295,0.5570630443563696,0.5570630443561692,296.4252527667817,True,False,291.9271191518857,6075,6075,6001,74,True,0,0.0,3,0.29674558341503143,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.5,replay_only,v5-03676,28,3936962123855418537,10000,260,260,36126.175347177836,17719.79077222942,26922.983059703627,24300.38764494493,0.6424829196673484,0.6424829196673445,76.52236789432409,True,False,72.61431649012724,6567,6567,6567,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.5,kv_only,v5-03677,29,16770482628906783150,10000,260,260,36126.175347177836,17719.79077222942,26922.983059703627,35954.73469822158,0.009314194662084196,0.009314194662084196,,False,True,292.78749655309997,98,98,0,98,False,0,0.0,1,0.011261583305895329,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.75,queue_haul,v5-03678,30,11060372403075045679,10000,260,260,36126.175347177836,17719.79077222942,22321.386915966523,19335.806520060636,0.9122035214872856,0.9122035214871796,125.78983090449259,True,False,121.66220296615198,9224,9224,9224,0,True,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.75,greedy,v5-03679,31,4675712797862313836,10000,260,260,36126.175347177836,17719.79077222942,22321.386915966523,19210.76384101749,0.9189969620205954,0.9189969620204814,125.75826651709602,True,False,121.66220296615198,9224,9224,9224,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.75,isolated_fastest,v5-03680,32,4048684424093393748,10000,260,260,36126.175347177836,17719.79077222942,22321.386915966523,19210.76384101749,0.9189969620205954,0.9189969620204814,125.75826651709602,True,False,121.66220296615198,9224,9224,9224,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.75,random,v5-03681,33,5301025267629080165,10000,260,260,36126.175347177836,17719.79077222942,22321.386915966523,33933.91804728425,0.11910309115660375,0.11910309115658912,,False,True,292.8138608826768,1421,1421,1347,74,False,0,0.0,1,0.022603624500334263,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.75,replay_only,v5-03682,34,14218067681095522640,10000,260,260,36126.175347177836,17719.79077222942,22321.386915966523,19210.76384101749,0.9189969620205954,0.9189969620204814,125.75826651709602,True,False,121.66220296615198,9224,9224,9224,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,0.75,kv_only,v5-03683,35,15958143035963937345,10000,260,260,36126.175347177836,17719.79077222942,22321.386915966523,35954.73469822158,0.009314194662084196,0.009314194662084196,,False,True,292.78749655309997,98,98,0,98,False,0,0.0,1,0.010190957225859165,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,1.0,queue_haul,v5-03684,36,2867569696269271904,10000,260,260,36126.175347177836,17719.79077222942,17719.79077222942,17954.684993190436,0.9872384378363628,0.9872384378362397,,False,True,133.86042158640365,9880,9880,9880,0,False,120,0.2373217912390828,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,1.0,greedy,v5-03685,37,6652401353288822073,10000,260,260,36126.175347177836,17719.79077222942,17719.79077222942,17954.684993190436,0.9872384378363628,0.9872384378362397,,False,True,133.86042158640365,9880,9880,9880,0,False,120,0.1987864999100566,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,1.0,isolated_fastest,v5-03686,38,18000441598685420823,10000,260,260,36126.175347177836,17719.79077222942,17719.79077222942,17954.684993190436,0.9872384378363628,0.9872384378362397,,False,True,133.86042158640365,9880,9880,9880,0,False,120,0.19956825021654367,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,1.0,random,v5-03687,39,16932793681455139071,10000,260,260,36126.175347177836,17719.79077222942,17719.79077222942,34708.2147783658,0.07703634372292306,0.07703634372291793,,False,True,291.80138292637116,930,930,854,76,False,0,0.0,1,0.017352290451526642,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,1.0,replay_only,v5-03688,40,12934172944878929720,10000,260,260,36126.175347177836,17719.79077222942,17719.79077222942,17954.684993190436,0.9872384378363628,0.9872384378362397,,False,True,133.86042158640365,9880,9880,9880,0,False,120,0.16129116620868444,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,300,1.0,kv_only,v5-03689,41,13004266571570554040,10000,260,260,36126.175347177836,17719.79077222942,17719.79077222942,35954.73469822158,0.009314194662084196,0.009314194662084196,,False,True,292.78749655309997,98,98,0,98,False,0,0.0,1,0.011393459513783455,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.1,queue_haul,v5-03690,42,2454457786820877953,10000,260,260,36126.175347177836,17719.79077222942,34285.536889683,34026.85397636671,0.114053977426309,0.114053977426309,18.1510274982599,True,False,13.743412568116426,1411,1411,1411,0,True,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.1,greedy,v5-03691,43,12422105465089878169,10000,260,260,36126.175347177836,17719.79077222942,34285.536889683,33637.99595764495,0.13518023484738917,0.13518023484738917,17.46129224859873,True,False,13.743412568116426,1411,1411,1411,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.1,isolated_fastest,v5-03692,44,16194073690076421470,10000,260,260,36126.175347177836,17719.79077222942,34285.536889683,33637.99595764495,0.13518023484738917,0.13518023484738917,17.46129224859873,True,False,13.743412568116426,1411,1411,1411,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.1,random,v5-03693,45,11467064537670648229,10000,260,260,36126.175347177836,17719.79077222942,34285.536889683,34262.85922565792,0.10123205423274365,0.10123205423274048,895.6361898957804,True,False,890.6984535117384,1211,1211,976,235,True,0,0.0,1,0.019924375228583813,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.1,replay_only,v5-03694,46,4814118873309859256,10000,260,260,36126.175347177836,17719.79077222942,34285.536889683,33637.99595764495,0.13518023484738917,0.13518023484738917,17.46129224859873,True,False,13.743412568116426,1411,1411,1411,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.1,kv_only,v5-03695,47,15865920346767542959,10000,260,260,36126.175347177836,17719.79077222942,34285.536889683,35598.49264117284,0.028668460329965534,0.028668460329965534,,False,True,894.6734759963,300,300,0,300,False,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.25,queue_haul,v5-03696,48,6365524392798444700,10000,260,260,36126.175347177836,17719.79077222942,31524.57920344073,29973.995034674568,0.3342416479158297,0.33424164791583244,38.460133706440544,True,False,34.683922529026674,3511,3511,3511,0,True,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.25,greedy,v5-03697,49,8340098592510957325,10000,260,260,36126.175347177836,17719.79077222942,31524.57920344073,29916.827719042067,0.3373474895546221,0.33734748955461796,38.4078503595107,True,False,34.683922529026674,3511,3511,3511,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.25,isolated_fastest,v5-03698,50,17390252588095095311,10000,260,260,36126.175347177836,17719.79077222942,31524.57920344073,29916.827719042067,0.3373474895546221,0.33734748955461796,38.4078503595107,True,False,34.683922529026674,3511,3511,3511,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.25,random,v5-03699,51,12437835481806711080,10000,260,260,36126.175347177836,17719.79077222942,31524.57920344073,31318.14345096828,0.2612154427520446,0.2612154427518843,895.5951535713032,True,False,890.8110314708374,3041,3041,2810,231,True,0,0.0,2,0.09031179267913103,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.25,replay_only,v5-03700,52,618005348999116520,10000,260,260,36126.175347177836,17719.79077222942,31524.57920344073,29916.827719042067,0.3373474895546221,0.33734748955461796,38.4078503595107,True,False,34.683922529026674,3511,3511,3511,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.25,kv_only,v5-03701,53,10917186845323193719,10000,260,260,36126.175347177836,17719.79077222942,31524.57920344073,35598.49264117284,0.028668460329965534,0.028668460329965534,,False,True,894.6734759963,300,300,0,300,False,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.5,queue_haul,v5-03702,54,93806594014034604,10000,260,260,36126.175347177836,17719.79077222942,26922.983059703627,24311.729994581907,0.6418667014420477,0.6418667014420428,76.52606255516199,True,False,72.61431649012724,6567,6567,6567,0,True,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.5,greedy,v5-03703,55,685501553125542772,10000,260,260,36126.175347177836,17719.79077222942,26922.983059703627,24300.38764494493,0.6424829196673484,0.6424829196673445,76.52236789432409,True,False,72.61431649012724,6567,6567,6567,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.5,isolated_fastest,v5-03704,56,12890792546757690395,10000,260,260,36126.175347177836,17719.79077222942,26922.983059703627,24300.38764494493,0.6424829196673484,0.6424829196673445,76.52236789432409,True,False,72.61431649012724,6567,6567,6567,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.5,random,v5-03705,57,406854236630012386,10000,260,260,36126.175347177836,17719.79077222942,26922.983059703627,34400.186853227926,0.09377118504298917,0.0937711850429868,,False,True,891.8835441650621,1127,1127,894,233,False,0,0.0,1,0.055895375087857246,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.5,replay_only,v5-03706,58,3825999733070679520,10000,260,260,36126.175347177836,17719.79077222942,26922.983059703627,24300.38764494493,0.6424829196673484,0.6424829196673445,76.52236789432409,True,False,72.61431649012724,6567,6567,6567,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.5,kv_only,v5-03707,59,7875598265065097814,10000,260,260,36126.175347177836,17719.79077222942,26922.983059703627,35598.49264117284,0.028668460329965534,0.028668460329965534,,False,True,894.6734759963,300,300,0,300,False,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.75,queue_haul,v5-03708,60,15756902293426950708,10000,260,260,36126.175347177836,17719.79077222942,22321.386915966523,19335.806520060636,0.9122035214872856,0.9122035214871796,125.78983090449259,True,False,121.66220296615198,9224,9224,9224,0,True,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.75,greedy,v5-03709,61,420292582207705151,10000,260,260,36126.175347177836,17719.79077222942,22321.386915966523,19210.76384101749,0.9189969620205954,0.9189969620204814,125.75826651709602,True,False,121.66220296615198,9224,9224,9224,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.75,isolated_fastest,v5-03710,62,11831995073766499317,10000,260,260,36126.175347177836,17719.79077222942,22321.386915966523,19210.76384101749,0.9189969620205954,0.9189969620204814,125.75826651709602,True,False,121.66220296615198,9224,9224,9224,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.75,random,v5-03711,63,11081061871371494782,10000,260,260,36126.175347177836,17719.79077222942,22321.386915966523,19609.724090967655,0.8973218607357315,0.8973218607356144,897.5276294581887,True,False,893.3495931418794,9108,9108,8882,226,True,0,0.0,4,0.43419875018298626,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.75,replay_only,v5-03712,0,17478297540160587133,10000,260,260,36126.175347177836,17719.79077222942,22321.386915966523,19210.76384101749,0.9189969620205954,0.9189969620204814,125.75826651709602,True,False,121.66220296615198,9224,9224,9224,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,0.75,kv_only,v5-03713,1,14468242671239401921,10000,260,260,36126.175347177836,17719.79077222942,22321.386915966523,35598.49264117284,0.028668460329965534,0.028668460329965534,,False,True,894.6734759963,300,300,0,300,False,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,1.0,queue_haul,v5-03714,2,17785808216618409223,10000,260,260,36126.175347177836,17719.79077222942,17719.79077222942,17954.684993190436,0.9872384378363628,0.9872384378362397,,False,True,133.86042158640365,9880,9880,9880,0,False,120,0.19870008248835802,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,1.0,greedy,v5-03715,3,360463275168521699,10000,260,260,36126.175347177836,17719.79077222942,17719.79077222942,17954.684993190436,0.9872384378363628,0.9872384378362397,,False,True,133.86042158640365,9880,9880,9880,0,False,120,0.20440529100596905,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,1.0,isolated_fastest,v5-03716,4,14706056421800638324,10000,260,260,36126.175347177836,17719.79077222942,17719.79077222942,17954.684993190436,0.9872384378363628,0.9872384378362397,,False,True,133.86042158640365,9880,9880,9880,0,False,120,0.271245208568871,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,1.0,random,v5-03717,5,9668675715048516064,10000,260,260,36126.175347177836,17719.79077222942,17719.79077222942,22757.759160613095,0.7262923434056416,0.7262923434055041,,False,True,890.3693427419953,7616,7616,7391,225,False,0,0.0,4,0.4251578766852617,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,1.0,replay_only,v5-03718,6,13845764956019676722,10000,260,260,36126.175347177836,17719.79077222942,17719.79077222942,17954.684993190436,0.9872384378363628,0.9872384378362397,,False,True,133.86042158640365,9880,9880,9880,0,False,120,0.18241587467491627,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,900,1.0,kv_only,v5-03719,7,9745326882248798456,10000,260,260,36126.175347177836,17719.79077222942,17719.79077222942,35598.49264117284,0.028668460329965534,0.028668460329965534,,False,True,894.6734759963,300,300,0,300,False,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,3600,0.1,queue_haul,v5-03720,8,11802855322149094185,10000,260,260,36126.175347177836,17719.79077222942,34285.536889683,34026.85397636671,0.114053977426309,0.114053977426309,18.1510274982599,True,False,13.743412568116426,1411,1411,1411,0,True,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,3600,0.1,greedy,v5-03721,9,9391274309059150855,10000,260,260,36126.175347177836,17719.79077222942,34285.536889683,33637.99595764495,0.13518023484738917,0.13518023484738917,17.46129224859873,True,False,13.743412568116426,1411,1411,1411,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,3600,0.1,isolated_fastest,v5-03722,10,12700801169896746060,10000,260,260,36126.175347177836,17719.79077222942,34285.536889683,33637.99595764495,0.13518023484738917,0.13518023484738917,17.46129224859873,True,False,13.743412568116426,1411,1411,1411,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,3600,0.1,random,v5-03723,11,7445390008096544968,10000,260,260,36126.175347177836,17719.79077222942,34285.536889683,34257.21040864223,0.10153894866889361,0.10153894866888728,2437.9857905005856,True,False,2433.104494942022,1216,1216,597,619,True,0,0.0,0,0.0,simulated_sensitivity,,False
interactive_coding-seed-1,trace,profiles/interactive_coding.json,1,central,2500,3600,0.1,replay_only,v5-03724,12,13786711778080541348,10000,260,260,36126.175347177836,17719.79077222942,34285.536889683,33637.99595764495,0.13518023484738917,0.13518023484738917,17.46129224859873,True,False,13.743412568116426,1411,1411,1411,0,True,0,0.0,0,0.0,simulated_sensitivity,,True
