connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
caf2d45187e97fae,kv,5555322076370985,5555322077638212,0,0
840e618799603983,api,5555322076702512,5555322077704601,0,0
d5668e5eab92c539,api,5555334903872493,5555339734825046,27620,8389
d2947ccc1b770019,api,5555334904538426,5555340173703752,31742,13509
0aab47d9fa47907d,api,5555340893903082,5555343659717521,7242,15688
460e3be3de304d98,api,5555341379512043,5555344617814048,22395,24990
9fd88a1e9e4ea20a,api,5555345447390321,5555347213892711,27588,23071
5301aa0f7d9402eb,api,5555347215259177,5555348177778928,31710,12531
4bd883880d2945b0,api,5555348178480660,5555349125918438,7210,12770
beff6bd1d5e32d86,api,5555349126706900,5555350087789435,22363,12772
