connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
b638cbca063b6557,api,,5893244999300676,5893245004955052,0,0
659c6f60f8a03a31,kv,2126176a6e36bf1e8e95c72529a8243ef02bbc1241ef1777fd877ace10953ccd,5893260267278984,5893260268536980,186,36
d27e8ca20a827882,kv,474b13ea27ecac9b5cb127b3e27086b199f2431a261006c06bfbf554ed07bf80,5893260269314231,5893260270321940,186,36
b255a615a8fec80a,kv,1bdd8f506c33ec71644af2c27d87a75df369ca2c5672f3a5f7487b39713d95c5,5893260271105151,5893260271964731,186,36
428c6b5357113e8a,kv,891f984fff217717b283513ea748406c37be12d28e23c6fcb1d666fbaf85b448,5893260272750642,5893260273567653,186,36
33cc5ebb9bff74cc,kv,9d7de03fbef85729fa8e71f8bc9fa1b3b6551180a550decb6d068014096445f9,5893260274182046,5893260274722800,186,36
9e4438ccc8c737b3,kv,edc4003b7c01f79d64da669d05c58a9a7b845ed02c2ce058bee1cd946c845435,5893260275296893,5893260276051964,186,36
14506a3539456285,kv,9748ddd7215dd050b091fa8d5b9a0156feb77e5f2fba7b082d60dc82bca844dc,5893260276536029,5893260277047943,186,36
566abd47a2496097,kv,b5ab72a4b6da273673dd5f0c01331fe18f75b839fae243efb46638273e320dbe,5893260277501238,5893260277995232,186,36
097ef4ce8fa629ca,kv,37e3b5a040968b9323b1c380f00a4870fd2b6722dc74b74a5d06f32b036883e5,5893260278477637,5893260278949712,186,36
67bc0caf1221dc69,kv,5a576fd23a977d26727538324986b983f09d48863ce53ee976ad7391d2190711,5893260279433126,5893260279908121,186,36
e8c6c4052eee2cf2,kv,964694fbe4ffcc9eda923ff7a7757af1af5f823962cb316698671f1015986f23,5893260280381605,5893260280849290,186,36
d7f04588ce6cfcb9,kv,c58cd22034389b0586b3539ab92b2017e83dee588d43f96288cc9d8947861cfe,5893260281322964,5893260281799159,186,36
191a447b8cb7e9b7,kv,52b1edef49e08811dfcf5738b69d744a00bbea5c98a6c919992a72dd1363795b,5893260282262314,5893260282735938,186,36
0ffa68f8b1d2d5ad,kv,bf6a7acc92dcb68dbe43591c07fc4dde0b3613ee3164426ae0810eee734ec059,5893260283118204,5893260283591869,186,36
22a8ce4f4774a312,kv,8559b84ffd624fa91c9c78123ca2e9f4da3ac79e62b703c757ccce3846abda33,5893260283957955,5893260284439509,186,36
3555b20b4ec715d6,kv,1613eaf985558122cad64095203b80d3f1829f62edd5fa575d8cabed5369db4e,5893260284798805,5893260285292129,186,36
79e8aa31f72c7d59,kv,175272e47f9912b504f4a6c0030e7fa32184b2c6a52a24bd32114bd33371d023,5893260285640945,5893260286113060,186,36
5afe3e9e3346bc8e,kv,1e27e87c92c2fec58f35cb44f7e7b1568fa1a872615221c6bde2df4057330b77,5893260286461196,5893260286923871,186,36
376333f0bc1c8d35,kv,b55e055f49c9b91150aded788e0ea2e46530c2d73a3a328215eded1780b6f502,5893260287292297,5893260287763471,186,36
f45531bc79e6442e,kv,1ef01c83f81d644e07f017d1e55747d43fdc9353ddf443c930bfb4458c0da3eb,5893260288129117,5893260288587382,186,36
e6f21590a5a07c98,kv,391eb745380d68d6fb025afe1dcc6781f96e4e2f0708559ba0653774a433539c,5893260288931678,5893260289409433,186,36
d3a6d0a6bee06662,kv,7ec8e44f6aff180904dfab6a790b3709898b955094d686dfe2706b5b089fe143,5893260289754849,5893260290219763,186,36
b4e04a3412f2e112,kv,bd1204f802744ce744d745313103e1f890f03e90762f250b229dd7314d09c8e5,5893260290565999,5893260291050804,186,36
682e11f6b90596a0,kv,3f9cb1f3013e2bb08dee66abda9b26170fc1e2bf2d0b82ff00dee36e53bfe955,5893260291415180,5893260291869425,186,36
d9ad08a7bca688dc,kv,1a8c1d7007d466b14e69a5434efe8d00d6569186116c271412d7626e5fafdc2a,5893260292227681,5893260292701735,186,36
e4d4808d192faf7b,kv,218fea13839df40d09288abb35279e609787e83654dcd1a23f1a4a4836184e67,5893260293106661,5893260293573355,186,36
a77d0aee7d7ae557,kv,9c09e7281ffb50b81c44b2dd01a155a477d35848345e836bd0506f08bb8d77bc,5893260293952461,5893260294422536,186,36
fcd1a99fb590c68f,kv,8213ebb725ed37a68640029dddf6d743a336aea99a55e1de8a6566ac3535fc0a,5893260294810361,5893260295296966,186,36
557f9769a1cb3988,kv,3c92d5462ba05941071ed8e1253c54a03531cb06e9001c45c89dd6a69d9dbb37,5893260295667882,5893260296138196,186,36
09ad78a764a220c2,kv,e142069f36f503f2bf13f975172ae205bec48ca885e716e7ad3406bc452f6de1,5893260296505422,5893260296973607,186,36
11c16051ea336aef,kv,d6eea2cf362ebd89983a69182865c0837e40919189d0e796964ff6f949d2bfb0,5893260297370612,5893260297831397,186,36
