phase,gpu,samples,power_mean_w
baseline,0,480,346.95479166666667
baseline,1,480,82.19227083333332
drain,0,437,160.41743707093823
drain,1,437,214.36400457665903
post,0,479,87.94371607515657
post,1,479,280.00519832985384
