connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
15049aaa1369f161,kv,5561545529787045,5561545530695776,0,0
64b00f01ccef80d6,api,5561545530121501,5561545530724735,0,0
b72324b892c74f6c,api,5561565575594329,5561570021375850,31742,7151
697716a702f1c434,api,5561565575710658,5561571177086091,24901,21065
0a6f731ee6c9bf32,api,5561572234417941,5561572853833761,31890,7396
d6e9fc84c2e28333,api,5561575131901616,5561577878683485,25049,13507
dd512a90f250f0f0,api,5561576063985209,5561578710191740,25919,12077
49d28bfffcfb5d4a,api,5561582239873743,5561586241589906,26067,12809
7c3e7a9c5c9b6e02,api,5561581098421935,5561587294779749,43412,26022
1e143da93c6b16b1,api,5561589444649728,5561591234920603,43560,22573
6a81682ac58e4298,api,5561592801417903,5561593818355467,25017,12772
0520c7a7fa9b5266,api,5561593819118019,5561594435323132,31858,7642
2aec0aa0c8e7fab7,api,5561594436032155,5561595302099466,26035,10864
ef0923779094bf78,api,5561595303673109,5561596650944487,43528,16731
