bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,5.65625323043163,269.37949999999995,20
0,0.0,5.0,1,sink,0,83.34949999999999,20
1,5.0,10.0,0,source,5.65625323043163,260.10650000000004,20
1,5.0,10.0,1,sink,0,83.38499999999999,20
2,10.0,15.0,0,source,5.65625323043163,237.00800000000004,20
2,10.0,15.0,1,sink,0,83.49449999999999,20
3,15.0,20.0,0,source,5.65625323043163,208.2425,20
3,15.0,20.0,1,sink,0,83.4425,20
4,20.0,25.0,0,source,5.65625323043163,227.29500000000002,20
4,20.0,25.0,1,sink,0,83.02200000000002,20
5,25.0,30.0,0,source,5.65625323043163,185.31400000000002,20
5,25.0,30.0,1,sink,0,83.07600000000002,20
6,30.0,35.0,0,source,5.65625323043163,172.834,20
6,30.0,35.0,1,sink,0,105.62849999999999,20
7,35.0,40.0,0,source,5.65625323043163,194.99349999999998,20
7,35.0,40.0,1,sink,0,83.1875,20
8,40.0,45.0,0,source,5.65625323043163,176.57800000000003,20
8,40.0,45.0,1,sink,0,83.16000000000001,20
9,45.0,50.0,0,source,5.65625323043163,201.88550000000004,20
9,45.0,50.0,1,sink,0,108.57000000000001,20
10,50.0,55.0,0,source,3.6434578466419367,174.65050000000002,20
10,50.0,55.0,1,sink,2.012795383789693,110.69149999999999,20
11,55.0,60.0,0,source,2.992697448588988,160.845,20
11,55.0,60.0,1,sink,2.663555781842642,100.2105,20
12,60.0,65.0,0,source,2.9851974485889876,154.7295,20
12,60.0,65.0,1,sink,2.671055781842642,149.14000000000004,20
13,65.0,70.0,0,source,2.2351974485889876,160.846,20
13,65.0,70.0,1,sink,3.421055781842642,157.9475,20
14,70.0,75.0,0,source,2.2351974485889876,142.00900000000001,20
14,70.0,75.0,1,sink,3.421055781842642,108.2865,20
15,75.0,80.0,0,source,1.90372740736764,136.6945,20
15,75.0,80.0,1,sink,3.7525258230639897,115.29599999999998,20
16,80.0,85.0,0,source,1.8962274073676406,140.034,20
16,80.0,85.0,1,sink,3.760025823063989,164.98999999999998,20
17,85.0,90.0,0,source,1.8962274073676406,110.63899999999998,20
17,85.0,90.0,1,sink,3.760025823063989,159.004,20
18,90.0,95.0,0,source,1.8887274073676403,138.46099999999998,20
18,90.0,95.0,1,sink,3.7675258230639894,157.5505,20
19,95.0,100.0,0,source,1.8887274073676403,111.78149999999998,20
19,95.0,100.0,1,sink,3.7675258230639894,156.80400000000003,20
20,100.0,105.0,0,source,1.8887274073676403,117.52949999999998,20
20,100.0,105.0,1,sink,3.7675258230639894,151.30249999999998,20
21,105.0,110.0,0,source,1.8887274073676403,131.17,20
21,105.0,110.0,1,sink,3.7675258230639894,139.611,20
22,110.0,115.0,0,source,1.8887274073676403,101.3545,20
22,110.0,115.0,1,sink,3.7675258230639894,166.172,20
23,115.0,120.0,0,source,1.8887274073676403,128.49052631578948,19
23,115.0,120.0,1,sink,3.7675258230639894,142.84894736842102,19
24,120.0,120.04908394813538,0,source,1.8887274073676403,149.05,1
24,120.0,120.04908394813538,1,sink,3.7675258230639894,166.18,1
