phase,gpu,samples,power_mean_w
baseline,0,120,230.82166666666666
baseline,1,120,84.86366666666667
drain,0,173,171.02167630057804
drain,1,173,98.96838150289017
post,0,119,89.64756302521013
post,1,119,147.02638655462184
