episode_id,n_workflows,policy,p50_resume_proxy_s,p90_resume_proxy_s,p99_resume_proxy_s,makespan_s,dominant_bottleneck,best_policy,mixed_beats_strong,mixed_beats_random
measured_mobile_state_n20,20,cache_reuse,2.184812014577778,2.490205792355556,2.5243089651555555,2.5243089651555555,prefill,mixed_min_pressure,True,True
measured_mobile_state_n20,20,mixed_min_pressure,1.149412014577778,1.4144903868444443,1.4282422984888887,1.4282422984888887,prefill,mixed_min_pressure,True,True
measured_mobile_state_n20,20,random_mode,2.3437356144,4.870786756800001,4.9740043728000005,4.9740043728000005,network,mixed_min_pressure,True,True
