episode_id,n_workflows,policy,p50_resume_proxy_s,p90_resume_proxy_s,p99_resume_proxy_s,makespan_s,dominant_bottleneck,best_policy,mixed_beats_strong,mixed_beats_random
measured_mobile_state_n20,20,cache_reuse,0.8892504712888887,0.8894767832888887,0.8894801688888887,0.8894801688888887,prefill,mixed_min_pressure,True,True
measured_mobile_state_n20,20,mixed_min_pressure,0.4889908280888891,0.4891714984888891,0.4892144008888891,0.4892144008888891,prefill,mixed_min_pressure,True,True
measured_mobile_state_n20,20,random_mode,0.8997041936000002,1.7992301424,1.7992894352,1.7992894352,network,mixed_min_pressure,True,True
