bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,0.08148429714693857,122.578,20
0,0.0,5.0,1,sink,0,83.0845,20
1,5.0,10.0,0,source,0.08148429714693857,300.50849999999997,20
1,5.0,10.0,1,sink,0,83.0885,20
2,10.0,15.0,0,source,0.08148429714693857,117.7055,20
2,10.0,15.0,1,sink,0,82.91099999999999,20
3,15.0,20.0,0,source,0.08148429714693857,123.6285,20
3,15.0,20.0,1,sink,0,82.6865,20
4,20.0,25.0,0,source,0.08148429714693857,87.75150000000002,20
4,20.0,25.0,1,sink,0,82.73949999999999,20
5,25.0,30.0,0,source,0.08148429714693857,87.27149999999999,20
5,25.0,30.0,1,sink,0,82.76999999999998,20
6,30.0,35.0,0,source,0.08148429714693857,89.61999999999999,20
6,30.0,35.0,1,sink,0,82.7575,20
7,35.0,40.0,0,source,0.08148429714693857,112.97999999999999,20
7,35.0,40.0,1,sink,0,82.8585,20
8,40.0,45.0,0,source,0.08148429714693857,123.61049999999997,20
8,40.0,45.0,1,sink,0,82.80099999999999,20
9,45.0,50.0,0,source,0.08148429714693857,86.58350000000002,20
9,45.0,50.0,1,sink,0,82.88099999999999,20
10,50.0,55.0,0,source,0.08148429714693857,115.74700000000003,20
10,50.0,55.0,1,sink,0,82.888,20
11,55.0,60.0,0,source,0.08148429714693857,120.126,20
11,55.0,60.0,1,sink,0,82.93449999999999,20
12,60.0,65.0,0,source,0.08148429714693857,86.39200000000001,20
12,60.0,65.0,1,sink,0,246.34949999999998,20
13,65.0,70.0,0,source,0.03977828563515637,114.92049999999999,20
13,65.0,70.0,1,sink,0.0417060115117822,294.29200000000003,20
14,70.0,75.0,0,source,0.03977828563515637,86.47700000000002,20
14,70.0,75.0,1,sink,0.0417060115117822,195.37600000000003,20
15,75.0,80.0,0,source,0.03518673582377507,86.618,20
15,75.0,80.0,1,sink,0.0462975613231635,118.33549999999998,20
16,80.0,85.0,0,source,0.03518673582377507,86.5135,20
16,80.0,85.0,1,sink,0.0462975613231635,84.0085,20
17,85.0,90.0,0,source,0.03518673582377507,86.54050000000001,20
17,85.0,90.0,1,sink,0.0462975613231635,83.6285,20
18,90.0,95.0,0,source,0.03518673582377507,86.4865,20
18,90.0,95.0,1,sink,0.0462975613231635,133.78799999999998,20
19,95.0,100.0,0,source,0.03518673582377507,86.5595,20
19,95.0,100.0,1,sink,0.0462975613231635,95.793,20
20,100.0,105.0,0,source,0.03518673582377507,86.43350000000001,20
20,100.0,105.0,1,sink,0.0462975613231635,118.1665,20
21,105.0,110.0,0,source,0.03518673582377507,116.204,20
21,105.0,110.0,1,sink,0.0462975613231635,95.808,20
22,110.0,115.0,0,source,0.03518673582377507,86.15400000000001,20
22,110.0,115.0,1,sink,0.0462975613231635,83.37950000000001,20
23,115.0,120.0,0,source,0.03518673582377507,118.731,20
23,115.0,120.0,1,sink,0.0462975613231635,83.2615,20
24,120.0,125.0,0,source,0.03518673582377507,105.13050000000001,20
24,120.0,125.0,1,sink,0.0462975613231635,256.031,20
25,125.0,130.0,0,source,0.03518673582377507,111.54368421052631,19
25,125.0,130.0,1,sink,0.0462975613231635,177.23473684210526,19
26,130.0,133.022780418396,0,source,0.03518673582377507,104.02538461538462,13
26,130.0,133.022780418396,1,sink,0.0462975613231635,84.43230769230769,13
