bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,6.0,319.4394736842106,19
0,0.0,5.0,1,sink,0,85.07789473684211,19
1,5.0,10.0,0,source,6.0,297.149,20
1,5.0,10.0,1,sink,0,85.07750000000001,20
2,10.0,15.0,0,source,6.0,342.8525,20
2,10.0,15.0,1,sink,0,85.18800000000002,20
3,15.0,20.0,0,source,6.0,332.7679999999999,20
3,15.0,20.0,1,sink,0,85.221,20
4,20.0,25.0,0,source,6.0,371.46,20
4,20.0,25.0,1,sink,0,85.26699999999998,20
5,25.0,30.0,0,source,6.0,351.69750000000005,20
5,25.0,30.0,1,sink,0,85.2865,20
6,30.0,35.0,0,source,6.0,348.68350000000004,20
6,30.0,35.0,1,sink,0,314.70500000000004,20
7,35.0,40.0,0,source,6.0,354.73249999999996,20
7,35.0,40.0,1,sink,0,177.10049999999998,20
8,40.0,45.0,0,source,6.0,297.6335,20
8,40.0,45.0,1,sink,0,143.717,20
9,45.0,50.0,0,source,6.0,363.8834999999999,20
9,45.0,50.0,1,sink,0,88.69550000000001,20
10,50.0,55.0,0,source,6.0,359.122,20
10,50.0,55.0,1,sink,0,85.96249999999998,20
11,55.0,60.0,0,source,6.0,294.41299999999995,20
11,55.0,60.0,1,sink,0,85.76699999999998,20
12,60.0,65.0,0,source,6.0,349.3614999999999,20
12,60.0,65.0,1,sink,0,85.60449999999999,20
13,65.0,70.0,0,source,6.0,357.254,20
13,65.0,70.0,1,sink,0,85.4635,20
14,70.0,75.0,0,source,6.0,358.701,20
14,70.0,75.0,1,sink,0,84.97900000000001,20
15,75.0,80.0,0,source,6.0,368.7665,20
15,75.0,80.0,1,sink,0,84.82900000000001,20
16,80.0,85.0,0,source,6.0,320.91900000000004,20
16,80.0,85.0,1,sink,0,84.8145,20
17,85.0,90.0,0,source,6.0,356.63200000000006,20
17,85.0,90.0,1,sink,0,85.05300000000003,20
18,90.0,95.0,0,source,6.0,363.336,20
18,90.0,95.0,1,sink,0,84.917,20
19,95.0,100.0,0,source,6.0,348.7315,20
19,95.0,100.0,1,sink,0,84.882,20
20,100.0,105.0,0,source,6.0,361.5044999999999,20
20,100.0,105.0,1,sink,0,85.0,20
21,105.0,110.0,0,source,6.0,377.73749999999995,20
21,105.0,110.0,1,sink,0,84.861,20
22,110.0,115.0,0,source,6.0,367.49749999999995,20
22,110.0,115.0,1,sink,0,84.5555,20
23,115.0,120.0,0,source,6.0,336.85949999999997,20
23,115.0,120.0,1,sink,0,84.542,20
24,120.0,125.0,0,source,6.0,356.36,20
24,120.0,125.0,1,sink,0,84.48100000000001,20
