timestamp,index,power_w,util_gpu,memory_mib
2026/07/11 12:56:14.903, 0, 87.39, 0, 74055
2026/07/11 12:56:14.906, 1, 85.36, 0, 74055
2026/07/11 12:56:15.156, 0, 87.39, 0, 74055
2026/07/11 12:56:15.156, 1, 85.36, 0, 74055
2026/07/11 12:56:15.407, 0, 87.30, 0, 74055
2026/07/11 12:56:15.407, 1, 85.68, 0, 74055
2026/07/11 12:56:15.657, 0, 370.17, 63, 74055
2026/07/11 12:56:15.657, 1, 85.59, 0, 74055
2026/07/11 12:56:15.907, 0, 127.66, 58, 74055
2026/07/11 12:56:15.907, 1, 85.36, 0, 74055
2026/07/11 12:56:16.157, 0, 135.56, 31, 74055
2026/07/11 12:56:16.157, 1, 85.68, 0, 74055
2026/07/11 12:56:16.407, 0, 132.31, 31, 74055
2026/07/11 12:56:16.408, 1, 85.36, 0, 74055
2026/07/11 12:56:16.658, 0, 132.78, 31, 74055
2026/07/11 12:56:16.658, 1, 85.68, 0, 74055
2026/07/11 12:56:16.908, 0, 128.39, 31, 74055
2026/07/11 12:56:16.908, 1, 85.59, 0, 74055
2026/07/11 12:56:17.158, 0, 128.66, 31, 74055
2026/07/11 12:56:17.158, 1, 85.68, 0, 74055
2026/07/11 12:56:17.408, 0, 129.78, 31, 74055
2026/07/11 12:56:17.409, 1, 85.68, 0, 74055
2026/07/11 12:56:17.659, 0, 381.05, 48, 74055
2026/07/11 12:56:17.659, 1, 85.68, 0, 74055
2026/07/11 12:56:17.909, 0, 129.45, 74, 74055
2026/07/11 12:56:17.909, 1, 85.68, 0, 74055
2026/07/11 12:56:18.159, 0, 133.43, 32, 74055
2026/07/11 12:56:18.159, 1, 85.44, 0, 74055
2026/07/11 12:56:18.409, 0, 133.43, 32, 74055
2026/07/11 12:56:18.410, 1, 85.59, 0, 74055
2026/07/11 12:56:18.660, 0, 133.70, 31, 74055
2026/07/11 12:56:18.660, 1, 85.68, 0, 74055
2026/07/11 12:56:18.910, 0, 131.31, 32, 74055
2026/07/11 12:56:18.910, 1, 85.68, 0, 74055
2026/07/11 12:56:19.160, 0, 132.64, 31, 74055
2026/07/11 12:56:19.160, 1, 85.59, 0, 74055
2026/07/11 12:56:19.410, 0, 126.93, 31, 74055
2026/07/11 12:56:19.410, 1, 85.36, 0, 74055
2026/07/11 12:56:19.661, 0, 133.56, 32, 74055
2026/07/11 12:56:19.661, 1, 85.59, 0, 74055
2026/07/11 12:56:19.911, 0, 130.98, 32, 74055
2026/07/11 12:56:19.911, 1, 85.59, 0, 74055
2026/07/11 12:56:20.161, 0, 133.43, 32, 74055
2026/07/11 12:56:20.161, 1, 85.68, 0, 74055
2026/07/11 12:56:20.411, 0, 361.31, 50, 74055
2026/07/11 12:56:20.411, 1, 85.59, 0, 74055
2026/07/11 12:56:20.662, 0, 341.07, 95, 74055
2026/07/11 12:56:20.662, 1, 85.68, 0, 74055
2026/07/11 12:56:20.912, 0, 130.98, 31, 74055
2026/07/11 12:56:20.912, 1, 85.36, 0, 74055
2026/07/11 12:56:21.162, 0, 138.41, 32, 74055
2026/07/11 12:56:21.162, 1, 85.36, 0, 74055
2026/07/11 12:56:21.412, 0, 129.91, 32, 74055
2026/07/11 12:56:21.412, 1, 85.68, 0, 74055
2026/07/11 12:56:21.663, 0, 134.77, 32, 74055
2026/07/11 12:56:21.663, 1, 85.17, 0, 74055
2026/07/11 12:56:21.913, 0, 130.06, 32, 74055
2026/07/11 12:56:21.913, 1, 85.08, 0, 74055
2026/07/11 12:56:22.163, 0, 139.02, 32, 74055
