monotonic_ns,wall_ns,power_w,utilization_pct,memory_mib
3125365394243,1786468391844057844,169.82,83.0,89111.0
3125488956147,1786468391967620088,168.42,98.0,89111.0
3125612953104,1786468392091616745,169.47,98.0,89111.0
3125736093682,1786468392214757363,169.98,97.0,89111.0
3125859673672,1786468392338337253,170.34,97.0,89111.0
3125983667865,1786468392462331526,171.01,97.0,89111.0
3126105510525,1786468392584173976,170.9,97.0,89111.0
3126229380933,1786468392708044714,172.78,97.0,89111.0
3126353749719,1786468392832413390,174.84,97.0,89111.0
3126477376914,1786468392956040605,178.09,97.0,89111.0
3126601160821,1786468393079824382,177.62,100.0,89111.0
3126724943258,1786468393203607049,178.04,100.0,89111.0
3126846371759,1786468393325035280,178.5,100.0,89111.0
3126970219141,1786468393448882892,179.28,100.0,89111.0
3127094152364,1786468393572816145,179.91,100.0,89111.0
3127218099507,1786468393696763308,179.22,100.0,89111.0
3127341757362,1786468393820420893,178.87,100.0,89111.0
3127465678600,1786468393944342411,178.55,100.0,89111.0
3127589999871,1786468394068663712,177.65,100.0,89111.0
3127713688537,1786468394192352238,177.88,100.0,89111.0
3127837056155,1786468394315719926,175.93,100.0,89111.0
3127960654755,1786468394439318386,174.92,100.0,89111.0
3128083883512,1786468394562547193,174.66,100.0,89111.0
3128207911065,1786468394686574866,172.41,100.0,89111.0
3128331605686,1786468394810269527,172.32,100.0,89111.0
3128455441418,1786468394934105099,171.4,100.0,89111.0
3128578898987,1786468395057562758,171.56,100.0,89111.0
3128702766114,1786468395181429695,169.86,100.0,89111.0
3128826472900,1786468395305136591,170.49,100.0,89111.0
3128950071300,1786468395428734951,170.31,100.0,89111.0
3129072320009,1786468395550983780,170.36,100.0,89111.0
3129194879990,1786468395673543811,171.3,100.0,89111.0
3129317051963,1786468395795715604,171.0,100.0,89111.0
3129439068019,1786468395917731820,171.84,100.0,89111.0
3129562530733,1786468396041194534,171.39,100.0,89111.0
3129686349590,1786468396165013301,170.38,100.0,89111.0
3129809862414,1786468396288525955,170.68,100.0,89111.0
3129933468470,1786468396412132121,170.02,100.0,89111.0
3130057367367,1786468396536031038,169.99,100.0,89111.0
3130180868521,1786468396659532202,170.45,100.0,89111.0
3130304325315,1786468396782988996,168.76,100.0,89111.0
3130427317975,1786468396905981636,168.81,100.0,89111.0
3130550810354,1786468397029473985,169.82,100.0,89111.0
3130674167422,1786468397152831163,168.71,100.0,89111.0
3130796480586,1786468397275144197,169.35,100.0,89111.0
3130918950561,1786468397397614312,169.46,100.0,89111.0
3131042876049,1786468397521539870,168.51,100.0,89111.0
3131167043119,1786468397645706850,168.23,100.0,89111.0
3131291112558,1786468397769776189,168.21,100.0,89111.0
3131414245039,1786468397892908680,167.83,100.0,89111.0
3131537892069,1786468398016555710,167.91,100.0,89111.0
3131660048087,1786468398138711638,168.68,100.0,89111.0
3131783474841,1786468398262138712,167.93,100.0,89111.0
3131907612550,1786468398386276201,167.28,100.0,89111.0
3132031094454,1786468398509758005,167.56,100.0,89111.0
3132153838622,1786468398632502333,166.9,100.0,89111.0
3132275956560,1786468398754620231,160.63,100.0,89111.0
3132399972538,1786468398878636189,151.42,0.0,89111.0
3132522387578,1786468399001051279,150.98,100.0,89111.0
3132644997364,1786468399123661095,150.6,100.0,89111.0
3132767286944,1786468399245950645,150.32,100.0,89111.0
3132889733014,1786468399368396645,149.09,100.0,89111.0
3133012234715,1786468399490898506,148.05,100.0,89111.0
3133134711235,1786468399613375106,148.93,100.0,89111.0
3133256859873,1786468399735523564,153.54,100.0,89111.0
3133379170302,1786468399857833903,160.14,100.0,89111.0
3133501326280,1786468399979989701,163.3,100.0,89111.0
3133623335187,1786468400101999018,164.16,100.0,89111.0
3133745703519,1786468400224367290,163.8,100.0,89111.0
3133867906702,1786468400346570363,163.43,100.0,89111.0
3133990040494,1786468400468704055,164.96,100.0,89111.0
3134112337318,1786468400591001069,165.01,100.0,89111.0
3134234107928,1786468400712771569,165.44,100.0,89111.0
3134356385011,1786468400835048832,165.35,100.0,89111.0
3134479928361,1786468400958592032,166.38,100.0,89111.0
3134603536096,1786468401082199837,166.81,100.0,89111.0
3134725892776,1786468401204556387,167.17,100.0,89111.0
3134849388560,1786468401328052521,167.26,100.0,89111.0
3134972755823,1786468401451419364,165.62,100.0,89111.0
3135097583979,1786468401576247640,165.75,100.0,89111.0
3135221996281,1786468401700660172,164.97,100.0,89111.0
3135345742248,1786468401824406059,164.31,100.0,89111.0
3135468710528,1786468401947374159,163.34,100.0,89111.0
3135592263323,1786468402070926864,162.6,100.0,89111.0
3135715082456,1786468402193746117,158.41,45.0,89111.0
3135837179078,1786468402315842859,154.08,45.0,89111.0
3135960744363,1786468402439408304,155.87,100.0,89111.0
3136082896906,1786468402561560577,158.1,100.0,89111.0
3136205227295,1786468402683891046,155.76,100.0,89111.0
3136327936777,1786468402806600678,158.33,100.0,89111.0
3136449967694,1786468402928631285,158.38,100.0,89111.0
3136574301261,1786468403052964802,157.53,100.0,89111.0
3136696315677,1786468403174979218,163.38,100.0,89111.0
3136818684637,1786468403297348408,166.71,100.0,89111.0
3136942504509,1786468403421168130,163.68,100.0,89111.0
3137064560361,1786468403543223912,165.52,100.0,89111.0
3137186859905,1786468403665523456,166.53,100.0,89111.0
3137309063658,1786468403787727359,163.74,100.0,89111.0
3137431147790,1786468403909811551,164.38,100.0,89111.0
3137553386793,1786468404032050344,165.19,100.0,89111.0
3137675455195,1786468404154118786,164.87,100.0,89111.0
3137797358296,1786468404276022107,162.94,100.0,89111.0
3137919227366,1786468404397890907,165.05,100.0,89111.0
3138041314313,1786468404519977944,161.19,100.0,89111.0
3138164064246,1786468404642727937,162.1,100.0,89111.0
3138286109272,1786468404764772963,164.75,100.0,89111.0
3138409075002,1786468404887738793,162.47,100.0,89111.0
3138532782598,1786468405011446249,162.28,100.0,89111.0
3138655939310,1786468405134602981,160.91,100.0,89111.0
3138779361148,1786468405258024799,158.33,31.0,89111.0
3138903104480,1786468405381768111,154.37,100.0,89111.0
3139027312416,1786468405505975997,158.04,100.0,89111.0
3139150953131,1786468405629616862,156.41,100.0,89111.0
3139274602532,1786468405753266193,154.4,100.0,89111.0
3139399440178,1786468405878103629,156.6,100.0,89111.0
