monotonic_ns,wall_ns,power_w,utilization_pct,memory_mib
3112349183346,1786468378827846937,148.25,47.0,89111.0
3112473955117,1786468378952618738,150.11,47.0,89111.0
3112598759713,1786468379077423354,157.24,83.0,89111.0
3112723275307,1786468379201939098,156.63,83.0,89111.0
3112849196652,1786468379327860203,159.38,83.0,89111.0
3112973690616,1786468379452354517,161.62,84.0,89111.0
3113098980076,1786468379577643687,166.76,100.0,89111.0
3113224247496,1786468379702911307,166.32,100.0,89111.0
3113348956102,1786468379827619803,169.3,83.0,89111.0
3113474040605,1786468379952704316,168.02,83.0,89111.0
3113598888991,1786468380077552482,167.31,83.0,89111.0
3113723906335,1786468380202570086,166.96,83.0,89111.0
3113848526924,1786468380327190395,167.07,83.0,89111.0
3113973176884,1786468380451840665,167.21,83.0,89111.0
3114098417719,1786468380577081280,167.97,100.0,89111.0
3114223353901,1786468380702017672,168.07,100.0,89111.0
3114348936504,1786468380827599955,168.16,84.0,89111.0
3114473844961,1786468380952508652,167.93,84.0,89111.0
3114598215468,1786468381076879069,169.6,83.0,89111.0
3114722948568,1786468381201612309,169.86,83.0,89111.0
3114847975611,1786468381326639062,169.74,83.0,89111.0
3114972987794,1786468381451651495,169.59,83.0,89111.0
3115097927256,1786468381576590717,169.69,100.0,89111.0
3115222606206,1786468381701269927,168.62,100.0,89111.0
3115347404548,1786468381826068149,169.35,84.0,89111.0
3115472552941,1786468381951216592,169.11,84.0,89111.0
3115597038730,1786468382075702281,166.79,83.0,89111.0
3115721566078,1786468382200229739,166.69,83.0,89111.0
3115846414830,1786468382325078291,166.97,83.0,89111.0
3115970809888,1786468382449473559,167.02,83.0,89111.0
3116095017628,1786468382573681289,166.62,100.0,89111.0
3116219432066,1786468382698095677,166.72,100.0,89111.0
3116343954984,1786468382822618796,166.69,83.0,89111.0
3116468462358,1786468382947126019,166.91,83.0,89111.0
3116592810460,1786468383071474081,169.24,83.0,89111.0
3116716969355,1786468383195632806,168.45,83.0,89111.0
3116841620365,1786468383320283976,168.38,83.0,89111.0
3116966028853,1786468383444692494,167.94,84.0,89111.0
3117090385740,1786468383569049371,168.3,100.0,89111.0
3117215017465,1786468383693681166,169.12,100.0,89111.0
3117339072564,1786468383817736255,169.67,83.0,89111.0
3117463869810,1786468383942533651,169.0,83.0,89111.0
3117588925838,1786468384067589679,167.48,83.0,89111.0
3117714031465,1786468384192694906,167.65,83.0,89111.0
3117838696208,1786468384317360009,167.75,83.0,89111.0
3117964355060,1786468384443018601,168.1,84.0,89111.0
3118088270906,1786468384566934727,168.98,100.0,89111.0
3118213948872,1786468384692612623,168.04,100.0,89111.0
3118339367707,1786468384818031398,167.33,83.0,89111.0
3118464700510,1786468384943364131,167.52,83.0,89111.0
3118590239695,1786468385068903576,169.61,83.0,89111.0
3118715108800,1786468385193772341,168.95,83.0,89111.0
3118840783611,1786468385319447372,168.92,83.0,89111.0
3118966222031,1786468385444885682,168.73,84.0,89111.0
3119092467887,1786468385571131538,168.93,100.0,89111.0
3119218186399,1786468385696850140,168.93,100.0,89111.0
3119342683120,1786468385821347021,169.46,83.0,89111.0
3119467775422,1786468385946439033,169.09,83.0,89111.0
3119592153412,1786468386070817253,167.94,84.0,89111.0
3119716959576,1786468386195623017,168.81,83.0,89111.0
3119841611049,1786468386320274860,169.29,83.0,89111.0
3119966630535,1786468386445294166,169.33,84.0,89111.0
3120091404678,1786468386570068479,170.2,100.0,89111.0
3120215614807,1786468386694278468,169.62,100.0,89111.0
3120339778035,1786468386818441746,169.44,83.0,89111.0
3120464364868,1786468386943028509,169.02,83.0,89111.0
3120589029620,1786468387067693551,169.47,83.0,89111.0
3120713626852,1786468387192290533,169.18,83.0,89111.0
3120838205194,1786468387316868855,169.29,83.0,89111.0
3120963103194,1786468387441766805,169.01,84.0,89111.0
3121089570387,1786468387568234208,167.96,100.0,89111.0
3121214523448,1786468387693186999,168.43,100.0,89111.0
3121339681050,1786468387818344851,168.23,83.0,89111.0
3121464943783,1786468387943607344,168.89,83.0,89111.0
3121590101815,1786468388068765516,168.54,83.0,89111.0
3121715654260,1786468388194317911,168.4,83.0,89111.0
3121841120655,1786468388319784306,167.94,83.0,89111.0
3121966496624,1786468388445160375,167.43,83.0,89111.0
3122092168285,1786468388570832096,167.34,100.0,89111.0
3122216617081,1786468388695280712,167.03,100.0,89111.0
3122341292829,1786468388819956540,167.75,83.0,89111.0
3122465982607,1786468388944646288,166.92,83.0,89111.0
3122591666243,1786468389070330034,167.69,83.0,89111.0
3122717091853,1786468389195755554,167.46,84.0,89111.0
3122842393161,1786468389321056862,167.91,84.0,89111.0
3122968058852,1786468389446722383,167.71,84.0,89111.0
3123092104230,1786468389570767991,168.48,100.0,89111.0
3123217033865,1786468389695697536,168.06,100.0,89111.0
3123341910959,1786468389820574521,167.62,83.0,89111.0
3123467602066,1786468389946265617,168.07,83.0,89111.0
3123593087806,1786468390071751487,168.46,81.0,89111.0
3123718496435,1786468390197160126,167.53,86.0,89111.0
3123842717754,1786468390321381465,167.42,86.0,89111.0
3123966939873,1786468390445603624,167.31,84.0,89111.0
3124091478974,1786468390570142535,167.59,100.0,89111.0
3124216053186,1786468390694716877,167.87,100.0,89111.0
3124340571578,1786468390819235129,168.53,83.0,89111.0
3124466244319,1786468390944908230,168.49,83.0,89111.0
3124591456497,1786468391070120038,168.95,83.0,89111.0
3124716710369,1786468391195374070,169.55,83.0,89111.0
3124841695575,1786468391320359356,170.06,83.0,89111.0
3124966356418,1786468391445020089,170.54,84.0,89111.0
3125091930638,1786468391570594319,171.19,100.0,89111.0
3125216306359,1786468391694970050,170.6,100.0,89111.0
3125340193780,1786468391818857551,169.82,83.0,89111.0
