monotonic_ns,wall_ns,power_w,utilization_pct,memory_mib
3060073673756,1786468326552337427,107.78,100.0,89109.0
3060196752479,1786468326675416370,107.79,100.0,89109.0
3060319763437,1786468326798427208,107.47,100.0,89109.0
3060442542653,1786468326921206444,107.86,100.0,89109.0
3060565200073,1786468327043863854,107.68,100.0,89109.0
3060688169905,1786468327166833746,108.53,98.0,89109.0
3060810628243,1786468327289291774,108.82,98.0,89109.0
3060933309273,1786468327411973004,109.98,100.0,89109.0
3061055516728,1786468327534180429,111.61,100.0,89109.0
3061178519181,1786468327657182842,113.38,100.0,89109.0
3061301685155,1786468327780348806,113.12,100.0,89109.0
3061424136913,1786468327902800554,112.77,100.0,89109.0
3061546157077,1786468328024820728,112.55,47.0,89109.0
3061668362982,1786468328147026653,109.39,0.0,89109.0
3061790703579,1786468328269367350,107.63,0.0,89109.0
3061913978524,1786468328392642305,105.79,37.0,89109.0
3062036706204,1786468328515369915,105.74,37.0,89109.0
3062159687936,1786468328638351727,105.63,100.0,89109.0
3062282922930,1786468328761586701,106.56,100.0,89109.0
3062406030484,1786468328884694155,107.15,100.0,89109.0
3062529426569,1786468329008090310,107.44,100.0,89109.0
3062653066338,1786468329131729989,108.66,100.0,89111.0
3062775607686,1786468329254271437,112.35,99.0,89111.0
3062898137314,1786468329376801175,113.98,100.0,89111.0
3063020575861,1786468329499239592,114.76,100.0,89111.0
3063143801866,1786468329622465617,114.4,100.0,89111.0
3063266943689,1786468329745607480,113.14,100.0,89111.0
3063390313865,1786468329868977676,112.72,100.0,89111.0
3063513354607,1786468329992018368,113.12,100.0,89111.0
3063636535541,1786468330115199302,114.02,100.0,89111.0
3063759839336,1786468330238503087,114.64,100.0,89111.0
3063883303043,1786468330361966804,114.87,100.0,89111.0
3064005879551,1786468330484543332,114.57,100.0,89111.0
3064128293879,1786468330606957520,114.38,100.0,89111.0
3064250677616,1786468330729341297,113.58,100.0,89111.0
3064373378165,1786468330852041796,112.96,100.0,89111.0
3064495734892,1786468330974398653,112.67,100.0,89111.0
3064618131669,1786468331096795500,111.92,100.0,89111.0
