connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
eef16ddc35590627,kv,5570405453263393,5570405454430529,0,0
0937f418122adb89,api,5570405453532720,5570405454494018,0,0
50cda310dea8a724,api,5570427110247558,5570433164340722,38355,9092
69de9d35ffd7d8fb,api,5570427111076548,5570433221463791,29448,9333
9d3a7579355669c0,api,5570440763901660,5570441386281318,38503,7151
8a1bf7d2c3eaac74,api,5570441070372819,5570442173878165,29596,13753
17ae475dbe99d107,api,5570447137059486,5570451319897305,35762,8389
547db52dc0772fd4,api,5570446098724345,5570451691812756,25919,13798
6871354d9454953f,api,5570457064939441,5570457769794850,35910,8389
a6b293c857fec175,api,5570457521465617,5570458568286639,26067,12809
9d5ef09a07fab172,api,5570463620200697,5570466077747075,38471,31107
a8cfcee9f4e15d05,api,5570466080446444,5570468207145118,29564,27193
dd90bbc3d92f446d,api,5570468209316993,5570469065922689,26035,10864
c47b3858149e210a,api,5570469067523750,5570470031595884,35878,12072
