phase,gpu,samples,power_mean_w
baseline,0,120,218.39341666666667
baseline,1,120,83.06183333333334
drain,0,295,156.03823728813558
drain,1,295,123.00362711864405
post,0,120,101.65191666666668
post,1,120,145.662
