monotonic_ns,wall_ns,python_gc_objects_collected_total,python_gc_objects_uncollectable_total,python_gc_collections_total,python_info,process_virtual_memory_bytes,process_resident_memory_bytes,process_start_time_seconds,process_cpu_seconds_total,process_open_fds,process_max_fds,vllm:estimated_flops_per_gpu_total,vllm:estimated_flops_per_gpu_created,vllm:estimated_read_bytes_per_gpu_total,vllm:estimated_read_bytes_per_gpu_created,vllm:estimated_write_bytes_per_gpu_total,vllm:estimated_write_bytes_per_gpu_created,vllm:num_requests_running,vllm:num_requests_waiting,vllm:num_requests_waiting_by_reason,vllm:engine_sleep_state,vllm:kv_cache_usage_perc,vllm:prefix_cache_queries_total,vllm:prefix_cache_queries_created,vllm:prefix_cache_hits_total,vllm:prefix_cache_hits_created,vllm:external_prefix_cache_queries_total,vllm:external_prefix_cache_queries_created,vllm:external_prefix_cache_hits_total,vllm:external_prefix_cache_hits_created,vllm:mm_cache_queries_total,vllm:mm_cache_queries_created,vllm:mm_cache_hits_total,vllm:mm_cache_hits_created,vllm:num_preemptions_total,vllm:num_preemptions_created,vllm:prompt_tokens_total,vllm:prompt_tokens_created,vllm:prompt_tokens_by_source_total,vllm:prompt_tokens_by_source_created,vllm:prompt_tokens_cached_total,vllm:prompt_tokens_cached_created,vllm:generation_tokens_total,vllm:generation_tokens_created,vllm:request_success_total,vllm:request_success_created,vllm:request_prompt_tokens_bucket,vllm:request_prompt_tokens_count,vllm:request_prompt_tokens_sum,vllm:request_prompt_tokens_created,vllm:request_generation_tokens_bucket,vllm:request_generation_tokens_count,vllm:request_generation_tokens_sum,vllm:request_generation_tokens_created,vllm:iteration_tokens_total_bucket,vllm:iteration_tokens_total_count,vllm:iteration_tokens_total_sum,vllm:iteration_tokens_total_created,vllm:request_max_num_generation_tokens_bucket,vllm:request_max_num_generation_tokens_count,vllm:request_max_num_generation_tokens_sum,vllm:request_max_num_generation_tokens_created,vllm:request_params_n_bucket,vllm:request_params_n_count,vllm:request_params_n_sum,vllm:request_params_n_created,vllm:request_params_max_tokens_bucket,vllm:request_params_max_tokens_count,vllm:request_params_max_tokens_sum,vllm:request_params_max_tokens_created,vllm:time_to_first_token_seconds_bucket,vllm:time_to_first_token_seconds_count,vllm:time_to_first_token_seconds_sum,vllm:time_to_first_token_seconds_created,vllm:inter_token_latency_seconds_bucket,vllm:inter_token_latency_seconds_count,vllm:inter_token_latency_seconds_sum,vllm:inter_token_latency_seconds_created,vllm:request_time_per_output_token_seconds_bucket,vllm:request_time_per_output_token_seconds_count,vllm:request_time_per_output_token_seconds_sum,vllm:request_time_per_output_token_seconds_created,vllm:e2e_request_latency_seconds_bucket,vllm:e2e_request_latency_seconds_count,vllm:e2e_request_latency_seconds_sum,vllm:e2e_request_latency_seconds_created,vllm:request_queue_time_seconds_bucket,vllm:request_queue_time_seconds_count,vllm:request_queue_time_seconds_sum,vllm:request_queue_time_seconds_created,vllm:request_inference_time_seconds_bucket,vllm:request_inference_time_seconds_count,vllm:request_inference_time_seconds_sum,vllm:request_inference_time_seconds_created,vllm:request_prefill_time_seconds_bucket,vllm:request_prefill_time_seconds_count,vllm:request_prefill_time_seconds_sum,vllm:request_prefill_time_seconds_created,vllm:request_decode_time_seconds_bucket,vllm:request_decode_time_seconds_count,vllm:request_decode_time_seconds_sum,vllm:request_decode_time_seconds_created,vllm:request_prefill_kv_computed_tokens_bucket,vllm:request_prefill_kv_computed_tokens_count,vllm:request_prefill_kv_computed_tokens_sum,vllm:request_prefill_kv_computed_tokens_created,vllm:cache_config_info,http_requests_total,http_requests_created,http_request_size_bytes_count,http_request_size_bytes_sum,http_request_size_bytes_created,http_response_size_bytes_count,http_response_size_bytes_sum,http_response_size_bytes_created,http_request_duration_highr_seconds_bucket,http_request_duration_highr_seconds_count,http_request_duration_highr_seconds_sum,http_request_duration_highr_seconds_created,http_request_duration_seconds_bucket,http_request_duration_seconds_count,http_request_duration_seconds_sum,http_request_duration_seconds_created,vllm:gpu_cache_usage_perc
20998632253172,1789062836562173888,17790.0,0.0,2163.0,1.0,19281465344.0,1878859776.0,1789061895.38,76.58,63.0,1048576.0,0.0,1789061985.378437,0.0,1789061985.3784735,0.0,1789061985.3784952,0.0,0.0,0.0,1.0,0.0,8021369.0,1789061985.378706,6440576.0,1789061985.3787248,1580793.0,1789061985.3787515,0.0,1789061985.3787694,0.0,1789061985.378924,0.0,1789061985.378946,0.0,1789061985.3789632,8021369.0,1789061985.3789787,8021369.0,5367185956.137023,6440576.0,1789061985.3790329,39574.0,1789061985.379051,603.0,8945309926.895504,1442.0,603.0,8021369.0,1789061985.379172,7085.0,603.0,39574.0,1789061985.37924,176913.0,13685.0,8060943.0,1789061985.3792875,7085.0,603.0,39574.0,1789061985.37934,3618.0,603.0,603.0,1789061985.379385,7066.0,603.0,41821.0,1789061985.3794217,8780.0,603.0,635.1307601928711,1789061985.3794708,699903.0,38971.0,1462.407283942,1789061985.3795323,11351.0,603.0,12.753240619803679,1789061985.3795912,10993.0,603.0,2097.5699574947357,1789061985.3796453,12986.0,603.0,322.9768556669976,1789061985.3796997,11105.0,603.0,1734.553504769004,1789061985.379756,12794.0,603.0,272.14622082700384,1789061985.3798544,11545.0,603.0,1462.407283942,1789061985.3799152,4253.0,603.0,1580793.0,1789061985.3799784,1.0,614.0,3578123994.9435053,614.0,59728665.0,3578123994.943556,614.0,8.0,3578123994.943609,7567.0,614.0,2138.6051615339916,1789061985.8461127,1191.0,614.0,2138.605161533991,3578123994.943709,0.0
20999350345158,1789062837280265673,17790.0,0.0,2163.0,1.0,19281465344.0,1878859776.0,1789061895.38,76.58999999999999,63.0,1048576.0,0.0,1789061985.378437,0.0,1789061985.3784735,0.0,1789061985.3784952,0.0,0.0,0.0,1.0,0.0,8021369.0,1789061985.378706,6440576.0,1789061985.3787248,1580793.0,1789061985.3787515,0.0,1789061985.3787694,0.0,1789061985.378924,0.0,1789061985.378946,0.0,1789061985.3789632,8021369.0,1789061985.3789787,8021369.0,5367185956.137023,6440576.0,1789061985.3790329,39574.0,1789061985.379051,603.0,8945309926.895504,1442.0,603.0,8021369.0,1789061985.379172,7085.0,603.0,39574.0,1789061985.37924,176913.0,13685.0,8060943.0,1789061985.3792875,7085.0,603.0,39574.0,1789061985.37934,3618.0,603.0,603.0,1789061985.379385,7066.0,603.0,41821.0,1789061985.3794217,8780.0,603.0,635.1307601928711,1789061985.3794708,699903.0,38971.0,1462.407283942,1789061985.3795323,11351.0,603.0,12.753240619803679,1789061985.3795912,10993.0,603.0,2097.5699574947357,1789061985.3796453,12986.0,603.0,322.9768556669976,1789061985.3796997,11105.0,603.0,1734.553504769004,1789061985.379756,12794.0,603.0,272.14622082700384,1789061985.3798544,11545.0,603.0,1462.407283942,1789061985.3799152,4253.0,603.0,1580793.0,1789061985.3799784,1.0,614.0,3578123994.9435053,614.0,59728665.0,3578123994.943556,614.0,8.0,3578123994.943609,7567.0,614.0,2138.6051615339916,1789061985.8461127,1191.0,614.0,2138.605161533991,3578123994.943709,0.0
21000447338351,1789062838377258937,17790.0,0.0,2163.0,1.0,19281465344.0,1878859776.0,1789061895.38,76.64999999999999,63.0,1048576.0,0.0,1789061985.378437,0.0,1789061985.3784735,0.0,1789061985.3784952,0.0,0.0,0.0,1.0,0.0,8052123.0,1789061985.378706,6471184.0,1789061985.3787248,1580939.0,1789061985.3787515,0.0,1789061985.3787694,0.0,1789061985.378924,0.0,1789061985.378946,0.0,1789061985.3789632,8052123.0,1789061985.3789787,8052123.0,5367185956.137023,6471184.0,1789061985.3790329,39575.0,1789061985.379051,604.0,8945309926.895504,1443.0,604.0,8052123.0,1789061985.379172,7100.0,604.0,39575.0,1789061985.37924,176914.0,13686.0,8091698.0,1789061985.3792875,7100.0,604.0,39575.0,1789061985.37934,3624.0,604.0,604.0,1789061985.379385,7081.0,604.0,41822.0,1789061985.3794217,8797.0,604.0,635.1934804916382,1789061985.3794708,699903.0,38971.0,1462.407283942,1789061985.3795323,11371.0,604.0,12.753240619803679,1789061985.3795912,11015.0,604.0,2097.632677793503,1789061985.3796453,13008.0,604.0,322.97701525699745,1789061985.3796997,11127.0,604.0,1734.6059548760038,1789061985.379756,12816.0,604.0,272.19867093400376,1789061985.3798544,11567.0,604.0,1462.407283942,1789061985.3799152,4261.0,604.0,1580939.0,1789061985.3799784,1.0,615.0,3578123994.9435053,615.0,59958017.0,3578123994.943556,615.0,8.0,3578123994.943609,7583.0,615.0,2139.0105429079917,1789061985.8461127,1194.0,615.0,2139.0105429079913,3578123994.943709,0.0
21001166050925,1789062839095971250,17790.0,0.0,2163.0,1.0,19281465344.0,1878859776.0,1789061895.38,76.67,63.0,1048576.0,0.0,1789061985.378437,0.0,1789061985.3784735,0.0,1789061985.3784952,0.0,0.0,0.0,1.0,0.0,8052123.0,1789061985.378706,6471184.0,1789061985.3787248,1580939.0,1789061985.3787515,0.0,1789061985.3787694,0.0,1789061985.378924,0.0,1789061985.378946,0.0,1789061985.3789632,8052123.0,1789061985.3789787,8052123.0,5367185956.137023,6471184.0,1789061985.3790329,39575.0,1789061985.379051,604.0,8945309926.895504,1443.0,604.0,8052123.0,1789061985.379172,7100.0,604.0,39575.0,1789061985.37924,176914.0,13686.0,8091698.0,1789061985.3792875,7100.0,604.0,39575.0,1789061985.37934,3624.0,604.0,604.0,1789061985.379385,7081.0,604.0,41822.0,1789061985.3794217,8797.0,604.0,635.1934804916382,1789061985.3794708,699903.0,38971.0,1462.407283942,1789061985.3795323,11371.0,604.0,12.753240619803679,1789061985.3795912,11015.0,604.0,2097.632677793503,1789061985.3796453,13008.0,604.0,322.97701525699745,1789061985.3796997,11127.0,604.0,1734.6059548760038,1789061985.379756,12816.0,604.0,272.19867093400376,1789061985.3798544,11567.0,604.0,1462.407283942,1789061985.3799152,4261.0,604.0,1580939.0,1789061985.3799784,1.0,615.0,3578123994.9435053,615.0,59958017.0,3578123994.943556,615.0,8.0,3578123994.943609,7583.0,615.0,2139.0105429079917,1789061985.8461127,1194.0,615.0,2139.0105429079913,3578123994.943709,0.0
21001885188635,1789062839815108950,17790.0,0.0,2163.0,1.0,19281465344.0,1878859776.0,1789061895.38,76.67999999999999,63.0,1048576.0,0.0,1789061985.378437,0.0,1789061985.3784735,0.0,1789061985.3784952,0.0,0.0,0.0,1.0,0.0,8052123.0,1789061985.378706,6471184.0,1789061985.3787248,1580939.0,1789061985.3787515,0.0,1789061985.3787694,0.0,1789061985.378924,0.0,1789061985.378946,0.0,1789061985.3789632,8052123.0,1789061985.3789787,8052123.0,5367185956.137023,6471184.0,1789061985.3790329,39575.0,1789061985.379051,604.0,8945309926.895504,1443.0,604.0,8052123.0,1789061985.379172,7100.0,604.0,39575.0,1789061985.37924,176914.0,13686.0,8091698.0,1789061985.3792875,7100.0,604.0,39575.0,1789061985.37934,3624.0,604.0,604.0,1789061985.379385,7081.0,604.0,41822.0,1789061985.3794217,8797.0,604.0,635.1934804916382,1789061985.3794708,699903.0,38971.0,1462.407283942,1789061985.3795323,11371.0,604.0,12.753240619803679,1789061985.3795912,11015.0,604.0,2097.632677793503,1789061985.3796453,13008.0,604.0,322.97701525699745,1789061985.3796997,11127.0,604.0,1734.6059548760038,1789061985.379756,12816.0,604.0,272.19867093400376,1789061985.3798544,11567.0,604.0,1462.407283942,1789061985.3799152,4261.0,604.0,1580939.0,1789061985.3799784,1.0,615.0,3578123994.9435053,615.0,59958017.0,3578123994.943556,615.0,8.0,3578123994.943609,7583.0,615.0,2139.0105429079917,1789061985.8461127,1194.0,615.0,2139.0105429079913,3578123994.943709,0.0
21002604627257,1789062840534547602,17790.0,0.0,2163.0,1.0,19281465344.0,1878859776.0,1789061895.38,76.69,63.0,1048576.0,0.0,1789061985.378437,0.0,1789061985.3784735,0.0,1789061985.3784952,0.0,0.0,0.0,1.0,0.0,8052123.0,1789061985.378706,6471184.0,1789061985.3787248,1580939.0,1789061985.3787515,0.0,1789061985.3787694,0.0,1789061985.378924,0.0,1789061985.378946,0.0,1789061985.3789632,8052123.0,1789061985.3789787,8052123.0,5367185956.137023,6471184.0,1789061985.3790329,39575.0,1789061985.379051,604.0,8945309926.895504,1443.0,604.0,8052123.0,1789061985.379172,7100.0,604.0,39575.0,1789061985.37924,176914.0,13686.0,8091698.0,1789061985.3792875,7100.0,604.0,39575.0,1789061985.37934,3624.0,604.0,604.0,1789061985.379385,7081.0,604.0,41822.0,1789061985.3794217,8797.0,604.0,635.1934804916382,1789061985.3794708,699903.0,38971.0,1462.407283942,1789061985.3795323,11371.0,604.0,12.753240619803679,1789061985.3795912,11015.0,604.0,2097.632677793503,1789061985.3796453,13008.0,604.0,322.97701525699745,1789061985.3796997,11127.0,604.0,1734.6059548760038,1789061985.379756,12816.0,604.0,272.19867093400376,1789061985.3798544,11567.0,604.0,1462.407283942,1789061985.3799152,4261.0,604.0,1580939.0,1789061985.3799784,1.0,615.0,3578123994.9435053,615.0,59958017.0,3578123994.943556,615.0,8.0,3578123994.943609,7583.0,615.0,2139.0105429079917,1789061985.8461127,1194.0,615.0,2139.0105429079913,3578123994.943709,0.0
21003323927724,1789062841253848410,17790.0,0.0,2163.0,1.0,19281465344.0,1878859776.0,1789061895.38,76.71,63.0,1048576.0,0.0,1789061985.378437,0.0,1789061985.3784735,0.0,1789061985.3784952,0.0,0.0,0.0,1.0,0.0,8052123.0,1789061985.378706,6471184.0,1789061985.3787248,1580939.0,1789061985.3787515,0.0,1789061985.3787694,0.0,1789061985.378924,0.0,1789061985.378946,0.0,1789061985.3789632,8052123.0,1789061985.3789787,8052123.0,5367185956.137023,6471184.0,1789061985.3790329,39575.0,1789061985.379051,604.0,8945309926.895504,1443.0,604.0,8052123.0,1789061985.379172,7100.0,604.0,39575.0,1789061985.37924,176914.0,13686.0,8091698.0,1789061985.3792875,7100.0,604.0,39575.0,1789061985.37934,3624.0,604.0,604.0,1789061985.379385,7081.0,604.0,41822.0,1789061985.3794217,8797.0,604.0,635.1934804916382,1789061985.3794708,699903.0,38971.0,1462.407283942,1789061985.3795323,11371.0,604.0,12.753240619803679,1789061985.3795912,11015.0,604.0,2097.632677793503,1789061985.3796453,13008.0,604.0,322.97701525699745,1789061985.3796997,11127.0,604.0,1734.6059548760038,1789061985.379756,12816.0,604.0,272.19867093400376,1789061985.3798544,11567.0,604.0,1462.407283942,1789061985.3799152,4261.0,604.0,1580939.0,1789061985.3799784,1.0,615.0,3578123994.9435053,615.0,59958017.0,3578123994.943556,615.0,8.0,3578123994.943609,7583.0,615.0,2139.0105429079917,1789061985.8461127,1194.0,615.0,2139.0105429079913,3578123994.943709,0.0
21004282234041,1789062842212154697,17790.0,0.0,2163.0,1.0,19281465344.0,1878859776.0,1789061895.38,76.75,63.0,1048576.0,0.0,1789061985.378437,0.0,1789061985.3784735,0.0,1789061985.3784952,0.0,0.0,0.0,1.0,0.0,8078350.0,1789061985.378706,6497344.0,1789061985.3787248,1581006.0,1789061985.3787515,0.0,1789061985.3787694,0.0,1789061985.378924,0.0,1789061985.378946,0.0,1789061985.3789632,8078350.0,1789061985.3789787,8078350.0,5367185956.137023,6497344.0,1789061985.3790329,39576.0,1789061985.379051,605.0,8945309926.895504,1444.0,605.0,8078350.0,1789061985.379172,7115.0,605.0,39576.0,1789061985.37924,176915.0,13687.0,8117926.0,1789061985.3792875,7115.0,605.0,39576.0,1789061985.37934,3630.0,605.0,605.0,1789061985.379385,7096.0,605.0,41823.0,1789061985.3794217,8815.0,605.0,635.2442841529846,1789061985.3794708,699903.0,38971.0,1462.407283942,1789061985.3795323,11391.0,605.0,12.753240619803679,1789061985.3795912,11037.0,605.0,2097.6834814548492,1789061985.3796453,13030.0,605.0,322.97717728099747,1789061985.3796997,11149.0,605.0,1734.6469947960038,1789061985.379756,12838.0,605.0,272.23971085400376,1789061985.3798544,11589.0,605.0,1462.407283942,1789061985.3799152,4270.0,605.0,1581006.0,1789061985.3799784,1.0,616.0,3578123994.9435053,616.0,60153386.0,3578123994.943556,616.0,8.0,3578123994.943609,7599.0,616.0,2139.295112917992,1789061985.8461127,1197.0,616.0,2139.295112917992,3578123994.943709,0.0
21005001401890,1789062842931322115,17790.0,0.0,2163.0,1.0,19281465344.0,1878859776.0,1789061895.38,76.77,63.0,1048576.0,0.0,1789061985.378437,0.0,1789061985.3784735,0.0,1789061985.3784952,0.0,0.0,0.0,1.0,0.0,8078350.0,1789061985.378706,6497344.0,1789061985.3787248,1581006.0,1789061985.3787515,0.0,1789061985.3787694,0.0,1789061985.378924,0.0,1789061985.378946,0.0,1789061985.3789632,8078350.0,1789061985.3789787,8078350.0,5367185956.137023,6497344.0,1789061985.3790329,39576.0,1789061985.379051,605.0,8945309926.895504,1444.0,605.0,8078350.0,1789061985.379172,7115.0,605.0,39576.0,1789061985.37924,176915.0,13687.0,8117926.0,1789061985.3792875,7115.0,605.0,39576.0,1789061985.37934,3630.0,605.0,605.0,1789061985.379385,7096.0,605.0,41823.0,1789061985.3794217,8815.0,605.0,635.2442841529846,1789061985.3794708,699903.0,38971.0,1462.407283942,1789061985.3795323,11391.0,605.0,12.753240619803679,1789061985.3795912,11037.0,605.0,2097.6834814548492,1789061985.3796453,13030.0,605.0,322.97717728099747,1789061985.3796997,11149.0,605.0,1734.6469947960038,1789061985.379756,12838.0,605.0,272.23971085400376,1789061985.3798544,11589.0,605.0,1462.407283942,1789061985.3799152,4270.0,605.0,1581006.0,1789061985.3799784,1.0,616.0,3578123994.9435053,616.0,60153386.0,3578123994.943556,616.0,8.0,3578123994.943609,7599.0,616.0,2139.295112917992,1789061985.8461127,1197.0,616.0,2139.295112917992,3578123994.943709,0.0
21005720219120,1789062843650139405,17790.0,0.0,2163.0,1.0,19281465344.0,1878859776.0,1789061895.38,76.78,63.0,1048576.0,0.0,1789061985.378437,0.0,1789061985.3784735,0.0,1789061985.3784952,0.0,0.0,0.0,1.0,0.0,8078350.0,1789061985.378706,6497344.0,1789061985.3787248,1581006.0,1789061985.3787515,0.0,1789061985.3787694,0.0,1789061985.378924,0.0,1789061985.378946,0.0,1789061985.3789632,8078350.0,1789061985.3789787,8078350.0,5367185956.137023,6497344.0,1789061985.3790329,39576.0,1789061985.379051,605.0,8945309926.895504,1444.0,605.0,8078350.0,1789061985.379172,7115.0,605.0,39576.0,1789061985.37924,176915.0,13687.0,8117926.0,1789061985.3792875,7115.0,605.0,39576.0,1789061985.37934,3630.0,605.0,605.0,1789061985.379385,7096.0,605.0,41823.0,1789061985.3794217,8815.0,605.0,635.2442841529846,1789061985.3794708,699903.0,38971.0,1462.407283942,1789061985.3795323,11391.0,605.0,12.753240619803679,1789061985.3795912,11037.0,605.0,2097.6834814548492,1789061985.3796453,13030.0,605.0,322.97717728099747,1789061985.3796997,11149.0,605.0,1734.6469947960038,1789061985.379756,12838.0,605.0,272.23971085400376,1789061985.3798544,11589.0,605.0,1462.407283942,1789061985.3799152,4270.0,605.0,1581006.0,1789061985.3799784,1.0,616.0,3578123994.9435053,616.0,60153386.0,3578123994.943556,616.0,8.0,3578123994.943609,7599.0,616.0,2139.295112917992,1789061985.8461127,1197.0,616.0,2139.295112917992,3578123994.943709,0.0
