ts,route,direction,bytes,billed
1783558020.860130,api,client_to_target,31207,1
1783558020.896648,api,target_to_client,149,0
1783558020.910042,kv,client_to_target,186,0
1783558020.910589,kv,target_to_client,36,1
1783558023.675606,api,target_to_client,491,0
1783558023.731583,api,target_to_client,241,0
1783558023.751076,api,target_to_client,241,0
1783558023.770048,api,target_to_client,244,0
1783558023.789084,api,target_to_client,246,0
1783558023.808117,api,target_to_client,246,0
1783558023.826944,api,target_to_client,243,0
1783558023.846271,api,target_to_client,246,0
1783558023.865317,api,target_to_client,247,0
1783558023.884343,api,target_to_client,244,0
1783558023.903391,api,target_to_client,250,0
1783558023.922405,api,target_to_client,244,0
1783558023.941432,api,target_to_client,242,0
1783558023.960433,api,target_to_client,243,0
1783558023.979692,api,target_to_client,245,0
1783558023.998733,api,target_to_client,246,0
1783558024.020395,api,target_to_client,245,0
1783558024.040396,api,target_to_client,243,0
1783558024.059516,api,target_to_client,252,0
1783558024.078762,api,target_to_client,242,0
1783558024.097819,api,target_to_client,246,0
1783558024.116966,api,target_to_client,246,0
1783558024.136085,api,target_to_client,243,0
1783558024.155260,api,target_to_client,249,0
1783558024.174338,api,target_to_client,250,0
1783558024.193512,api,target_to_client,250,0
1783558024.212780,api,target_to_client,242,0
1783558024.232110,api,target_to_client,245,0
1783558024.251469,api,target_to_client,244,0
1783558024.270796,api,target_to_client,246,0
1783558024.289439,api,target_to_client,245,0
1783558024.308300,api,target_to_client,247,0
1783558024.327487,api,target_to_client,246,0
1783558024.346380,api,target_to_client,248,0
1783558024.365223,api,target_to_client,242,0
1783558024.384498,api,target_to_client,244,0
1783558024.403750,api,target_to_client,246,0
1783558024.423118,api,target_to_client,249,0
1783558024.442420,api,target_to_client,246,0
1783558024.461603,api,target_to_client,243,0
1783558024.480854,api,target_to_client,249,0
1783558024.499964,api,target_to_client,250,0
1783558024.519298,api,target_to_client,250,0
1783558024.538500,api,target_to_client,242,0
1783558024.557704,api,target_to_client,250,0
1783558024.576883,api,target_to_client,251,0
1783558024.596047,api,target_to_client,246,0
1783558024.615258,api,target_to_client,244,0
1783558024.634463,api,target_to_client,249,0
1783558024.653705,api,target_to_client,242,0
1783558024.673049,api,target_to_client,242,0
1783558024.692304,api,target_to_client,242,0
1783558024.711523,api,target_to_client,242,0
1783558024.730751,api,target_to_client,250,0
1783558024.750095,api,target_to_client,244,0
1783558024.769315,api,target_to_client,245,0
1783558024.788548,api,target_to_client,247,0
1783558024.807796,api,target_to_client,246,0
1783558024.827016,api,target_to_client,246,0
1783558024.846325,api,target_to_client,243,0
1783558024.866693,api,target_to_client,296,0
1783558039.460600,api,client_to_target,32548,1
1783558039.476130,api,target_to_client,149,0
1783558039.488487,kv,client_to_target,186,0
1783558039.488929,kv,target_to_client,36,1
1783558039.489250,kv,client_to_target,186,0
1783558039.489475,kv,target_to_client,36,1
1783558039.489699,kv,client_to_target,186,0
1783558039.489883,kv,target_to_client,36,1
1783558039.490109,kv,client_to_target,186,0
1783558039.490291,kv,target_to_client,36,1
1783558039.490453,kv,client_to_target,186,0
1783558039.490635,kv,target_to_client,36,1
1783558039.490785,kv,client_to_target,186,0
1783558039.490959,kv,target_to_client,36,1
1783558039.491110,kv,client_to_target,186,0
1783558039.491285,kv,target_to_client,36,1
1783558039.491423,kv,client_to_target,186,0
1783558039.491595,kv,target_to_client,36,1
1783558039.491743,kv,client_to_target,186,0
1783558039.491918,kv,target_to_client,36,1
1783558039.492070,kv,client_to_target,186,0
1783558039.492181,kv,target_to_client,36,1
1783558039.492319,kv,client_to_target,186,0
1783558039.492410,kv,target_to_client,36,1
1783558039.492549,kv,client_to_target,186,0
1783558039.492643,kv,target_to_client,36,1
1783558039.492780,kv,client_to_target,186,0
1783558039.492870,kv,target_to_client,36,1
1783558039.493012,kv,client_to_target,186,0
1783558039.493104,kv,target_to_client,36,1
1783558039.493237,kv,client_to_target,186,0
1783558039.493323,kv,target_to_client,36,1
1783558039.493455,kv,client_to_target,186,0
1783558039.493556,kv,target_to_client,36,1
1783558039.493704,kv,client_to_target,186,0
1783558039.494294,kv,target_to_client,36,1
1783558039.494429,kv,client_to_target,186,0
1783558039.494522,kv,target_to_client,36,1
1783558039.494702,kv,client_to_target,186,0
1783558039.494780,kv,target_to_client,36,1
1783558039.494934,kv,client_to_target,186,0
1783558039.495007,kv,target_to_client,36,1
1783558039.495154,kv,client_to_target,186,0
1783558039.495216,kv,target_to_client,36,1
1783558039.495356,kv,client_to_target,186,0
1783558039.495416,kv,target_to_client,36,1
1783558039.503548,kv,client_to_target,186,0
1783558039.503624,kv,target_to_client,36,1
1783558039.503882,kv,client_to_target,186,0
1783558039.503948,kv,target_to_client,36,1
1783558039.504205,kv,client_to_target,186,0
1783558039.504267,kv,target_to_client,36,1
1783558039.504463,kv,client_to_target,186,0
1783558039.504523,kv,target_to_client,36,1
1783558039.504719,kv,client_to_target,186,0
1783558039.504777,kv,target_to_client,36,1
1783558039.504968,kv,client_to_target,186,0
1783558039.505033,kv,target_to_client,36,1
1783558039.505229,kv,client_to_target,186,0
1783558039.505287,kv,target_to_client,36,1
1783558039.505471,kv,client_to_target,186,0
1783558039.505528,kv,target_to_client,36,1
1783558039.506140,kv,client_to_target,186,0
1783558039.506199,kv,target_to_client,36,1
1783558039.506399,kv,client_to_target,186,0
1783558039.506455,kv,target_to_client,36,1
1783558039.506638,kv,client_to_target,186,0
1783558039.506693,kv,target_to_client,36,1
1783558039.506874,kv,client_to_target,186,0
1783558039.506930,kv,target_to_client,36,1
1783558039.507123,kv,client_to_target,186,0
1783558039.507177,kv,target_to_client,36,1
1783558039.507357,kv,client_to_target,186,0
1783558039.507412,kv,target_to_client,36,1
1783558039.507591,kv,client_to_target,186,0
1783558039.507646,kv,target_to_client,36,1
1783558039.507829,kv,client_to_target,186,0
1783558039.507884,kv,target_to_client,36,1
1783558039.508090,kv,client_to_target,186,0
1783558039.508145,kv,target_to_client,36,1
1783558039.508336,kv,client_to_target,186,0
1783558039.508390,kv,target_to_client,36,1
