phase,gpu,samples,power_mean_w
baseline,0,480,352.4503125
baseline,1,480,82.87774999999998
drain,0,415,287.05522891566267
drain,1,415,213.35460240963852
post,0,479,147.6332776617954
post,1,479,213.84557411273485
