connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes,client_first_byte_ns,client_last_byte_ns,target_first_byte_ns,target_last_byte_ns,client_rtt_us,client_rttvar_us,client_snd_cwnd,client_total_retrans,target_rtt_us,target_rttvar_us,target_snd_cwnd,target_total_retrans
4ee3a5e4c0d96718,api/east,,13508581390883,13510698064443,1562,14941,13508681150359,13508681150359,13508784840462,13510697873266,,,,,,,,
41e8277e67ede9ea,api/east,,13508815963293,13510936275043,1562,13750,13508922142848,13508922142848,13509030470018,13510936097642,,,,,,,,
e476c50f61e424d8,api/east,,13509087062717,13511191143143,1562,14941,13509188354179,13509188354179,13509292409680,13511190827253,,,,,,,,
6d20f357c9029d2d,api/germany,,13509456973739,13511357605539,1562,13750,13509480669119,13509480669119,13509506800724,13511357245415,,,,,,,,
78ee976138ba6007,api/east,,13509358173467,13511447794114,1562,13750,13509457353259,13509457353259,13509559239414,13511447609008,,,,,,,,
0ccd710f03c83f2a,api/germany,,13509656872803,13511556105500,1562,14941,13509680575485,13509680575485,13509706330587,13511555880690,,,,,,,,
e5fb8365bc5a8c96,api/germany,,13509799397476,13511697037674,1562,14941,13509822904382,13509822904382,13509849260177,13511696897322,,,,,,,,
3367cb4f1ccae567,api/east,,13509629405289,13511737697097,1562,14960,13509728664199,13509728664199,13509830819436,13511737515357,,,,,,,,
813686b3a157047a,api/germany,,13509965155112,13511866784327,1562,13750,13509988628226,13509988628226,13510014664553,13511866591837,,,,,,,,
46574c69d993d976,api/east,,13509900587899,13512001330156,1562,14006,13510001941877,13510001941877,13510106196762,13512001152604,,,,,,,,
39873e83da0c09f3,api/germany,,13510135110721,13512035208040,1562,13756,13510158849270,13510158849270,13510184461314,13512035024947,,,,,,,,
8204c0d98c9b196a,api/germany,,13510306573744,13512202138670,1562,14941,13510330352018,13510330352018,13510357098794,13512201946040,,,,,,,,
7c258c565ef13260,api/east,,13510171705877,13512258094782,1562,13750,13510270717340,13510270717340,13510372549703,13512257924303,,,,,,,,
3e402f71ba78b9d6,api/germany,,13510479987541,13512373812715,1562,14936,13510503616124,13510503616124,13510528784649,13512373656503,,,,,,,,
e4128ecef93a202c,api/germany,,13510648114579,13512545248587,1562,14956,13510672124266,13510672124266,13510699109879,13512545022675,,,,,,,,
778577fe937a53a1,api/east,,13510443144150,13512568217303,1562,14006,13510549376453,13510549376453,13510658232864,13512567980480,,,,,,,,
35c935cdb2c95bcd,api/east,,13510714227904,13512809721055,1562,14944,13510815458583,13510815458583,13510919596378,13512809570182,,,,,,,,
0ce1a5633f249a86,api/east,,13510985390677,13513100535505,1562,14936,13511086251033,13511086251033,13511191090014,13513100355148,,,,,,,,
f12ce23655759399,api/germany,,13511358359609,13513242331128,1562,14941,13511382076508,13511382076508,13511408465826,13513242005539,,,,,,,,
98ff8e20019ba8ac,api/east,,13511256731738,13513365389356,1562,14006,13511362698294,13511362698294,13511471366313,13513365226451,,,,,,,,
457f7c95a8d1ebaa,api/germany,,13511556805760,13513441895984,1562,14232,13511581738894,13511581738894,13511608049585,13513441729793,,,,,,,,
3fc1940d6a74f6a8,api/germany,,13511697765967,13513584437717,1562,14960,13511721677194,13511721677194,13511747476899,13513584260315,,,,,,,,
e695132008a3e3a0,api/east,,13511527754273,13513617787913,1562,13750,13511626997594,13511626997594,13511728943885,13513617639636,,,,,,,,
7329ea7a6e982732,api/germany,,13511867534270,13513750184211,1562,13750,13511891107400,13511891107400,13511917779636,13513749992633,,,,,,,,
f055a803bf0fdd3d,api/east,,13511798988885,13513906335394,1562,14941,13511898157887,13511898157887,13512000644734,13513906188440,,,,,,,,
0118bfd7dfef6a4f,api/germany,,13512035829903,13513919977492,1562,14958,13512060176180,13512060176180,13512086005119,13513919806472,,,,,,,,
d6e13a059bb0dcaa,api/germany,,13512202842437,13514084146446,1562,14941,13512226349145,13512226349145,13512251956945,13514083934109,,,,,,,,
bc73fb7343953ac0,api/east,,13512070062320,13514174463937,1562,13750,13512176296306,13512176296306,13512285297434,13514174287848,,,,,,,,
37a0d80fd49e0c2b,api/germany,,13512374427425,13514253384619,1562,14941,13512398238115,13512398238115,13512424875650,13514253242133,,,,,,,,
3f0bdc145e1bf85f,api/germany,,13512545993009,13514425690258,1562,14964,13512569603295,13512569603295,13512595448128,13514425540638,,,,,,,,
c291c39006c4a622,api/east,,13512341281530,13514465792699,1562,14960,13512447282155,13512447282155,13512570458654,13514465647237,,,,,,,,
a4e2fc17b2ec1964,api/east,,13512612500522,13514720444124,1562,13764,13512713005361,13512713005361,13512815728256,13514720275699,,,,,,,,
474aa02e87ce1790,api/east,,13512883637670,13514991328651,1562,14941,13512989793725,13512989793725,13513098888896,13514990730683,,,,,,,,
e2e5610fafae9ee8,api/germany,,13513243024554,13515131123091,1562,14956,13513266924070,13513266924070,13513292748064,13515130831356,,,,,,,,
3f2bb5a2078d02c4,api/east,,13513154801148,13515280862917,1562,14232,13513260811211,13513260811211,13513368756331,13515280621445,,,,,,,,
5b3dd52b347ad8cd,api/germany,,13513442677435,13515335090098,1562,14943,13513466579857,13513466579857,13513493680012,13515334935379,,,,,,,,
5e374841d494ce74,api/germany,,13513585225009,13515474127874,1562,14941,13513608779109,13513608779109,13513634744698,13515473945573,,,,,,,,
ea3125c7ef2fd77e,api/east,,13513426127791,13515535061304,1562,14946,13513525553949,13513525553949,13513627184543,13515534876458,,,,,,,,
9d16147b6107681c,api/germany,,13513750678205,13515643628307,1562,13750,13513774343202,13513774343202,13513800238901,13515643454292,,,,,,,,
25f61a5fdd92e74e,api/east,,13513697152274,13515796422429,1562,14960,13513796284807,13513796284807,13513897602206,13515796221794,,,,,,,,
813e1ec5bf94bfd0,api/germany,,13513920493567,13515812207944,1562,14709,13513943991873,13513943991873,13513969559828,13515812045460,,,,,,,,
14bced97d4a1dff8,api/germany,,13514084752640,13515984623879,1562,14941,13514108233794,13514108233794,13514133989641,13515984364033,,,,,,,,
f97918f783cfbf05,api/east,,13513968368130,13516089113889,1562,13750,13514067492518,13514067492518,13514169920052,13516088913204,,,,,,,,
af3f5eb1626ea15c,api/germany,,13514254007925,13516151252839,1562,14946,13514277422474,13514277422474,13514302988456,13516151089553,,,,,,,,
6fd32aff9a5f169b,api/germany,,13514426345352,13516321215566,1562,14939,13514450021291,13514450021291,13514475671961,13516320701565,,,,,,,,
7d63f1add6b516a4,api/east,,13514239570420,13516351639632,1562,14941,13514341272858,13514341272858,13514446354685,13516351418158,,,,,,,,
43e0140decbfda8a,api/east,,13514510994476,13516648110953,1562,14941,13514616931642,13514616931642,13514725710591,13516647865394,,,,,,,,
224ecb7503406d9c,api/east,,13514781937060,13516902684758,1562,13748,13514881120408,13514881120408,13514984250386,13516902444479,,,,,,,,
d845d4cb9cf3fc50,api/germany,,13515131796049,13517019596514,1562,14936,13515155424759,13515155424759,13515181348249,13517019015898,,,,,,,,
fa3dbd255233fad1,api/east,,13515053264034,13517163854319,1562,14941,13515153058835,13515153058835,13515255315470,13517163670485,,,,,,,,
f30b0091d251fbd1,api/germany,,13515335949765,13517219217244,1562,14228,13515359495901,13515359495901,13515386219858,13517219051855,,,,,,,,
5117dd544518cadf,api/germany,,13515474758333,13517363817851,1562,14956,13515498474746,13515498474746,13515525016252,13517363622907,,,,,,,,
2dcaac33440b4b4c,api/east,,13515324481392,13517429522763,1562,13750,13515425828867,13515425828867,13515529707043,13517429284558,,,,,,,,
11c4fd564e0d0ffe,api/germany,,13515644404077,13517526933297,1562,14006,13515667982243,13515667982243,13515694251730,13517526757869,,,,,,,,
9eecd8b8847f92da,api/east,,13515595480252,13517723553777,1562,14006,13515701615048,13515701615048,13515810222802,13517723346470,,,,,,,,
ab807f6b34905f60,api/germany,,13515812926137,13518224199960,1562,14941,13515836700068,13515836700068,13515862852857,13518223999726,,,,,,,,
d13d79692501ecbc,api/east,,13515866793365,13519775319400,1562,13750,13515966330615,13515966330615,13516068601646,13519773951803,,,,,,,,
0e7f5cd24295628e,api/germany,,13515985381866,13519848941044,1562,14939,13516009867458,13516009867458,13516036473315,13519848690997,,,,,,,,
c643eef197be122e,api/germany,,13516152197078,13520046313682,1562,14006,13516175778400,13516175778400,13516201818308,13520045907061,,,,,,,,
769a8a3f343eb67a,api/germany,,13516321903052,13520243122829,1562,14941,13516345631077,13516345631077,13516371700120,13520242939207,,,,,,,,
50048a1d674c896a,api/germany,,13517530595043,13520342317064,40557,3532,13517554414890,13517554414890,13517617094085,13520341263109,,,,,,,,
e0f01e8d4c42d938,api/germany,,13517020383816,13521014854341,1562,14946,13517044217789,13517044217789,13517071051832,13521014160788,,,,,,,,
670486ecc2f8e15b,api/germany,,13517220223976,13521272724902,1562,14006,13517243858667,13517243858667,13517270023890,13521272539476,,,,,,,,
1e094b2c7a3dceb2,api/germany,,13517364722262,13521415345521,1562,14941,13517388325074,13517388325074,13517414329626,13521415166477,,,,,,,,
f35bce81a954c515,api/germany,,13517532385210,13521613765069,1562,14960,13517555625865,13517555625865,13517581273449,13521613574785,,,,,,,,
c31ecac0cf88b54b,api/east,,13516137861580,13521682778356,1562,13750,13516237414453,13516237414453,13516339333653,13521682598962,,,,,,,,
732bc2bd2807cc86,api/germany,,13518248059371,13521728597407,1562,13750,13518272618150,13518272618150,13518299670667,13521728276669,,,,,,,,
370adbde75016abf,api/germany,,13517531576989,13521843130205,42053,3580,13517555054116,13517555054116,13517638626304,13521841698005,,,,,,,,
0f1c58a1b476fdee,api/germany,,13519849545264,13521923820385,1562,14941,13519873194532,13519873194532,13519899902680,13521923623628,,,,,,,,
6bbec004b909093c,api/east,,13517532104455,13521959680908,30318,3532,13517631245314,13517631245314,13517852389087,13521959252669,,,,,,,,
d0958fdb97e3b79e,api/east,,13516409111840,13521989426489,1562,14941,13516508304646,13516508304646,13516611645537,13521989281147,,,,,,,,
2e30aec854e72f64,api/east,,13517529985564,13522055228158,42605,3577,13517631171346,13517631171346,13517948793229,13522055039486,,,,,,,,
a87b2efde5e41e3d,api/germany,,13520050512803,13522089962470,1562,14940,13520075365632,13520075365632,13520101783386,13522089796120,,,,,,,,
127af36c6a83f34c,api/germany,,13520245839244,13522257233361,1562,14941,13520270735534,13520270735534,13520297631462,13522256960152,,,,,,,,
b1f48e71910aa872,api/east,,13516680458125,13522269766699,1562,14945,13516779951642,13516779951642,13516881400482,13522269376672,,,,,,,,
9e2db3cf0ceffc94,api/east,,13516951496814,13522545805470,1562,14232,13517052971997,13517052971997,13517157424718,13522545640693,,,,,,,,
b651696fda8ca67a,api/east,,13517222682623,13522853204203,1562,14006,13517324031110,13517324031110,13517429484682,13522853000493,,,,,,,,
c50e1528c223f1b5,api/germany,,13521015533557,13522964173568,1562,14937,13521039321310,13521039321310,13521066218165,13522963918893,,,,,,,,
7e72d3f8f8e5df48,api/east,,13517493810826,13523127489384,1562,13750,13517595399000,13517595399000,13517699598146,13523126784666,,,,,,,,
538a5045ac1f3c5d,api/germany,,13521273649115,13523161098442,1562,14228,13521297320430,13521297320430,13521324495840,13523159817927,,,,,,,,
442ab2cb40f111ae,api/germany,,13521418807617,13523330953563,1562,14941,13521445821714,13521445821714,13521472352693,13523330736017,,,,,,,,
a745e5d5fc3b2280,api/east,,13517765073108,13523394847776,1562,14958,13517867882055,13517867882055,13517972267570,13523394688538,,,,,,,,
64b2eee5ae3ba024,api/east,,13519776732603,13523424834138,1562,14942,13519878084065,13519878084065,13519982159620,13523424675351,,,,,,,,
3dbf65bf6186e64d,api/germany,,13521614310857,13523500990230,1562,14941,13521637924765,13521637924765,13521664645136,13523500814170,,,,,,,,
854e0d7720de3896,api/germany,,13521729233192,13523614314946,1562,14960,13521753615574,13521753615574,13521779220324,13523614144016,,,,,,,,
c38c468b9de3e0a3,api/germany,,13521924566175,13523810061571,1562,14006,13521948202365,13521948202365,13521974115000,13523809834256,,,,,,,,
ab7765d9c0590c5f,api/east,,13521683359870,13523889499820,1562,14941,13521789434819,13521789434819,13521898512878,13523889333299,,,,,,,,
4fc701e188f3ef8a,api/germany,,13522091384842,13523975586935,1562,14941,13522115000024,13522115000024,13522141308466,13523975376942,,,,,,,,
45ab9ddb6a829565,api/germany,,13522257699360,13524141579383,1562,14943,13522282680247,13522282680247,13522308549020,13524141413884,,,,,,,,
b74315c8a0bf4a3d,api/east,,13521989989659,13524226216556,1562,14941,13522091240263,13522091240263,13522195627896,13524226048712,,,,,,,,
3e9949afbb339f88,api/east,,13522270546053,13524483277745,1562,13750,13522369470329,13522369470329,13522471761874,13524483039810,,,,,,,,
31123f4f50c88ec6,api/east,,13522546583771,13524779764817,1562,14932,13522653332377,13522653332377,13522762903795,13524779584900,,,,,,,,
dff5861dd2b6fb97,api/east,,13517528830183,13524830809207,36422,3580,13517627943040,13517627943040,13517851290964,13524830607951,,,,,,,,
7ba848c098104006,api/germany,,13522964890214,13524836082740,1562,13750,13522988656847,13522988656847,13523015295355,13524835760637,,,,,,,,
db104023292c20ca,api/germany,,13523161432306,13525029908974,1562,14941,13523185366238,13523185366238,13523211583812,13525029738836,,,,,,,,
da229c4ff0146e0f,api/east,,13522853746664,13525039573128,1562,14941,13522959730243,13522959730243,13523068741982,13525039381991,,,,,,,,
afb0eb6bf728fbe2,api/germany,,13523331534971,13525195768583,1562,13750,13523356796246,13523356796246,13523383503740,13525195610788,,,,,,,,
e80054127ec57032,api/east,,13523127801287,13525290286375,1562,14956,13523226982622,13523226982622,13523329002014,13525290122379,,,,,,,,
46da6b1bf6f2d819,api/germany,,13523501612293,13525371595554,1562,14947,13523525857217,13523525857217,13523551546513,13525371448719,,,,,,,,
57ffd766a946cc2c,api/germany,,13523615015085,13525493283812,1562,14941,13523638986217,13523638986217,13523665398885,13525493124934,,,,,,,,
ae31899be38a8d14,api/east,,13523425699762,13525577383289,1562,13750,13523525823624,13523525823624,13523627618747,13525577239140,,,,,,,,
ed440b4354b186d9,api/east,,13523395432750,13525579554700,1562,14228,13523497000488,13523497000488,13523601501070,13525579419948,,,,,,,,
657beb4776dcc6a0,api/germany,,13523810637057,13525697950580,1562,14936,13523834391173,13523834391173,13523860745703,13525697783388,,,,,,,,
9601ee77da389dc0,api/germany,,13523976202687,13525868323110,1562,14941,13523999893334,13523999893334,13524026086292,13525868144556,,,,,,,,
4be3884b98614055,api/east,,13523890090946,13526044859187,1562,14232,13523996183286,13523996183286,13524105426218,13526044395199,,,,,,,,
f388aa3f64fdf641,api/germany,,13524142110537,13526045178093,1562,14960,13524165803448,13524165803448,13524191731050,13526044990442,,,,,,,,
2263bdbcc6f78531,api/east,,13524226961088,13526323897459,1562,13750,13524326210610,13524326210610,13524428442460,13526323735706,,,,,,,,
76b2beb43697968d,api/east,,13524483908224,13526588288257,1562,14941,13524590248528,13524590248528,13524699330979,13526588095907,,,,,,,,
7c712f43429c792e,api/germany,,13524837030573,13526746509320,1562,14941,13524860667099,13524860667099,13524886763686,13526746011118,,,,,,,,
56aa7ad8a8446edb,api/east,,13524780652336,13526841310031,1562,13750,13524882077181,13524882077181,13524986313820,13526841098977,,,,,,,,
c87102f746e5bbf4,api/germany,,13525030366720,13526944712269,1562,14939,13525055468426,13525055468426,13525081876286,13526944537502,,,,,,,,
f3447c0594f87ea3,api/germany,,13525196464104,13527116824333,1562,14941,13525220605224,13525220605224,13525246939376,13527116657410,,,,,,,,
f4a1c1022afb3a41,api/germany,,13525372229489,13527285685816,1562,14941,13525396255294,13525396255294,13525423129676,13527285521529,,,,,,,,
246b4281358366fc,api/germany,,13525493838639,13527396582431,1562,13750,13525517584380,13525517584380,13525544517522,13527396410469,,,,,,,,
8bb8d7227e83b823,api/germany,,13525698432171,13527590706832,1562,14006,13525722109173,13525722109173,13525748729840,13527590554207,,,,,,,,
6fd3764adfb087eb,api/germany,,13525868865314,13527755225103,1562,14941,13525892644848,13525892644848,13525919069128,13527755041039,,,,,,,,
c1a709a2f709c52d,api/germany,,13526045814233,13527919557987,1562,14960,13526069285490,13526069285490,13526095407916,13527919378311,,,,,,,,
64c56180712db43f,api/germany,,13526747140340,13528571570820,1562,13750,13526771313911,13526771313911,13526797265196,13528571350067,,,,,,,,
bbb458f1bd235c64,api/germany,,13539802913432,13541726896589,1561,14948,13539826655621,13539826655621,13539853510102,13541726728995,,,,,,,,
3b8f8faf378e676b,api/germany,,13540074150258,13542019948591,1561,14936,13540097969282,13540097969282,13540124325280,13542019759869,,,,,,,,
127ea618e5f48310,api/germany,,13540345451450,13542311753006,1561,14960,13540369365171,13540369365171,13540395944497,13542311568010,,,,,,,,
4c8f4bdb3c19bc17,api/germany,,13540616812123,13542573688789,1561,14944,13540640964440,13540640964440,13540667607325,13542573501579,,,,,,,,
07a2e8889b09b21e,api/germany,,13540888383070,13542840699833,1561,14941,13540912357565,13540912357565,13540938888821,13542840474361,,,,,,,,
8491d72b0b6b7511,api/germany,,13541159055827,13543132947201,1561,14942,13541183791645,13541183791645,13541210194761,13543132785578,,,,,,,,
01efb5ebaee3875e,api/germany,,13541430091918,13543395441598,1561,13750,13541453966215,13541453966215,13541480223328,13543395289764,,,,,,,,
3d900d3dc99b2e66,api/germany,,13541701426828,13543659498848,1561,14936,13541725295124,13541725295124,13541752224644,13543659138454,,,,,,,,
016cf44b97f3a17a,api/germany,,13541972430528,13543950752619,1561,13750,13541996180694,13541996180694,13542022390157,13543950547515,,,,,,,,
a0fd29a2abadab11,api/germany,,13542243696930,13544211928571,1561,13750,13542267600567,13542267600567,13542294335924,13544211744767,,,,,,,,
6b2f5fa03da66c16,api/germany,,13542514775766,13544474022703,1562,14960,13542538803090,13542538803090,13542565053330,13544473794596,,,,,,,,
