connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
80136f074b228bde,kv,5554488767353347,5554488768588456,0,0
4f96482a0fdb9e34,api,5554488767671334,5554488768650925,0,0
ee4589c18d34eb64,api,5554506131196301,5554509240324536,22395,23762
39b430768b86bb3d,api,5554510030056382,5554511048207269,22543,13507
7fcdfe59a5685b77,api,5554512073535120,5554514548298218,27620,8389
b95903e3d6108edd,api,5554515239607327,5554516198589834,27768,12563
b5e7208c0e09f940,api,5554516885378945,5554520555041136,29448,21065
cdfb526be6fe08b3,api,5554521209550138,5554522261949666,29596,13753
82f1e22b63290d76,api,5554523081793972,5554526434185240,31742,13509
66ef42330bf45466,api,5554527122836786,5554528139490663,31890,13267
7a138d3c0fe0ff65,api,5554528818747082,5554530158407037,22511,17426
97ffbd51f8c5330a,api,5554530160172123,5554531095042795,27736,12072
56e7ddd2ca90f88e,api,5554531096534204,5554533038870664,29564,25005
e5e3ea5a05e35ed8,api,5554533041101586,5554533648483164,31858,7642
