connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
ba39cc1ea5b71f61,kv,5550422233702974,5550422234931102,0,0
ca036dca9cab8d7a,api,5550422234058951,5550422234995561,0,0
2276f909e190df96,api,5550439184335350,5550442871854528,29448,21065
7f54dd34935b770f,api,5550443157218318,5550449306311693,43412,26990
4d10c011f6347126,api,5550449578412684,5550452920245820,22395,26687
8128e8d5e56753e7,api,5550453192178593,5550456222976740,31742,9092
3346d1f95ebd9554,api,5550456499098732,5550457481166611,29416,12772
f089aadbd3a54e4d,api,5550457482588994,5550458406915832,43380,11828
76f11866290a8ded,api,5550458407721952,5550459381220865,22363,12772
984f1c5ea6d01b7e,api,5550459382210213,5550460345686347,31710,12531
