phase,gpu,samples,power_mean_w
baseline,0,480,353.6770833333333
baseline,1,480,81.94516666666665
drain,0,455,261.38254945054945
drain,1,455,229.79243956043956
post,0,480,148.60137500000002
post,1,480,213.6598125
