workload,load,wan_gbps,deadline_s,policy,minimum_qh_gap_fraction,median_qh_gap_fraction
measured_pack,0.5,reference,1800,kv_only,0.9846940109560759,0.9848132736527255
measured_pack,0.5,reference,1800,replay_only,-0.0007860064796230137,-0.0002817136601541703
measured_pack,0.5,reference,3600,greedy,-0.0015778989463487436,-0.0005655875754040363
measured_pack,0.5,reference,3600,isolated_fastest,-0.001577897946348772,-0.0005655865754040645
measured_pack,0.5,reference,3600,kv_only,0.9693878243194237,0.9696243863237929
measured_pack,0.5,reference,3600,replay_only,-0.001577897946348772,-0.0005655865754040645
measured_pack,0.5,40,1,greedy,0.0,0.0
measured_pack,0.5,40,1,isolated_fastest,0.0,0.0
measured_pack,0.5,40,1,kv_only,0.0,0.0
measured_pack,0.5,40,1,replay_only,0.0,0.0
measured_pack,0.5,40,3,greedy,0.0,0.0
measured_pack,0.5,40,3,isolated_fastest,0.0,0.0
measured_pack,0.5,40,3,kv_only,0.0,0.0
measured_pack,0.5,40,3,replay_only,0.0,0.0
measured_pack,0.5,40,10,greedy,-0.1588603643172194,-0.14879466820154585
measured_pack,0.5,40,10,isolated_fastest,-0.0104201448704348,0.0021258086472095428
measured_pack,0.5,40,10,kv_only,0.4108709913242522,0.4368461531600697
measured_pack,0.5,40,10,replay_only,-0.0104201448704348,0.0021258086472095428
measured_pack,0.5,40,30,greedy,-0.00014003454221800382,-7.001777110826612e-05
measured_pack,0.5,40,30,isolated_fastest,-0.00014003354221869824,-7.001677110896054e-05
measured_pack,0.5,40,30,kv_only,0.9991614685574556,0.9992314853285653
measured_pack,0.5,40,30,replay_only,-0.00014003354221869824,-7.001677110896054e-05
measured_pack,0.5,40,60,greedy,-0.00015061709129315926,-0.00015061709129315926
measured_pack,0.5,40,60,isolated_fastest,-0.00015061609129374265,-0.00015061609129374265
measured_pack,0.5,40,60,kv_only,0.9980449300320835,0.9980449300320835
measured_pack,0.5,40,60,replay_only,-0.00015061609129374265,-0.00015061609129374265
measured_pack,0.5,40,120,greedy,-0.00023386204874520367,-0.00023386204874520367
measured_pack,0.5,40,120,isolated_fastest,-0.00023386104874578706,-0.00023386104874578706
measured_pack,0.5,40,120,kv_only,0.9961572298230086,0.9961572298230086
measured_pack,0.5,40,120,replay_only,-0.00023386104874578706,-0.00023386104874578706
measured_pack,0.5,40,300,greedy,-0.00019885366319083442,-0.00019885366319083442
measured_pack,0.5,40,300,isolated_fastest,-0.0001988526631908627,-0.0001988526631908627
measured_pack,0.5,40,300,kv_only,0.990778871609945,0.990778871609945
measured_pack,0.5,40,300,replay_only,-0.0001988526631908627,-0.0001988526631908627
measured_pack,0.5,40,600,greedy,-0.00040035196364962555,-0.00040035196364962555
