phase,gpu,samples,power_mean_w
baseline,0,120,235.53841666666668
baseline,1,120,83.67841666666666
drain,0,123,181.3669105691057
drain,1,123,96.78617886178861
post,0,120,130.51583333333335
post,1,120,146.1305
