phase,gpu,samples,power_mean_w
baseline,0,120,334.12424999999996
baseline,1,120,83.30750000000002
drain,0,1185,332.0700168776371
drain,1,1185,208.11351054852318
post,0,120,290.09774999999996
post,1,120,159.75208333333333
