connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
664d9726b13e14bf,kv,5552505958862543,5552505959949843,0,0
6082b3575c371acc,api,5552505959198910,5552505960019232,0,0
8a8a9c4cc6fb8647,api,5552525294437090,5552528788539815,35762,8389
ff0660cd18103784,api,5552529293380717,5552529938255639,35910,8389
abd0bd305fabb14b,api,5552530421264174,5552532969516423,25919,12077
71e09505f8024bd0,api,5552533461685879,5552534424457230,26067,12809
e241f5d578655cf9,api,5552534896507582,5552539145426220,40230,9333
1b005d896c561f54,api,5552539608998943,5552540332520910,40378,9333
97b0362fc8a4fc59,api,5552540980260834,5552546963300265,43412,25271
39ce13b15b10a804,api,5552547572580822,5552549199713386,43560,20868
b0b3c8dbb58d0086,api,5552549768600106,5552550344933304,35878,7182
c9955c926a6cd822,api,5552550346238321,5552551485635415,26035,14538
30020a96c5f21db5,api,5552551487751715,5552552518301697,40346,13016
b50970a2890a3e4f,api,5552552520159119,5552553461461039,43528,11828
