connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
090c4a98233e7c29,kv,5569994433465953,5569994434711639,0,0
2c65a8323f1d8710,api,5569994433819189,5569994434794038,0,0
d2ba43a08a6dee10,api,5570011987940606,5570014484674523,27620,8389
43cefeb4d40a36b4,api,5570016877091290,5570019922554475,31742,9092
d947f1eec6380057,api,5570022340538705,5570023784304269,7242,15940
c19dbbd0653fcda6,api,5570026141634946,5570029332506875,22395,23762
0eadbfb10ba590ad,api,5570031659263222,5570032607636150,27588,11828
8dcc0bea185ef8bc,api,5570032609315951,5570033603294638,31710,12531
3c6fc18a5533ebc0,api,5570033604185497,5570035765258270,7210,27423
6221ca98c32a97f4,api,5570035767519534,5570037406916265,22363,20824
