scenario_id,workload,seed,sessions,target_fraction,source_instances,max_source_width,solver,feasible,initial_source_power_w,minimum_awake_source_power_w,requested_shed_w,selected_shed_w,validated_shed_w,expected_source_power_at_deadline_w,unmet_shed_w,shortfall_w,migration_work_s,lp_chord_work_lower_bound_s,work_gap_to_lp_percent,target_overshoot_percent,moves,replay_moves,kv_moves,solve_s,planner_memory_bytes,makespan_s,packing_repairs,service_debt_replica_s,required_recovery_s,admission_mode,failure,binding_resources,resource_uses,execution_contract,input_provenance,result_provenance,evidence_status
interactive_coding:80:0:0.1,interactive_coding,0,80,0.1,1,80,greedy,True,646.655185098287,536.9633567344,10.969182836388654,11.466355204600745,11.466355204600745,635.1888298936863,0,0.0,13.022585439435181,5.932927268681951,119.49679896089904,4.532446724862638,13,13,0,0.007553791627287865,13796,22.194091695228472,0,0.0,0.0,normal,,,"[{""name"":""route:source-egress"",""used"":124119.0,""capacity"":143750000000.0,""utilization"":8.634365217391305e-07},{""name"":""route:wan"",""used"":124119.0,""capacity"":143750000000.0,""utilization"":8.634365217391305e-07},{""name"":""route:destination-ingress"",""used"":124119.0,""capacity"":143750000000.0,""utilization"":8.634365217391305e-07},{""name"":""service:sink-a100:0"",""used"":0.017714868167142187,""capacity"":0.096953,""utilization"":0.18271603939168657},{""name"":""kv:sink-a100"",""used"":3796.0,""capacity"":60197,""utilization"":0.0630596209113411},{""name"":""migration:sink-a100:replay"",""used"":13.022585439435181,""capacity"":115.0,""utilization"":0.11323987338639288},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":115.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
interactive_coding:80:0:0.1,interactive_coding,0,80,0.1,1,80,greedy_bundle,True,646.655185098287,536.9633567344,10.969182836388654,12.41818588620788,12.41818588620788,634.2369992120791,0,0.0,14.008728979360829,5.932927268681951,136.11833324349826,13.209762946172887,14,14,0,0.13882908411324024,13796,23.87473624865223,0,0.0,0.0,normal,,,"[{""name"":""route:source-egress"",""used"":133140.0,""capacity"":143750000000.0,""utilization"":9.261913043478261e-07},{""name"":""route:wan"",""used"":133140.0,""capacity"":143750000000.0,""utilization"":9.261913043478261e-07},{""name"":""route:destination-ingress"",""used"":133140.0,""capacity"":143750000000.0,""utilization"":9.261913043478261e-07},{""name"":""service:sink-a100:0"",""used"":0.019286749953271277,""capacity"":0.096953,""utilization"":0.1989288619565282},{""name"":""kv:sink-a100"",""used"":4072.0,""capacity"":60197,""utilization"":0.06764456700500025},{""name"":""migration:sink-a100:replay"",""used"":14.008728979360829,""capacity"":115.0,""utilization"":0.12181503460313764},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":115.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
interactive_coding:80:0:0.1,interactive_coding,0,80,0.1,1,80,greedy_prefix,True,646.655185098287,536.9633567344,10.969182836388654,19.324732483262096,19.324732483262096,627.3304526150249,0,0.0,20.307223762928334,5.932927268681951,242.28000518603614,76.17294534607566,20,20,0,0.011269249953329563,13796,34.609103922204746,0,0.0,0.0,normal,,,"[{""name"":""route:source-egress"",""used"":199206.0,""capacity"":143750000000.0,""utilization"":1.3857808695652173e-06},{""name"":""route:wan"",""used"":199206.0,""capacity"":143750000000.0,""utilization"":1.3857808695652173e-06},{""name"":""route:destination-ingress"",""used"":199206.0,""capacity"":143750000000.0,""utilization"":1.3857808695652173e-06},{""name"":""service:sink-a100:0"",""used"":0.032937911848699146,""capacity"":0.096953,""utilization"":0.33973071332191007},{""name"":""kv:sink-a100"",""used"":6094.0,""capacity"":60197,""utilization"":0.10123428077811186},{""name"":""migration:sink-a100:replay"",""used"":20.307223762928334,""capacity"":115.0,""utilization"":0.17658455446024637},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":115.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
interactive_coding:80:0:0.1,interactive_coding,0,80,0.1,1,80,greedy_coupled,True,646.655185098287,536.9633567344,10.969182836388654,19.324732483262096,19.324732483262096,627.3304526150249,0,0.0,20.307223762928334,5.932927268681951,242.28000518603614,76.17294534607566,20,20,0,0.042465957812964916,13796,34.609103922204746,0,0.0,0.0,normal,,,"[{""name"":""route:source-egress"",""used"":199206.0,""capacity"":143750000000.0,""utilization"":1.3857808695652173e-06},{""name"":""route:wan"",""used"":199206.0,""capacity"":143750000000.0,""utilization"":1.3857808695652173e-06},{""name"":""route:destination-ingress"",""used"":199206.0,""capacity"":143750000000.0,""utilization"":1.3857808695652173e-06},{""name"":""service:sink-a100:0"",""used"":0.032937911848699146,""capacity"":0.096953,""utilization"":0.33973071332191007},{""name"":""kv:sink-a100"",""used"":6094.0,""capacity"":60197,""utilization"":0.10123428077811186},{""name"":""migration:sink-a100:replay"",""used"":20.307223762928334,""capacity"":115.0,""utilization"":0.17658455446024637},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":115.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
interactive_coding:80:0:0.5,interactive_coding,0,80,0.5,1,80,greedy,False,646.655185098287,536.9633567344,54.8459141819435,53.30446358905647,0,593.3507215092305,1.5414505928870312,1.5414505928870312,49.437521734750675,35.79155596836952,,-2.810511258456716,47,47,0,0.018290625885128975,13796,84.25534273511536,0,0.0,0.0,emergency,target_unmet,,"[{""name"":""route:source-egress"",""used"":522205.0,""capacity"":143750000000.0,""utilization"":3.6327304347826085e-06},{""name"":""route:wan"",""used"":522205.0,""capacity"":143750000000.0,""utilization"":3.6327304347826085e-06},{""name"":""route:destination-ingress"",""used"":522205.0,""capacity"":143750000000.0,""utilization"":3.6327304347826085e-06},{""name"":""service:sink-a100:0"",""used"":0.09613630286592664,""capacity"":0.096953,""utilization"":0.9915763603594179},{""name"":""kv:sink-a100"",""used"":15971.999999999998,""capacity"":60197,""utilization"":0.2653288369852318},{""name"":""migration:sink-a100:replay"",""used"":49.437521734750675,""capacity"":115.0,""utilization"":0.42989149334565807},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":115.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
interactive_coding:80:0:0.5,interactive_coding,0,80,0.5,1,80,greedy_bundle,False,646.655185098287,536.9633567344,54.8459141819435,53.69521392801448,0,592.9599711702725,1.150700253929017,1.150700253929017,52.5935601430224,35.79155596836952,,-2.0980601218747674,49,49,0,0.6698942491784692,13796,89.63436727555,0,0.0,0.0,emergency,target_unmet,,"[{""name"":""route:source-egress"",""used"":573302.0000000001,""capacity"":143750000000.0,""utilization"":3.988187826086957e-06},{""name"":""route:wan"",""used"":573302.0000000001,""capacity"":143750000000.0,""utilization"":3.988187826086957e-06},{""name"":""route:destination-ingress"",""used"":573302.0000000001,""capacity"":143750000000.0,""utilization"":3.988187826086957e-06},{""name"":""service:sink-a100:0"",""used"":0.09537631026202774,""capacity"":0.096953,""utilization"":0.9837375868929042},{""name"":""kv:sink-a100"",""used"":17533.0,""capacity"":60197,""utilization"":0.29126036181205045},{""name"":""migration:sink-a100:replay"",""used"":52.5935601430224,""capacity"":115.0,""utilization"":0.45733530559149915},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":115.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
interactive_coding:80:0:0.5,interactive_coding,0,80,0.5,1,80,greedy_prefix,False,646.655185098287,536.9633567344,54.8459141819435,47.069501905719335,0,599.5856831925677,7.776412276224164,7.776412276224164,41.906390622928114,35.79155596836952,,-14.178653765213989,40,40,0,0.024954750202596188,13796,71.4201787341756,0,0.0,0.0,emergency,target_unmet,,"[{""name"":""route:source-egress"",""used"":438053.99999999994,""capacity"":143750000000.0,""utilization"":3.0473321739130432e-06},{""name"":""route:wan"",""used"":438053.99999999994,""capacity"":143750000000.0,""utilization"":3.0473321739130432e-06},{""name"":""route:destination-ingress"",""used"":438053.99999999994,""capacity"":143750000000.0,""utilization"":3.0473321739130432e-06},{""name"":""service:sink-a100:0"",""used"":0.08757907286628519,""capacity"":0.096953,""utilization"":0.903314728438369},{""name"":""kv:sink-a100"",""used"":13396.0,""capacity"":60197,""utilization"":0.2225360067777464},{""name"":""migration:sink-a100:replay"",""used"":41.906390622928114,""capacity"":115.0,""utilization"":0.36440339672111405},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":115.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
interactive_coding:80:0:0.5,interactive_coding,0,80,0.5,1,80,greedy_coupled,False,646.655185098287,536.9633567344,54.8459141819435,47.069501905719335,0,599.5856831925677,7.776412276224164,7.776412276224164,41.906390622928114,35.79155596836952,,-14.178653765213989,40,40,0,0.08927504159510136,13796,71.4201787341756,0,0.0,0.0,emergency,target_unmet,,"[{""name"":""route:source-egress"",""used"":438053.99999999994,""capacity"":143750000000.0,""utilization"":3.0473321739130432e-06},{""name"":""route:wan"",""used"":438053.99999999994,""capacity"":143750000000.0,""utilization"":3.0473321739130432e-06},{""name"":""route:destination-ingress"",""used"":438053.99999999994,""capacity"":143750000000.0,""utilization"":3.0473321739130432e-06},{""name"":""service:sink-a100:0"",""used"":0.08757907286628519,""capacity"":0.096953,""utilization"":0.903314728438369},{""name"":""kv:sink-a100"",""used"":13396.0,""capacity"":60197,""utilization"":0.2225360067777464},{""name"":""migration:sink-a100:replay"",""used"":41.906390622928114,""capacity"":115.0,""utilization"":0.36440339672111405},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":115.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
interactive_coding:80:0:0.9,interactive_coding,0,80,0.9,1,80,greedy,False,646.655185098287,536.9633567344,98.72264552749834,53.30446358905647,0,593.3507215092305,45.418181938441876,45.418181938441876,49.437521734750675,,,-46.00583958803154,47,47,0,0.01896766759455204,13796,84.25534273511536,0,0.0,0.0,emergency,target_unmet,,"[{""name"":""route:source-egress"",""used"":522205.0,""capacity"":143750000000.0,""utilization"":3.6327304347826085e-06},{""name"":""route:wan"",""used"":522205.0,""capacity"":143750000000.0,""utilization"":3.6327304347826085e-06},{""name"":""route:destination-ingress"",""used"":522205.0,""capacity"":143750000000.0,""utilization"":3.6327304347826085e-06},{""name"":""service:sink-a100:0"",""used"":0.09613630286592664,""capacity"":0.096953,""utilization"":0.9915763603594179},{""name"":""kv:sink-a100"",""used"":15971.999999999998,""capacity"":60197,""utilization"":0.2653288369852318},{""name"":""migration:sink-a100:replay"",""used"":49.437521734750675,""capacity"":115.0,""utilization"":0.42989149334565807},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":115.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
interactive_coding:80:0:0.9,interactive_coding,0,80,0.9,1,80,greedy_bundle,False,646.655185098287,536.9633567344,98.72264552749834,53.69521392801448,0,592.9599711702725,45.02743159948386,45.02743159948386,52.5935601430224,,,-45.61003340104156,49,49,0,0.6753177922219038,13796,89.63436727555,0,0.0,0.0,emergency,target_unmet,,"[{""name"":""route:source-egress"",""used"":573302.0000000001,""capacity"":143750000000.0,""utilization"":3.988187826086957e-06},{""name"":""route:wan"",""used"":573302.0000000001,""capacity"":143750000000.0,""utilization"":3.988187826086957e-06},{""name"":""route:destination-ingress"",""used"":573302.0000000001,""capacity"":143750000000.0,""utilization"":3.988187826086957e-06},{""name"":""service:sink-a100:0"",""used"":0.09537631026202774,""capacity"":0.096953,""utilization"":0.9837375868929042},{""name"":""kv:sink-a100"",""used"":17533.0,""capacity"":60197,""utilization"":0.29126036181205045},{""name"":""migration:sink-a100:replay"",""used"":52.5935601430224,""capacity"":115.0,""utilization"":0.45733530559149915},{""name"":""migration:sink-a100:kv_transfer"",""used"":0.0,""capacity"":115.0,""utilization"":0.0}]",eager_parallel_all_sessions,measured|fitted|assumed,simulated,sensitivity
