bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,1.8597941475217055,274.568,20
0,0.0,5.0,1,sink,0,82.4265,20
1,5.0,10.0,0,source,1.8597941475217055,297.7105,20
1,5.0,10.0,1,sink,0,82.44199999999998,20
2,10.0,15.0,0,source,1.8597941475217055,314.642,20
2,10.0,15.0,1,sink,0,82.56849999999999,20
3,15.0,20.0,0,source,1.8597941475217055,331.7175000000001,20
3,15.0,20.0,1,sink,0,82.523,20
4,20.0,25.0,0,source,1.8597941475217055,275.28099999999995,20
4,20.0,25.0,1,sink,0,82.5455,20
5,25.0,30.0,0,source,1.8597941475217055,284.3645,20
5,25.0,30.0,1,sink,0,82.58100000000002,20
6,30.0,35.0,0,source,1.8597941475217055,296.31949999999995,20
6,30.0,35.0,1,sink,0,82.74000000000001,20
7,35.0,40.0,0,source,1.8597941475217055,312.1615,20
7,35.0,40.0,1,sink,0,82.8625,20
8,40.0,45.0,0,source,1.8597941475217055,272.992,20
8,40.0,45.0,1,sink,0,82.78800000000001,20
9,45.0,50.0,0,source,1.8597941475217055,308.83549999999997,20
9,45.0,50.0,1,sink,0,82.47599999999997,20
10,50.0,55.0,0,source,1.8597941475217055,288.61699999999996,20
10,50.0,55.0,1,sink,0,82.40599999999998,20
11,55.0,60.0,0,source,1.8597941475217055,309.784,20
11,55.0,60.0,1,sink,0,82.37099999999998,20
12,60.0,65.0,0,source,1.3504144915040381,280.98449999999997,20
12,60.0,65.0,1,sink,0.5093796560176673,322.29999999999995,20
13,65.0,70.0,0,source,1.3413104739592734,252.20999999999998,20
13,65.0,70.0,1,sink,0.5184836735624321,248.13399999999996,20
14,70.0,75.0,0,source,1.3413104739592734,287.423,20
14,70.0,75.0,1,sink,0.5184836735624321,151.594,20
15,75.0,80.0,0,source,1.3413104739592734,260.21850000000006,20
15,75.0,80.0,1,sink,0.5184836735624321,198.63150000000002,20
16,80.0,85.0,0,source,1.3413104739592734,267.53249999999997,20
16,80.0,85.0,1,sink,0.5184836735624321,213.5645,20
17,85.0,90.0,0,source,1.3413104739592734,241.40900000000002,20
17,85.0,90.0,1,sink,0.5184836735624321,131.22950000000003,20
18,90.0,95.0,0,source,1.3413104739592734,298.58849999999995,20
18,90.0,95.0,1,sink,0.5184836735624321,158.7385,20
19,95.0,100.0,0,source,1.3413104739592734,274.07550000000003,20
19,95.0,100.0,1,sink,0.5184836735624321,212.1335,20
20,100.0,105.0,0,source,1.3413104739592734,256.5395,20
20,100.0,105.0,1,sink,0.5184836735624321,191.6565,20
21,105.0,110.0,0,source,1.3413104739592734,283.9615,20
21,105.0,110.0,1,sink,0.5184836735624321,237.24899999999997,20
22,110.0,115.0,0,source,1.3413104739592734,283.715,20
22,110.0,115.0,1,sink,0.5184836735624321,176.47600000000003,20
23,115.0,120.0,0,source,1.3413104739592734,248.52149999999997,20
23,115.0,120.0,1,sink,0.5184836735624321,195.65849999999998,20
24,120.0,123.77908682823181,0,source,1.3413104739592734,245.23066666666668,15
24,120.0,123.77908682823181,1,sink,0.5184836735624321,164.6426666666667,15
