destination,end_ns,episode_id,fault_axis,first_token_ns,http_status,method,pair,policy,repeat,session_id,start_ns,ttft_s
east,5840530054344,255529e61d5eb3de,joint,5840530001337,200,replay,joint-seed456-1,shadow_validate_then_apply_pending_only,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-20,5837175577911,3.354423426
east,5840552890375,255529e61d5eb3de,joint,5840552839270,200,replay,joint-seed456-1,shadow_validate_then_apply_pending_only,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,5837225812029,3.327027241
east,5846746465416,255529e61d5eb3de,joint,5846746404834,200,replay,joint-seed456-1,shadow_validate_then_apply_pending_only,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5-separation-23,5840587108737,6.159296097
east,5846898369020,255529e61d5eb3de,joint,5846898319549,200,replay,joint-seed456-1,shadow_validate_then_apply_pending_only,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,5840537075310,6.361244239
east,5847923885262,255529e61d5eb3de,joint,5847923834177,200,kv_transfer,joint-seed456-1,shadow_validate_then_apply_pending_only,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,5834065495091,13.858339086
germany,5862119217432,255529e61d5eb3de,joint,5862119160874,200,replay,joint-seed456-1,shadow_validate_then_apply_pending_only,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,5829484871132,32.634289742
east,5954269470791,42dfe7d3e969234b,joint,5954269423162,200,replay,joint-seed456-1,shadow_validate_but_keep_original_pending,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,5949888639247,4.380783915
east,5954395269136,42dfe7d3e969234b,joint,5954395222770,200,replay,joint-seed456-1,shadow_validate_but_keep_original_pending,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,5949889093210,4.50612956
east,5954450190675,42dfe7d3e969234b,joint,5954450144600,200,replay,joint-seed456-1,shadow_validate_but_keep_original_pending,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,5949889603307,4.560541293
germany,5980005651254,42dfe7d3e969234b,joint,5980005599297,200,replay,joint-seed456-1,shadow_validate_but_keep_original_pending,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,5949890261458,30.115337839
germany,6016860182099,42dfe7d3e969234b,joint,6016860133940,200,replay,joint-seed456-1,shadow_validate_but_keep_original_pending,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,5954270371873,62.589762067
east,6022204946755,42dfe7d3e969234b,joint,6022204889719,200,replay,joint-seed456-1,shadow_validate_but_keep_original_pending,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,6016868983579,5.33590614
germany,6037409049139,42dfe7d3e969234b,joint,6037409002983,200,kv_transfer,joint-seed456-1,shadow_validate_but_keep_original_pending,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,6022238490889,15.170512094
germany,6044303682613,42dfe7d3e969234b,joint,6044303642038,200,replay,joint-seed456-1,shadow_validate_but_keep_original_pending,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-10,5954421204943,89.882437095
germany,6053046581846,42dfe7d3e969234b,joint,6053046537854,200,kv_transfer,joint-seed456-1,shadow_validate_but_keep_original_pending,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,6037453856090,15.592681764
germany,6071747074077,42dfe7d3e969234b,joint,6071747015368,200,replay,joint-seed456-1,shadow_validate_but_keep_original_pending,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,5954471387456,117.275627912
germany,6099193081707,42dfe7d3e969234b,joint,6099193044859,200,replay,joint-seed456-1,shadow_validate_but_keep_original_pending,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-20,5980019403244,119.173641615
east,6190007407248,39605765daea6c84,joint,6190007370500,200,replay,joint-seed327-2,shadow_validate_but_keep_original_pending,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,6185618238132,4.389132368
east,6190065185863,39605765daea6c84,joint,6190065127214,200,replay,joint-seed327-2,shadow_validate_but_keep_original_pending,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,6185618685264,4.44644195
east,6190215474216,39605765daea6c84,joint,6190215394678,200,replay,joint-seed327-2,shadow_validate_but_keep_original_pending,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,6185619217305,4.596177373
germany,6216054203265,39605765daea6c84,joint,6216054143804,200,replay,joint-seed327-2,shadow_validate_but_keep_original_pending,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,6185619780638,30.434363166
germany,6252908297261,39605765daea6c84,joint,6252908244142,200,replay,joint-seed327-2,shadow_validate_but_keep_original_pending,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,6190045653013,62.862591129
east,6258329253949,39605765daea6c84,joint,6258329197063,200,replay,joint-seed327-2,shadow_validate_but_keep_original_pending,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,6252943923368,5.385273695
germany,6273506482655,39605765daea6c84,joint,6273506437891,200,kv_transfer,joint-seed327-2,shadow_validate_but_keep_original_pending,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,6258368957617,15.137480274
germany,6280352792946,39605765daea6c84,joint,6280352745177,200,replay,joint-seed327-2,shadow_validate_but_keep_original_pending,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,6190095828057,90.25691712
germany,6289162598493,39605765daea6c84,joint,6289162560983,200,kv_transfer,joint-seed327-2,shadow_validate_but_keep_original_pending,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-10,6273541573467,15.620987516
germany,6307795949039,39605765daea6c84,joint,6307795897553,200,replay,joint-seed327-2,shadow_validate_but_keep_original_pending,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,6190246375193,117.54952236
germany,6335241632701,39605765daea6c84,joint,6335241581225,200,replay,joint-seed327-2,shadow_validate_but_keep_original_pending,2,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-12,6216098007453,119.143573772
east,6426136691121,38925f78a1a41769,joint,6426136629316,200,replay,joint-seed327-2,shadow_validate_then_apply_pending_only,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,6421754279777,4.382349539
east,6426204389815,38925f78a1a41769,joint,6426204330925,200,replay,joint-seed327-2,shadow_validate_then_apply_pending_only,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,6421754727451,4.449603474
east,6426382881261,38925f78a1a41769,joint,6426382833882,200,replay,joint-seed327-2,shadow_validate_then_apply_pending_only,2,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,6421755420868,4.627413014
east,6429530237209,38925f78a1a41769,joint,6429530185163,200,replay,joint-seed327-2,shadow_validate_then_apply_pending_only,2,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0-separation-16,6426234580065,3.295605098
east,6429593203627,38925f78a1a41769,joint,6429593155518,200,replay,joint-seed327-2,shadow_validate_then_apply_pending_only,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,6426385107503,3.208048015
east,6431813638399,38925f78a1a41769,joint,6431813566976,200,replay,joint-seed327-2,shadow_validate_then_apply_pending_only,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,6429599660837,2.213906139
east,6434058823652,38925f78a1a41769,joint,6434058778869,200,kv_transfer,joint-seed327-2,shadow_validate_then_apply_pending_only,2,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0-separation-0,6426184485455,7.874293414
east,6434035425902,38925f78a1a41769,joint,6434035362864,200,replay,joint-seed327-2,shadow_validate_then_apply_pending_only,2,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-12,6431859808986,2.175553878
east,6440295819367,38925f78a1a41769,joint,6440295757121,200,replay,joint-seed327-2,shadow_validate_then_apply_pending_only,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,6434068980595,6.226776526
east,6440565289290,38925f78a1a41769,joint,6440565250418,200,replay,joint-seed327-2,shadow_validate_then_apply_pending_only,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,6434069215277,6.496035141
east,6443313298129,38925f78a1a41769,joint,6443313250951,200,kv_transfer,joint-seed327-2,shadow_validate_then_apply_pending_only,2,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,6429549484174,13.763766777
germany,6453144547295,38925f78a1a41769,joint,6453144478096,200,replay,joint-seed327-2,shadow_validate_then_apply_pending_only,2,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,6421755811350,31.388666746
east,6544036163834,324f39b513d0591c,prefill,6544036090177,200,replay,prefill-seed327-0,shadow_validate_then_apply_pending_only,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,6539629870824,4.406219353
east,6544088999266,324f39b513d0591c,prefill,6544088953952,200,replay,prefill-seed327-0,shadow_validate_then_apply_pending_only,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,6539630305213,4.458648739
east,6544122180886,324f39b513d0591c,prefill,6544122144398,200,replay,prefill-seed327-0,shadow_validate_then_apply_pending_only,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,6539629506711,4.492637687
east,6547378115460,324f39b513d0591c,prefill,6547378065787,200,replay,prefill-seed327-0,shadow_validate_then_apply_pending_only,0,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0-separation-16,6544112115841,3.265949946
east,6547445889558,324f39b513d0591c,prefill,6547445850936,200,replay,prefill-seed327-0,shadow_validate_then_apply_pending_only,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,6544162214083,3.283636853
east,6549639406567,324f39b513d0591c,prefill,6549639348919,200,replay,prefill-seed327-0,shadow_validate_then_apply_pending_only,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,6547472809830,2.166539089
east,6551814580943,324f39b513d0591c,prefill,6551814520330,200,replay,prefill-seed327-0,shadow_validate_then_apply_pending_only,0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-12,6549680568486,2.133951844
east,6551969207005,324f39b513d0591c,prefill,6551969167762,200,kv_transfer,prefill-seed327-0,shadow_validate_then_apply_pending_only,0,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0-separation-0,6544062023105,7.907144657
east,6558045201426,324f39b513d0591c,prefill,6558045149920,200,replay,prefill-seed327-0,shadow_validate_then_apply_pending_only,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,6551837866090,6.20728383
east,6558198150552,324f39b513d0591c,prefill,6558197414841,200,replay,prefill-seed327-0,shadow_validate_then_apply_pending_only,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,6551988586141,6.2088287
east,6560888469337,324f39b513d0591c,prefill,6560888421357,200,kv_transfer,prefill-seed327-0,shadow_validate_then_apply_pending_only,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,6547422760089,13.465661268
germany,6569094547337,324f39b513d0591c,prefill,6569094500941,200,replay,prefill-seed327-0,shadow_validate_then_apply_pending_only,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,6539631006176,29.463494765
east,6660065632251,9a545f1800ab1676,prefill,6660065566448,200,replay,prefill-seed327-0,shadow_validate_but_keep_original_pending,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,6655631774964,4.433791484
east,6660125823850,9a545f1800ab1676,prefill,6660125775350,200,replay,prefill-seed327-0,shadow_validate_but_keep_original_pending,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,6655631130663,4.494644687
east,6660119114341,9a545f1800ab1676,prefill,6660119064248,200,replay,prefill-seed327-0,shadow_validate_but_keep_original_pending,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,6655632241014,4.486823234
germany,6685073384983,9a545f1800ab1676,prefill,6685073328187,200,replay,prefill-seed327-0,shadow_validate_but_keep_original_pending,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,6655632883301,29.440444886
germany,6721927953440,9a545f1800ab1676,prefill,6721927904298,200,replay,prefill-seed327-0,shadow_validate_but_keep_original_pending,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,6660109926696,61.817977602
east,6727328931395,9a545f1800ab1676,prefill,6727328884407,200,replay,prefill-seed327-0,shadow_validate_but_keep_original_pending,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,6721969316359,5.359568048
germany,6731303482799,9a545f1800ab1676,prefill,6731303447403,200,kv_transfer,prefill-seed327-0,shadow_validate_but_keep_original_pending,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,6727340426710,3.963020693
germany,6735470081640,9a545f1800ab1676,prefill,6735470042988,200,kv_transfer,prefill-seed327-0,shadow_validate_but_keep_original_pending,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-10,6731308018847,4.162024141
germany,6749371723886,9a545f1800ab1676,prefill,6749371659877,200,replay,prefill-seed327-0,shadow_validate_but_keep_original_pending,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,6660160362106,89.211297771
germany,6776815377775,9a545f1800ab1676,prefill,6776815327631,200,replay,prefill-seed327-0,shadow_validate_but_keep_original_pending,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,6660160698122,116.654629509
germany,6804261209524,9a545f1800ab1676,prefill,6804261161664,200,replay,prefill-seed327-0,shadow_validate_but_keep_original_pending,0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-12,6685119023508,119.142138156
east,6894943279793,c01b2ae4fca438f0,joint,6894943176201,200,replay,joint-seed456-0,shadow_validate_then_apply_pending_only,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,6890478003597,4.465172604
east,6894936709737,c01b2ae4fca438f0,joint,6894936625160,200,replay,joint-seed456-0,shadow_validate_then_apply_pending_only,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,6890479116439,4.457508721
east,6894970735356,c01b2ae4fca438f0,joint,6894970558158,200,replay,joint-seed456-0,shadow_validate_then_apply_pending_only,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,6890478529526,4.492028632
east,6898225007646,c01b2ae4fca438f0,joint,6898224969405,200,replay,joint-seed456-0,shadow_validate_then_apply_pending_only,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,6894957297392,3.267672013
east,6898292767807,c01b2ae4fca438f0,joint,6898292723184,200,replay,joint-seed456-0,shadow_validate_then_apply_pending_only,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-10,6894956988960,3.335734224
east,6901618258121,c01b2ae4fca438f0,joint,6901618209681,200,replay,joint-seed456-0,shadow_validate_then_apply_pending_only,0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-20,6898269513079,3.348696602
east,6901646563539,c01b2ae4fca438f0,joint,6901646514018,200,replay,joint-seed456-0,shadow_validate_then_apply_pending_only,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,6898319676202,3.326837816
east,6907825795919,c01b2ae4fca438f0,joint,6907825740256,200,replay,joint-seed456-0,shadow_validate_then_apply_pending_only,0,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5-separation-23,6901679308423,6.146431833
east,6907976618476,c01b2ae4fca438f0,joint,6907976559396,200,replay,joint-seed456-0,shadow_validate_then_apply_pending_only,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,6901629360072,6.347199324
east,6909386231266,c01b2ae4fca438f0,joint,6909386194077,200,kv_transfer,joint-seed456-0,shadow_validate_then_apply_pending_only,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,6895007281743,14.378912334
germany,6925389442167,c01b2ae4fca438f0,joint,6925389395080,200,replay,joint-seed456-0,shadow_validate_then_apply_pending_only,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,6890479635581,34.909759499
east,7017116717607,5b016debf7c7fd14,joint,7017116672593,200,replay,joint-seed456-0,shadow_validate_but_keep_original_pending,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,7012733825711,4.382846882
east,7017262537404,5b016debf7c7fd14,joint,7017262476070,200,replay,joint-seed456-0,shadow_validate_but_keep_original_pending,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,7012731688700,4.53078737
east,7017287829280,5b016debf7c7fd14,joint,7017287784045,200,replay,joint-seed456-0,shadow_validate_but_keep_original_pending,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,7012734198939,4.553585106
germany,7046430624049,5b016debf7c7fd14,joint,7046430571752,200,replay,joint-seed456-0,shadow_validate_but_keep_original_pending,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,7012734717722,33.69585403
germany,7079758488106,5b016debf7c7fd14,joint,7079758440217,200,replay,joint-seed456-0,shadow_validate_but_keep_original_pending,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,7017164731057,62.59370916
east,7084936462744,5b016debf7c7fd14,joint,7084936426156,200,replay,joint-seed456-0,shadow_validate_but_keep_original_pending,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,7079775565496,5.16086066
germany,7100097955548,5b016debf7c7fd14,joint,7100097908941,200,kv_transfer,joint-seed456-0,shadow_validate_but_keep_original_pending,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,7084946908758,15.151000183
germany,7107202170356,5b016debf7c7fd14,joint,7107202131794,200,replay,joint-seed456-0,shadow_validate_but_keep_original_pending,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-10,7017264636354,89.93749544
germany,7115775940947,5b016debf7c7fd14,joint,7115775895833,200,kv_transfer,joint-seed456-0,shadow_validate_but_keep_original_pending,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,7100123615700,15.652280133
germany,7134646269364,5b016debf7c7fd14,joint,7134646207970,200,replay,joint-seed456-0,shadow_validate_but_keep_original_pending,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,7017314903296,117.331304674
germany,7165617009560,5b016debf7c7fd14,joint,7165616949748,200,replay,joint-seed456-0,shadow_validate_but_keep_original_pending,0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-20,7046432398006,119.184551742
germany,7266894034794,ae2cd73dd97f56c9,bandwidth,7266893978369,200,replay,bandwidth-seed553-0,shadow_validate_but_keep_original_pending,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,7265017051881,1.876926488
germany,7268907741276,ae2cd73dd97f56c9,bandwidth,7268907697194,200,replay,bandwidth-seed553-0,shadow_validate_but_keep_original_pending,0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-20,7266926599533,1.981097661
east,7276002628805,ae2cd73dd97f56c9,bandwidth,7276002571017,200,replay,bandwidth-seed553-0,shadow_validate_but_keep_original_pending,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,7265014161418,10.988409599
east,7276174994799,ae2cd73dd97f56c9,bandwidth,7276174963721,200,replay,bandwidth-seed553-0,shadow_validate_but_keep_original_pending,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,7265014599072,11.160364649
east,7276313510390,ae2cd73dd97f56c9,bandwidth,7276313475485,200,replay,bandwidth-seed553-0,shadow_validate_but_keep_original_pending,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,7265017346724,11.296128761
east,7276307037183,ae2cd73dd97f56c9,bandwidth,7276306997088,200,replay,bandwidth-seed553-0,shadow_validate_but_keep_original_pending,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,7268949465227,7.357531861
germany,7292617437924,ae2cd73dd97f56c9,bandwidth,7292617398861,200,kv_transfer,bandwidth-seed553-0,shadow_validate_but_keep_original_pending,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,7276030422687,16.586976174
germany,7295265984689,ae2cd73dd97f56c9,bandwidth,7295265937170,200,replay,bandwidth-seed553-0,shadow_validate_but_keep_original_pending,0,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5-separation-15,7292646805131,2.619132039
germany,7306338921488,ae2cd73dd97f56c9,bandwidth,7306338874190,200,kv_transfer,bandwidth-seed553-0,shadow_validate_but_keep_original_pending,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,7276181072930,30.15780126
east,7309378908434,ae2cd73dd97f56c9,bandwidth,7309378860915,200,kv_transfer,bandwidth-seed553-0,shadow_validate_but_keep_original_pending,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,7295315443041,14.063417874
germany,7312139952938,ae2cd73dd97f56c9,bandwidth,7312139897054,200,replay,bandwidth-seed553-0,shadow_validate_but_keep_original_pending,0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-4,7306355181913,5.784715141
germany,7320968941415,ae2cd73dd97f56c9,bandwidth,7320968888246,200,kv_transfer,bandwidth-seed553-0,shadow_validate_but_keep_original_pending,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-10,7276331654746,44.6372335
germany,7334648221318,ae2cd73dd97f56c9,bandwidth,7334648167047,200,kv_transfer,bandwidth-seed553-0,shadow_validate_but_keep_original_pending,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,7276331842846,58.316324201
germany,7428445004693,424d7acdba471e30,bandwidth,7428444104777,200,replay,bandwidth-seed553-0,shadow_validate_then_apply_pending_only,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,7426582836944,1.861267833
germany,7433601144074,424d7acdba471e30,bandwidth,7433601097157,200,replay,bandwidth-seed553-0,shadow_validate_then_apply_pending_only,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-10,7428606168637,4.99492852
east,7433703847708,424d7acdba471e30,bandwidth,7433703789980,200,replay,bandwidth-seed553-0,shadow_validate_then_apply_pending_only,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,7426581628953,7.122161027
east,7433880993421,424d7acdba471e30,bandwidth,7433880953256,200,replay,bandwidth-seed553-0,shadow_validate_then_apply_pending_only,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,7426581974326,7.29897893
east,7434023427134,424d7acdba471e30,bandwidth,7434023370970,200,replay,bandwidth-seed553-0,shadow_validate_then_apply_pending_only,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,7426583099037,7.440271933
germany,7443957869336,424d7acdba471e30,bandwidth,7443957832608,200,replay,bandwidth-seed553-0,shadow_validate_then_apply_pending_only,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,7433623153927,10.334678681
germany,7443956769557,424d7acdba471e30,bandwidth,7443956731867,200,replay,bandwidth-seed553-0,shadow_validate_then_apply_pending_only,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,7433723630762,10.233101105
germany,7444102346799,424d7acdba471e30,bandwidth,7444102301444,200,replay,bandwidth-seed553-0,shadow_validate_then_apply_pending_only,0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-20,7434025020152,10.077281292
east,7449050273716,424d7acdba471e30,bandwidth,7449050208344,200,replay,bandwidth-seed553-0,shadow_validate_then_apply_pending_only,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,7443968651463,5.081556881
germany,7449580964538,424d7acdba471e30,bandwidth,7449580900479,200,replay,bandwidth-seed553-0,shadow_validate_then_apply_pending_only,0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-4,7443968363076,5.612537403
germany,7454896592056,424d7acdba471e30,bandwidth,7454896545660,200,kv_transfer,bandwidth-seed553-0,shadow_validate_then_apply_pending_only,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,7433924323662,20.972221998
east,7459370850519,424d7acdba471e30,bandwidth,7459370819932,200,kv_transfer,bandwidth-seed553-0,shadow_validate_then_apply_pending_only,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,7444118648921,15.252171011
east,7543432763934,3dec4d5306df6a9f,joint,7543432705385,200,replay,joint-seed327-0,shadow_validate_but_keep_original_pending,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,7539058758569,4.373946816
east,7543522022584,3dec4d5306df6a9f,joint,7543521975165,200,replay,joint-seed327-0,shadow_validate_but_keep_original_pending,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,7539058234537,4.463740628
east,7543656250776,3dec4d5306df6a9f,joint,7543656213787,200,replay,joint-seed327-0,shadow_validate_but_keep_original_pending,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,7539059205302,4.597008485
germany,7568501197705,3dec4d5306df6a9f,joint,7568501155667,200,replay,joint-seed327-0,shadow_validate_but_keep_original_pending,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,7539059678801,29.441476866
germany,7605354942897,3dec4d5306df6a9f,joint,7605354892493,200,replay,joint-seed327-0,shadow_validate_but_keep_original_pending,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,7543435796787,61.919095706
east,7610740531454,3dec4d5306df6a9f,joint,7610740482903,200,replay,joint-seed327-0,shadow_validate_but_keep_original_pending,0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,7605380628758,5.359854145
germany,7625895648663,3dec4d5306df6a9f,joint,7625895616894,200,kv_transfer,joint-seed327-0,shadow_validate_but_keep_original_pending,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,7610750205207,15.145411687
germany,7632799598852,3dec4d5306df6a9f,joint,7632799551314,200,replay,joint-seed327-0,shadow_validate_but_keep_original_pending,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,7543535973695,89.263577619
germany,7641526679921,3dec4d5306df6a9f,joint,7641526643112,200,kv_transfer,joint-seed327-0,shadow_validate_but_keep_original_pending,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-10,7625903733115,15.622909997
germany,7660242680928,3dec4d5306df6a9f,joint,7660242618171,200,replay,joint-seed327-0,shadow_validate_but_keep_original_pending,0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,7543686566959,116.556051212
germany,7687688837107,3dec4d5306df6a9f,joint,7687688785240,200,replay,joint-seed327-0,shadow_validate_but_keep_original_pending,0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-12,7568535217209,119.153568031
east,7777539938778,74bae7dd2b8f5230,joint,7777539891039,200,replay,joint-seed327-0,shadow_validate_then_apply_pending_only,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,7773100926128,4.438964911
east,7777600063877,74bae7dd2b8f5230,joint,7777599982015,200,replay,joint-seed327-0,shadow_validate_then_apply_pending_only,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,7773101406613,4.498575402
east,7777596919944,74bae7dd2b8f5230,joint,7777596874539,200,replay,joint-seed327-0,shadow_validate_then_apply_pending_only,0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,7773101868455,4.495006084
