timestamp,index,power_w,util_gpu,memory_mib
2026/07/09 22:52:13.822, 0, 86.71, 0, 74055
2026/07/09 22:52:13.825, 1, 83.55, 0, 74055
2026/07/09 22:52:14.076, 0, 86.47, 0, 74055
2026/07/09 22:52:14.076, 1, 83.31, 0, 74055
2026/07/09 22:52:14.326, 0, 86.79, 0, 74055
2026/07/09 22:52:14.326, 1, 83.31, 0, 74055
2026/07/09 22:52:14.576, 0, 385.02, 33, 74055
2026/07/09 22:52:14.576, 1, 83.55, 0, 74055
2026/07/09 22:52:14.826, 0, 130.79, 79, 74055
2026/07/09 22:52:14.827, 1, 83.83, 0, 74055
2026/07/09 22:52:15.077, 0, 137.49, 32, 74055
2026/07/09 22:52:15.077, 1, 83.31, 0, 74055
2026/07/09 22:52:15.327, 0, 125.93, 32, 74055
2026/07/09 22:52:15.327, 1, 83.31, 0, 74055
2026/07/09 22:52:15.577, 0, 125.66, 32, 74055
2026/07/09 22:52:15.577, 1, 83.22, 0, 74055
2026/07/09 22:52:15.827, 0, 128.39, 31, 74055
2026/07/09 22:52:15.827, 1, 83.64, 0, 74055
2026/07/09 22:52:16.077, 0, 127.47, 31, 74055
2026/07/09 22:52:16.077, 1, 83.22, 0, 74055
2026/07/09 22:52:16.327, 0, 130.65, 31, 74055
2026/07/09 22:52:16.327, 1, 83.22, 0, 74055
2026/07/09 22:52:16.577, 0, 379.26, 30, 74055
2026/07/09 22:52:16.578, 1, 83.22, 0, 74055
2026/07/09 22:52:16.828, 0, 128.06, 31, 74055
2026/07/09 22:52:16.828, 1, 83.92, 0, 74055
2026/07/09 22:52:17.078, 0, 126.86, 31, 74055
2026/07/09 22:52:17.078, 1, 83.31, 0, 74055
2026/07/09 22:52:17.328, 0, 137.49, 31, 74055
2026/07/09 22:52:17.328, 1, 83.31, 0, 74055
2026/07/09 22:52:17.578, 0, 127.19, 31, 74055
2026/07/09 22:52:17.578, 1, 83.22, 0, 74055
2026/07/09 22:52:17.828, 0, 135.37, 31, 74055
2026/07/09 22:52:17.828, 1, 83.64, 0, 74055
2026/07/09 22:52:18.078, 0, 126.86, 31, 74055
2026/07/09 22:52:18.078, 1, 83.64, 0, 74055
2026/07/09 22:52:18.329, 0, 127.66, 31, 74055
2026/07/09 22:52:18.329, 1, 83.22, 0, 74055
2026/07/09 22:52:18.579, 0, 130.65, 31, 74055
2026/07/09 22:52:18.579, 1, 83.55, 0, 74055
2026/07/09 22:52:18.829, 0, 135.23, 33, 74055
2026/07/09 22:52:18.829, 1, 83.55, 0, 74055
2026/07/09 22:52:19.079, 0, 130.52, 31, 74055
2026/07/09 22:52:19.079, 1, 83.22, 0, 74055
2026/07/09 22:52:19.329, 0, 323.22, 31, 74055
2026/07/09 22:52:19.329, 1, 83.22, 0, 74055
2026/07/09 22:52:19.579, 0, 386.22, 89, 74055
2026/07/09 22:52:19.579, 1, 83.46, 0, 74055
2026/07/09 22:52:19.829, 0, 131.31, 56, 74055
2026/07/09 22:52:19.830, 1, 83.22, 0, 74055
2026/07/09 22:52:20.080, 0, 128.53, 32, 74055
2026/07/09 22:52:20.080, 1, 83.46, 0, 74055
2026/07/09 22:52:20.330, 0, 128.86, 32, 74055
2026/07/09 22:52:20.330, 1, 83.22, 0, 74055
2026/07/09 22:52:20.580, 0, 129.91, 32, 74055
2026/07/09 22:52:20.580, 1, 83.22, 0, 74055
2026/07/09 22:52:20.830, 0, 130.65, 32, 74055
2026/07/09 22:52:20.830, 1, 83.22, 0, 74055
2026/07/09 22:52:21.080, 0, 126.14, 32, 74055
2026/07/09 22:52:21.080, 1, 83.22, 0, 74055
2026/07/09 22:52:21.330, 0, 134.77, 32, 74055
2026/07/09 22:52:21.330, 1, 83.55, 0, 74055
2026/07/09 22:52:21.581, 0, 130.79, 32, 74055
2026/07/09 22:52:21.581, 1, 83.31, 0, 74055
2026/07/09 22:52:21.831, 0, 123.81, 32, 74055
2026/07/09 22:52:21.831, 1, 83.31, 0, 74055
2026/07/09 22:52:22.081, 0, 147.52, 33, 74055
2026/07/09 22:52:22.081, 1, 83.31, 0, 74055
2026/07/09 22:52:22.331, 0, 152.49, 36, 74055
2026/07/09 22:52:22.331, 1, 83.31, 0, 74055
2026/07/09 22:52:22.581, 0, 391.07, 63, 74055
2026/07/09 22:52:22.581, 1, 83.55, 0, 74055
2026/07/09 22:52:22.831, 0, 144.93, 67, 74055
2026/07/09 22:52:22.832, 1, 83.31, 0, 74055
2026/07/09 22:52:23.082, 0, 146.27, 36, 74055
2026/07/09 22:52:23.082, 1, 83.22, 0, 74055
2026/07/09 22:52:23.332, 0, 154.18, 36, 74055
2026/07/09 22:52:23.332, 1, 83.31, 0, 74055
2026/07/09 22:52:23.582, 0, 147.52, 37, 74055
2026/07/09 22:52:23.582, 1, 83.55, 0, 74055
2026/07/09 22:52:23.832, 0, 141.60, 35, 74055
2026/07/09 22:52:23.832, 1, 83.55, 0, 74055
2026/07/09 22:52:24.082, 0, 142.80, 33, 74055
2026/07/09 22:52:24.083, 1, 83.22, 0, 74055
2026/07/09 22:52:24.333, 0, 382.30, 100, 74055
2026/07/09 22:52:24.333, 1, 83.46, 0, 74055
