bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,0.5346571009380091,322.3625,20
0,0.0,5.0,1,sink,0,83.20500000000001,20
1,5.0,10.0,0,source,0.5346571009380091,312.202,20
1,5.0,10.0,1,sink,0,83.07649999999998,20
2,10.0,15.0,0,source,0.5346571009380091,253.43900000000002,20
2,10.0,15.0,1,sink,0,83.035,20
3,15.0,20.0,0,source,0.5346571009380091,273.64149999999995,20
3,15.0,20.0,1,sink,0,83.0645,20
4,20.0,25.0,0,source,0.5346571009380091,308.78999999999996,20
4,20.0,25.0,1,sink,0,83.059,20
5,25.0,30.0,0,source,0.5346571009380091,337.76650000000006,20
5,25.0,30.0,1,sink,0,83.2495,20
6,30.0,35.0,0,source,0.5346571009380091,313.568,20
6,30.0,35.0,1,sink,0,83.05600000000001,20
7,35.0,40.0,0,source,0.5346571009380091,257.4165,20
7,35.0,40.0,1,sink,0,83.07750000000001,20
8,40.0,45.0,0,source,0.5346571009380091,274.679,20
8,40.0,45.0,1,sink,0,83.107,20
9,45.0,50.0,0,source,0.5346571009380091,230.03249999999994,20
9,45.0,50.0,1,sink,0,83.203,20
10,50.0,55.0,0,source,0.5346571009380091,272.28749999999997,20
10,50.0,55.0,1,sink,0,83.20249999999999,20
11,55.0,60.0,0,source,0.5346571009380091,338.73,20
11,55.0,60.0,1,sink,0,83.50800000000001,20
12,60.0,65.0,0,source,0.5346571009380091,233.76,19
12,60.0,65.0,1,sink,0,83.37789473684212,19
13,65.0,70.0,0,source,0.5346571009380091,102.63250000000001,20
13,65.0,70.0,1,sink,0,263.82550000000003,20
14,70.0,75.0,0,source,0.5346571009380091,89.56900000000002,20
14,70.0,75.0,1,sink,0,278.029,20
15,75.0,80.0,0,source,0.5346571009380091,88.83950000000002,20
15,75.0,80.0,1,sink,0,357.609,20
16,80.0,85.0,0,source,0.5346571009380091,88.57200000000002,20
16,80.0,85.0,1,sink,0,207.3645,20
17,85.0,90.0,0,source,0.40387248755257543,88.56349999999998,20
17,85.0,90.0,1,sink,0.13078461338543368,322.25450000000006,20
18,90.0,95.0,0,source,0.40387248755257543,88.16500000000003,20
18,90.0,95.0,1,sink,0.13078461338543368,279.84450000000004,20
19,95.0,100.0,0,source,0.16434210985133835,88.1655,20
19,95.0,100.0,1,sink,0.37031499108667076,299.3639999999999,20
20,100.0,105.0,0,source,0.14878110251416382,88.161,20
20,100.0,105.0,1,sink,0.3858759984238453,337.03749999999997,20
21,105.0,110.0,0,source,0.14878110251416382,88.228,20
21,105.0,110.0,1,sink,0.3858759984238453,368.9155,20
22,110.0,115.0,0,source,0.14878110251416382,88.1765,20
22,110.0,115.0,1,sink,0.3858759984238453,329.072,20
23,115.0,120.0,0,source,0.14878110251416382,88.03549999999998,20
23,115.0,120.0,1,sink,0.3858759984238453,378.51,20
24,120.0,125.0,0,source,0.14878110251416382,87.99100000000001,20
24,120.0,125.0,1,sink,0.3858759984238453,326.71349999999995,20
25,125.0,130.0,0,source,0.14878110251416382,88.00500000000002,20
25,125.0,130.0,1,sink,0.3858759984238453,296.83450000000005,20
26,130.0,135.0,0,source,0.051112179885188236,88.11500000000001,20
26,130.0,135.0,1,sink,0.4835449210528209,312.684,20
27,135.0,140.0,0,source,0.021803969555377112,88.146,20
27,135.0,140.0,1,sink,0.512853131382632,365.35200000000003,20
28,140.0,145.0,0,source,0.021803969555377112,88.2005,20
28,140.0,145.0,1,sink,0.512853131382632,343.6695,20
29,145.0,150.0,0,source,0.0,89.95250000000001,20
29,145.0,150.0,1,sink,0.5346571009380091,329.1430000000001,20
30,150.0,155.0,0,source,0.0,88.22149999999999,20
30,150.0,155.0,1,sink,0.5346571009380091,356.47149999999993,20
31,155.0,160.0,0,source,0.0,88.35849999999999,20
31,155.0,160.0,1,sink,0.5346571009380091,342.3075,20
32,160.0,165.0,0,source,0.0,88.4605,20
32,160.0,165.0,1,sink,0.5346571009380091,360.01750000000004,20
33,165.0,170.0,0,source,0.0,88.45599999999999,20
33,165.0,170.0,1,sink,0.5346571009380091,345.6725,20
34,170.0,175.0,0,source,0.0,88.65599999999999,20
34,170.0,175.0,1,sink,0.5346571009380091,345.534,20
35,175.0,180.0,0,source,0.0,88.847,20
35,175.0,180.0,1,sink,0.5346571009380091,378.156,20
36,180.0,185.0,0,source,0.0,88.37750000000003,20
36,180.0,185.0,1,sink,0.5346571009380091,331.56550000000004,20
37,185.0,190.0,0,source,0.0,88.29849999999999,20
37,185.0,190.0,1,sink,0.5346571009380091,333.948,20
38,190.0,195.0,0,source,0.0,88.34049999999999,20
38,190.0,195.0,1,sink,0.5346571009380091,366.2055,20
39,195.0,200.0,0,source,0.0,88.3755,20
39,195.0,200.0,1,sink,0.5346571009380091,318.81250000000006,20
40,200.0,205.0,0,source,0.0,88.36949999999999,20
40,200.0,205.0,1,sink,0.5346571009380091,304.11199999999997,20
41,205.0,208.30053734779358,0,source,0.0,88.41923076923078,13
41,205.0,208.30053734779358,1,sink,0.5346571009380091,355.86538461538464,13
