phase,gpu,samples,power_mean_w
baseline,0,120,349.11541666666665
baseline,1,120,85.21208333333333
drain,0,680,349.3711323529412
drain,1,680,88.30867647058824
post,0,120,91.79766666666666
post,1,120,189.68358333333336
