phase,gpu,samples,power_mean_w
baseline,0,119,225.41058823529409
baseline,1,119,85.24092436974792
drain,0,175,177.77354285714287
drain,1,175,101.28028571428572
post,0,120,106.11458333333334
post,1,120,152.24708333333334
