phase,gpu,samples,power_mean_w
baseline,0,479,345.03106471816284
baseline,1,479,82.26273486430064
drain,0,251,184.18685258964143
drain,1,251,222.47844621513946
post,0,480,113.80910416666666
post,1,480,252.390125
