connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
15740fcf147ada91,kv,5576733758233919,5576733759482813,0,0
a2e434b141941ae4,api,5576733758570614,5576733759549203,0,0
6244d61d00056ecb,api,5576745104942197,5576784721224329,27569,8389
4af521cc19a45dc1,api,5576784749585084,5576785760242521,27717,12563
ff1a9f0d945552ea,api,5576745103036070,5576809178959048,22344,26687
e12440f443b6a575,api,5576785789070040,5576809536830985,29397,9333
4c8abc0c62bf21ff,api,5576809208135022,5576810582570427,22492,16676
308452fe6daf33ad,api,5576809560283979,5576830883465189,29545,13753
0e1ced038d3a13a9,api,5576810610137221,5576831720988608,25868,12077
f7c2136a8964f03e,api,5576831748087743,5576833122108932,26016,12809
d7c3c3ad1977444d,api,5576833149150997,5576834481948789,22511,17426
873a5624e10958e9,api,5576834483660073,5576836398218846,27736,24796
8efeb1e2bbdf7b4d,api,5576836400297037,5576837002168386,29564,7642
651e03fd2d67c3c6,api,5576837003385295,5576837836060608,26035,10864
