monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5578163750000000,1784192894602491864,250000000,api,client_to_target,125974,1
5578163750000000,1784192894602517594,250000000,api,target_to_client,596,0
5578165500000000,1784192896354801765,250000000,api,target_to_client,491,0
5578167000000000,1784192897607475140,250000000,api,target_to_client,241,0
5578168000000000,1784192898609117625,250000000,api,target_to_client,732,0
5578169250000000,1784192899861466344,250000000,api,target_to_client,976,0
5578170250000000,1784192900863668753,250000000,api,target_to_client,728,0
5578172000000000,1784192902616658226,250000000,api,target_to_client,730,0
5578173500000000,1784192904119421890,250000000,api,target_to_client,10054,0
5578173750000000,1784192904370060284,250000000,api,target_to_client,12644,0
5578174000000000,1784192904621764216,250000000,api,target_to_client,11659,0
5578174250000000,1784192904871947764,250000000,api,client_to_target,31890,1
5578174250000000,1784192904872001644,250000000,api,target_to_client,8892,0
5578174500000000,1784192905122736197,250000000,api,client_to_target,26067,1
5578174500000000,1784192905122759006,250000000,api,target_to_client,9195,0
5578174750000000,1784192905373460269,250000000,api,target_to_client,12846,0
5578175000000000,1784192905624282911,250000000,api,target_to_client,8284,0
5578175250000000,1784192905876066931,250000000,api,client_to_target,25049,1
5578175250000000,1784192905876078821,250000000,api,target_to_client,6250,0
5578175500000000,1784192906126809144,250000000,api,target_to_client,9179,0
5578175750000000,1784192906377905452,250000000,api,target_to_client,3178,0
5578176000000000,1784192906628389398,250000000,api,client_to_target,43560,1
5578176000000000,1784192906628410798,250000000,api,target_to_client,4049,0
5578176250000000,1784192906880129329,250000000,api,target_to_client,6238,0
5578176500000000,1784192907131245537,250000000,api,target_to_client,3711,0
5578176750000000,1784192907381863621,250000000,api,target_to_client,3405,0
5578177000000000,1784192907632788012,250000000,api,target_to_client,3187,0
5578177250000000,1784192907883722852,250000000,api,target_to_client,3428,0
5578177500000000,1784192908134062059,250000000,api,target_to_client,3128,0
5578177750000000,1784192908384455156,250000000,api,target_to_client,1688,0
5578178000000000,1784192908635377496,250000000,api,client_to_target,25017,1
5578178000000000,1784192908635399666,250000000,api,target_to_client,2344,0
5578178000000000,1784192908635407136,250000000,kv,client_to_target,8928,0
5578178000000000,1784192908635412376,250000000,kv,target_to_client,1728,1
5578178250000000,1784192908886019370,250000000,api,target_to_client,3188,0
5578178500000000,1784192909137005399,250000000,api,target_to_client,3421,0
5578178750000000,1784192909387929710,250000000,api,target_to_client,3064,0
5578179000000000,1784192909639008948,250000000,api,client_to_target,31858,1
5578179000000000,1784192909639033218,250000000,api,target_to_client,2857,0
5578179000000000,1784192909639042338,250000000,kv,client_to_target,11532,0
5578179000000000,1784192909639048808,250000000,kv,target_to_client,2232,1
5578179250000000,1784192909889717341,250000000,api,target_to_client,3389,0
5578179500000000,1784192910139961140,250000000,api,client_to_target,26035,1
5578179500000000,1784192910139972440,250000000,api,target_to_client,3273,0
5578179500000000,1784192910139976920,250000000,kv,client_to_target,9486,0
5578179500000000,1784192910139980150,250000000,kv,target_to_client,1836,1
5578179750000000,1784192910391129067,250000000,api,target_to_client,3203,0
5578180000000000,1784192910643197235,250000000,api,target_to_client,3416,0
5578180250000000,1784192910894032906,250000000,api,target_to_client,3419,0
5578180500000000,1784192911144904047,250000000,api,target_to_client,3182,0
5578180750000000,1784192911395954936,250000000,api,target_to_client,3199,0
5578181000000000,1784192911647145303,250000000,api,target_to_client,3422,0
5578181250000000,1784192911897431181,250000000,api,target_to_client,3203,0
5578181500000000,1784192912148003416,250000000,api,target_to_client,3370,0
5578181750000000,1784192912399118454,250000000,api,client_to_target,43528,1
5578181750000000,1784192912399129034,250000000,api,target_to_client,2821,0
5578181750000000,1784192912399132624,250000000,kv,client_to_target,15810,0
5578181750000000,1784192912399135354,250000000,kv,target_to_client,3060,1
5578182000000000,1784192912649515650,250000000,api,target_to_client,3440,0
5578182250000000,1784192912899869337,250000000,api,target_to_client,3180,0
5578182500000000,1784192913151967564,250000000,api,target_to_client,3420,0
5578182750000000,1784192913402451240,250000000,api,target_to_client,3155,0
5578183000000000,1784192913653518649,250000000,api,target_to_client,1921,0
