phase,gpu,samples,power_mean_w
baseline,0,479,341.4105427974948
baseline,1,479,82.40148225469729
drain,0,322,235.00555900621117
drain,1,322,200.50481366459627
post,0,479,168.59622129436326
post,1,479,240.58150313152404
