connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
5e27e36b6bbda66b,kv,5573490238723913,5573490240017747,0,0
44458369e879e766,api,5573490239128918,5573490240089056,0,0
d58f81b4c4fb824f,api,5573502740585343,5573510904711858,29448,9333
82ccfcd603d2e1b8,api,5573502741251995,5573510943624116,32058,9333
6a7990488ffe8a68,api,5573502743289822,5573511251233095,25919,12077
aedd752f7af70072,api,5573510990322154,5573512090647058,32206,13507
7832e87de69faaa2,api,5573510953802248,5573512120293694,29596,13995
63c4b9d097a404bf,api,5573502742090496,5573512185815753,22395,23762
d43016d45aca9d72,api,5573511297417478,5573512315196961,26067,12809
8e8fa870b93f7635,api,5573512230641143,5573513488486298,22543,16676
75eb661e3ed82f0f,api,5573513529139046,5573514914040255,32174,18169
3e3d3d5ea873684a,api,5573514916056082,5573515499502557,29564,7644
1708c32fda96ded7,api,5573515500695084,5573516806643650,22511,17426
ed53dec070e1e801,api,5573516808492409,5573517893700818,26035,14538
