phase,gpu,samples,power_mean_w
baseline,0,240,190.20741666666666
baseline,1,240,82.63095833333334
drain,0,374,138.33
drain,1,374,122.84903743315509
post,0,240,104.07045833333333
post,1,240,144.78095833333336
