dispatch_rank,id,action,first_token_s,sink_warm_s,completion_s,source_boundary_wait_s,switch_downtime_s
0,codex:842c9d93-3430-2ff2-e472-e555d14138da,R,5.90360951423645,6.150280952453613,49.252914905548096,43.10238742828369,3.6716461181640625e-05
1,claude:304bbbf3-c270-26de-d2e2-07b7d40c1234,R,9.871733665466309,9.871733665466309,36.88410949707031,27.01211977005005,7.62939453125e-05
2,codex:bf2442df-c14f-7346-b281-c4876e39818b,R,20.824923992156982,20.977916955947876,37.185195207595825,16.207109928131104,2.8371810913085938e-05
3,claude:df288165-d61f-e5fa-9828-0786d613301e,R,24.1228609085083,24.1228609085083,27.75715708732605,3.6342155933380127,1.4066696166992188e-05
4,claude:9beeddeb-27fb-44b4-3825-80aab7624ce2,R,39.003278732299805,39.003278732299805,39.84426188468933,0.8408756256103516,2.0742416381835938e-05
5,codex:73d322d0-b601-1dd9-84c4-159b0295cf3b,R,33.72822117805481,38.94780778884888,72.38726329803467,33.439260482788086,3.5762786865234375e-05
