timestamp,index,power_w,util_gpu,memory_mib
2026/07/11 11:38:12.445, 0, 87.12, 0, 74055
2026/07/11 11:38:12.449, 1, 84.51, 0, 74055
2026/07/11 11:38:12.699, 0, 87.12, 0, 74055
2026/07/11 11:38:12.699, 1, 84.75, 0, 74055
2026/07/11 11:38:12.949, 0, 87.03, 0, 74055
2026/07/11 11:38:12.949, 1, 84.75, 0, 74055
2026/07/11 11:38:13.200, 0, 383.18, 96, 74055
2026/07/11 11:38:13.200, 1, 84.34, 0, 74055
2026/07/11 11:38:13.450, 0, 128.86, 33, 74055
2026/07/11 11:38:13.450, 1, 84.43, 0, 74055
2026/07/11 11:38:13.700, 0, 127.93, 31, 74055
2026/07/11 11:38:13.700, 1, 84.43, 0, 74055
2026/07/11 11:38:13.950, 0, 131.11, 31, 74055
2026/07/11 11:38:13.950, 1, 84.84, 0, 74055
2026/07/11 11:38:14.200, 0, 130.06, 31, 74055
2026/07/11 11:38:14.200, 1, 84.75, 0, 74055
2026/07/11 11:38:14.450, 0, 135.37, 31, 74055
2026/07/11 11:38:14.450, 1, 84.51, 0, 74055
2026/07/11 11:38:14.700, 0, 135.23, 31, 74055
2026/07/11 11:38:14.700, 1, 84.43, 0, 74055
2026/07/11 11:38:14.951, 0, 127.66, 31, 74055
2026/07/11 11:38:14.951, 1, 84.51, 0, 74055
2026/07/11 11:38:15.201, 0, 373.70, 60, 74055
2026/07/11 11:38:15.201, 1, 85.59, 0, 74055
2026/07/11 11:38:15.451, 0, 128.26, 61, 74055
2026/07/11 11:38:15.451, 1, 85.68, 0, 74055
2026/07/11 11:38:15.701, 0, 133.57, 30, 74055
2026/07/11 11:38:15.701, 1, 85.68, 0, 74055
2026/07/11 11:38:15.951, 0, 126.86, 30, 74055
2026/07/11 11:38:15.951, 1, 85.36, 0, 74055
2026/07/11 11:38:16.202, 0, 129.18, 31, 74055
2026/07/11 11:38:16.202, 1, 85.68, 0, 74055
2026/07/11 11:38:16.452, 0, 133.84, 31, 74055
2026/07/11 11:38:16.452, 1, 85.44, 0, 74055
2026/07/11 11:38:16.702, 0, 126.14, 31, 74055
