ts,route,direction,bytes,billed
1783973349.526728,api,client_to_target,11913,1
1783973349.549577,api,target_to_client,149,0
1783973349.555273,kv,client_to_target,186,0
1783973349.555639,kv,target_to_client,36,1
1783973350.652458,api,target_to_client,539,0
1783973350.660691,api,client_to_target,9415,1
1783973350.668545,api,target_to_client,149,0
1783973350.671958,kv,client_to_target,186,0
1783973350.672032,api,client_to_target,12313,1
1783973350.672206,kv,target_to_client,36,1
1783973350.676853,api,target_to_client,149,0
1783973351.020455,api,target_to_client,539,0
1783973351.020970,kv,client_to_target,186,0
1783973351.021168,kv,target_to_client,36,1
1783973351.029048,api,client_to_target,10621,1
1783973351.039146,api,target_to_client,149,0
1783973351.062856,kv,client_to_target,186,0
1783973351.062923,api,target_to_client,491,0
1783973351.063086,kv,target_to_client,36,1
1783973355.166571,api,target_to_client,241,0
1783973355.166660,api,target_to_client,539,0
1783973355.174756,api,client_to_target,9453,1
1783973355.182165,api,target_to_client,149,0
1783973356.002603,api,target_to_client,241,0
1783973356.002765,kv,client_to_target,186,0
1783973356.003066,kv,target_to_client,36,1
1783973356.030936,api,target_to_client,243,0
1783973356.031038,api,target_to_client,539,0
1783973356.040810,api,client_to_target,14030,1
1783973356.051724,api,target_to_client,246,0
1783973356.051771,api,target_to_client,149,0
1783973356.053045,api,client_to_target,9980,1
1783973356.057354,api,target_to_client,149,0
1783973356.149924,api,target_to_client,244,0
1783973356.150005,kv,client_to_target,186,0
1783973356.150174,kv,target_to_client,36,1
1783973356.153085,kv,client_to_target,186,0
1783973356.153195,kv,target_to_client,36,1
1783973356.777961,api,target_to_client,491,0
1783973356.778065,api,target_to_client,249,0
1783973356.778108,api,target_to_client,539,0
1783973356.785938,api,client_to_target,10714,1
1783973356.791881,api,target_to_client,149,0
1783973357.360123,api,target_to_client,241,0
1783973357.360198,api,target_to_client,246,0
1783973357.360441,kv,client_to_target,186,0
1783973357.360650,kv,target_to_client,36,1
1783973357.383791,api,target_to_client,241,0
1783973357.383881,api,target_to_client,245,0
1783973357.383929,api,target_to_client,539,0
1783973357.390588,api,client_to_target,8984,1
1783973357.397703,api,client_to_target,11285,1
1783973357.403601,api,target_to_client,149,0
1783973357.404050,api,target_to_client,149,0
1783973357.404422,api,target_to_client,243,0
1783973357.404460,api,target_to_client,249,0
1783973357.406134,kv,client_to_target,186,0
1783973357.406267,kv,target_to_client,36,1
1783973357.737535,kv,client_to_target,186,0
1783973357.737635,api,target_to_client,246,0
1783973357.737674,api,target_to_client,250,0
1783973357.737708,api,target_to_client,539,0
1783973357.737813,kv,target_to_client,36,1
1783973357.745181,api,client_to_target,14068,1
1783973357.755409,api,target_to_client,149,0
1783973357.791426,api,target_to_client,243,0
1783973357.791511,api,target_to_client,250,0
1783973357.791563,api,target_to_client,491,0
1783973357.791682,kv,client_to_target,186,0
1783973357.792932,kv,target_to_client,36,1
1783973357.816221,api,target_to_client,250,0
1783973357.816264,api,target_to_client,242,0
1783973357.816326,api,target_to_client,539,0
1783973357.816358,api,target_to_client,241,0
1783973357.822971,api,client_to_target,14966,1
1783973357.832175,api,target_to_client,149,0
1783973357.832235,api,client_to_target,14768,1
1783973357.838357,kv,client_to_target,186,0
1783973357.838511,kv,target_to_client,36,1
1783973357.838808,api,target_to_client,246,0
1783973357.838848,api,target_to_client,245,0
1783973357.838908,api,target_to_client,149,0
1783973357.838940,api,target_to_client,241,0
1783973358.515950,api,target_to_client,243,0
1783973358.516142,api,target_to_client,246,0
1783973358.516192,api,target_to_client,539,0
1783973358.516232,api,target_to_client,243,0
1783973358.516294,kv,client_to_target,186,0
1783973358.516521,kv,target_to_client,36,1
1783973358.525046,api,client_to_target,9022,1
1783973358.532991,api,target_to_client,149,0
1783973358.585232,api,target_to_client,246,0
1783973358.585308,api,target_to_client,244,0
1783973358.585345,api,target_to_client,491,0
1783973358.585371,api,target_to_client,246,0
1783973358.585655,kv,client_to_target,186,0
1783973358.585792,kv,target_to_client,36,1
1783973358.607413,api,target_to_client,248,0
1783973358.607487,api,target_to_client,243,0
1783973358.607517,api,target_to_client,241,0
1783973358.607546,api,target_to_client,539,0
1783973358.607570,api,target_to_client,250,0
