phase,gpu,samples,power_mean_w
baseline,0,480,343.9151875
baseline,1,480,82.24656250000001
drain,0,105,358.00514285714286
drain,1,105,137.41438095238095
post,0,479,259.10872651356993
post,1,479,178.13405010438413
