monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5565463750000000,1784180194497540083,250000000,api,client_to_target,75368,1
5565463750000000,1784180194497569703,250000000,api,target_to_client,298,0
5565463750000000,1784180194497576723,250000000,kv,client_to_target,39804,0
5565463750000000,1784180194497582053,250000000,kv,target_to_client,34086212,1
5565464000000000,1784180194747847217,250000000,kv,client_to_target,4650,0
5565464000000000,1784180194747875076,250000000,kv,target_to_client,309527269,1
5565464250000000,1784180194998498806,250000000,kv,client_to_target,4650,0
5565464250000000,1784180194998530205,250000000,kv,target_to_client,315819149,1
5565464500000000,1784180195248711850,250000000,kv,client_to_target,18786,0
5565464500000000,1784180195248745550,250000000,kv,target_to_client,189123883,1
5565464750000000,1784180195498881365,250000000,kv,client_to_target,4650,0
5565464750000000,1784180195498907425,250000000,kv,target_to_client,312607673,1
5565465000000000,1784180195749092730,250000000,kv,client_to_target,4650,0
5565465000000000,1784180195749112069,250000000,kv,target_to_client,313525336,1
5565465250000000,1784180195999396193,250000000,kv,client_to_target,4464,0
5565465250000000,1784180195999425053,250000000,kv,target_to_client,309395843,1
5565465500000000,1784180196249955043,250000000,api,target_to_client,4398,0
5565465500000000,1784180196249980283,250000000,kv,client_to_target,930,0
5565465500000000,1784180196250015993,250000000,kv,target_to_client,55345915,1
5565465750000000,1784180196500937389,250000000,api,target_to_client,6341,0
5565466000000000,1784180196751368740,250000000,api,target_to_client,6245,0
5565466250000000,1784180197002493614,250000000,api,target_to_client,3942,0
5565466500000000,1784180197253348191,250000000,api,target_to_client,3166,0
5565466750000000,1784180197504164358,250000000,api,target_to_client,3193,0
5565467000000000,1784180197754509061,250000000,api,target_to_client,3185,0
5565467250000000,1784180198005264449,250000000,api,target_to_client,3364,0
5565467500000000,1784180198255712691,250000000,api,target_to_client,1223,0
5565474000000000,1784180204765773652,250000000,api,client_to_target,32155,1
5565474000000000,1784180204765816601,250000000,api,target_to_client,2348,0
5565474000000000,1784180204765825831,250000000,kv,client_to_target,12090,0
5565474000000000,1784180204765832181,250000000,kv,target_to_client,12585252,1
5565474250000000,1784180205016040316,250000000,api,client_to_target,43509,1
5565474250000000,1784180205016060915,250000000,api,target_to_client,2951,0
5565474500000000,1784180205266304400,250000000,api,target_to_client,4776,0
5565474500000000,1784180205266327689,250000000,kv,client_to_target,15810,0
5565474500000000,1784180205266336449,250000000,kv,target_to_client,3060,1
5565474750000000,1784180205517482942,250000000,api,target_to_client,6340,0
5565475000000000,1784180205768093312,250000000,api,target_to_client,5800,0
5565475250000000,1784180206018396486,250000000,api,target_to_client,3169,0
5565475500000000,1784180206269284942,250000000,api,target_to_client,3190,0
5565475750000000,1784180206519650275,250000000,api,target_to_client,3174,0
5565476000000000,1784180206770606460,250000000,api,target_to_client,3088,0
5565476250000000,1784180207021028262,250000000,api,target_to_client,755,0
5565478750000000,1784180209525076874,250000000,api,client_to_target,29397,1
5565478750000000,1784180209525099573,250000000,api,target_to_client,149,0
5565478750000000,1784180209525103353,250000000,kv,client_to_target,6882,0
5565478750000000,1784180209525106053,250000000,kv,target_to_client,1296,1
5565479000000000,1784180209776062099,250000000,kv,client_to_target,18600,0
5565479000000000,1784180209776088009,250000000,kv,target_to_client,282397942,1
5565479250000000,1784180210026820397,250000000,kv,client_to_target,4650,0
5565479250000000,1784180210026857076,250000000,kv,target_to_client,312738692,1
5565479500000000,1784180210277822402,250000000,api,target_to_client,1706,0
5565479500000000,1784180210277848031,250000000,kv,client_to_target,1674,0
5565479500000000,1784180210277866191,250000000,kv,target_to_client,121062018,1
5565479750000000,1784180210528367052,250000000,api,target_to_client,3174,0
5565480000000000,1784180210779025701,250000000,api,client_to_target,40179,1
5565480000000000,1784180210779054261,250000000,api,target_to_client,2070,0
5565480000000000,1784180210779058191,250000000,kv,client_to_target,30132,0
5565480000000000,1784180210779061241,250000000,kv,target_to_client,73077995,1
5565480250000000,1784180211029242716,250000000,kv,client_to_target,4650,0
5565480250000000,1784180211029265406,250000000,kv,target_to_client,309462157,1
5565480500000000,1784180211279377001,250000000,kv,client_to_target,4650,0
5565480500000000,1784180211279397731,250000000,kv,target_to_client,315360185,1
5565480750000000,1784180211530571124,250000000,kv,client_to_target,4092,0
5565480750000000,1784180211530608353,250000000,kv,target_to_client,280626103,1
5565481000000000,1784180211780904897,250000000,api,target_to_client,5324,0
5565481250000000,1784180212031236490,250000000,api,target_to_client,3388,0
5565481500000000,1784180212281750171,250000000,api,target_to_client,2855,0
5565488000000000,1784180218791049311,250000000,api,client_to_target,29545,1
5565488000000000,1784180218791089941,250000000,api,target_to_client,881,0
5565488000000000,1784180218791099361,250000000,kv,client_to_target,10602,0
5565488000000000,1784180218791105861,250000000,kv,target_to_client,2052,1
5565488250000000,1784180219042018737,250000000,api,target_to_client,3433,0
5565488500000000,1784180219292818464,250000000,api,client_to_target,40327,1
5565488500000000,1784180219292842004,250000000,api,target_to_client,3085,0
5565488500000000,1784180219292851254,250000000,kv,client_to_target,14508,0
5565488500000000,1784180219292857664,250000000,kv,target_to_client,2808,1
5565488750000000,1784180219543483763,250000000,api,target_to_client,6353,0
5565489000000000,1784180219794947673,250000000,api,target_to_client,6195,0
5565489250000000,1784180220045417444,250000000,api,target_to_client,3139,0
5565495750000000,1784180226556426024,250000000,api,client_to_target,32174,1
5565495750000000,1784180226556467504,250000000,api,target_to_client,2355,0
5565495750000000,1784180226556476504,250000000,kv,client_to_target,11718,0
5565495750000000,1784180226556482924,250000000,kv,target_to_client,2268,1
5565496000000000,1784180226806670778,250000000,api,target_to_client,3181,0
5565496250000000,1784180227057648624,250000000,api,target_to_client,3165,0
5565496500000000,1784180227308116925,250000000,api,client_to_target,43528,1
5565496500000000,1784180227308144545,250000000,api,target_to_client,3486,0
5565496750000000,1784180227558497507,250000000,api,target_to_client,2690,0
5565496750000000,1784180227558525977,250000000,kv,client_to_target,15810,0
5565496750000000,1784180227558536457,250000000,kv,target_to_client,3060,1
5565497000000000,1784180227810023546,250000000,api,target_to_client,3181,0
5565497250000000,1784180228060354209,250000000,api,target_to_client,3174,0
5565497500000000,1784180228312080146,250000000,api,client_to_target,29564,1
5565497500000000,1784180228312109635,250000000,api,target_to_client,2783,0
