phase,gpu,samples,power_mean_w
baseline,0,120,231.62475
baseline,1,120,83.94833333333332
drain,0,171,159.94222222222223
drain,1,171,235.12122807017542
post,0,120,130.69941666666668
post,1,120,274.1868333333333
