run_id,step,event_index,event_type,subtask_id,coding_progress,overall_progress,active_coding_weight,completed_coding_weight,active_overall_weight,completed_overall_weight,active_coding_leaves,completed_coding_leaves,active_overall_leaves,completed_overall_leaves,num_splits_so_far,num_reopens_so_far,num_invalidations_so_far,delta_coding_progress,delta_overall_progress,coding_drop_source,overall_drop_source,final_success,final_success_source,native_coding_progress,native_overall_progress,native_active_coding_weight,native_completed_coding_weight,native_active_overall_weight,native_completed_overall_weight,native_active_coding_leaves,native_completed_coding_leaves,native_active_overall_leaves,native_completed_overall_leaves,native_delta_coding_progress,native_delta_overall_progress,native_coding_drop_source,native_overall_drop_source,category_resolution_mode,category_overrides_applied,product_progress,validation_progress,investigation_progress,step_added_subtasks,step_split_events,step_reopen_events,step_invalidation_events,step_product_completes,step_validation_completes,step_investigation_completes,step_strong_completions,step_manual_only_completions,steps_since_progress_increase,steps_since_completion,steps_since_subtask_added,cum_strong_completions,cum_manual_only_completions,elapsed_seconds,seconds_since_last_event,seconds_since_progress_increase,events_per_minute
Melevir__cognitive_complexity-15,16,16,update_status,SW16,1.0,1.0,8.0,8.0,8.0,8.0,8,8,8,8,0,0,0,0.125,0.125,none,none,true,source_metadata.target,1.0,1.0,8.0,8.0,8.0,8.0,8,8,8,8,0.125,0.125,none,none,native,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.0,0.0,0.0,5.0
Melevir__cognitive_complexity-15,18,17,add_subtask,SW18,0.8888888888888888,0.8888888888888888,9.0,8.0,9.0,8.0,9,8,9,8,0,0,0,-0.11111111111111116,-0.11111111111111116,investigation,investigation,true,source_metadata.target,0.8888888888888888,0.8888888888888888,9.0,8.0,9.0,8.0,9,8,9,8,-0.11111111111111116,-0.11111111111111116,investigation,investigation,native,0,0.0,0.0,0.8888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.0,30.0,30.0,5.0
Melevir__cognitive_complexity-15,18,18,update_status,SW18,1.0,1.0,9.0,9.0,9.0,9.0,9,9,9,9,0,0,0,0.11111111111111116,0.11111111111111116,none,none,true,source_metadata.target,1.0,1.0,9.0,9.0,9.0,9.0,9,9,9,9,0.11111111111111116,0.11111111111111116,none,none,native,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.0,0.0,0.0,5.0
Melevir__cognitive_complexity-15,20,19,add_subtask,SW20,0.9,0.9,10.0,9.0,10.0,9.0,10,9,10,9,0,0,0,-0.09999999999999998,-0.09999999999999998,investigation,investigation,true,source_metadata.target,0.9,0.9,10.0,9.0,10.0,9.0,10,9,10,9,-0.09999999999999998,-0.09999999999999998,investigation,investigation,native,0,0.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.0,30.0,30.0,5.0
Melevir__cognitive_complexity-15,20,20,update_status,SW20,1.0,1.0,10.0,10.0,10.0,10.0,10,10,10,10,0,0,0,0.09999999999999998,0.09999999999999998,none,none,true,source_metadata.target,1.0,1.0,10.0,10.0,10.0,10.0,10,10,10,10,0.09999999999999998,0.09999999999999998,none,none,native,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.0,0.0,0.0,5.0
Melevir__cognitive_complexity-15,22,21,add_subtask,SW22,0.9090909090909091,0.9090909090909091,11.0,10.0,11.0,10.0,11,10,11,10,0,0,0,-0.09090909090909094,-0.09090909090909094,investigation,investigation,true,source_metadata.target,0.9090909090909091,0.9090909090909091,11.0,10.0,11.0,10.0,11,10,11,10,-0.09090909090909094,-0.09090909090909094,investigation,investigation,native,0,0.0,0.0,0.9090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,30.0,30.0,5.0
Melevir__cognitive_complexity-15,22,22,update_status,SW22,1.0,1.0,11.0,11.0,11.0,11.0,11,11,11,11,0,0,0,0.09090909090909094,0.09090909090909094,none,none,true,source_metadata.target,1.0,1.0,11.0,11.0,11.0,11.0,11,11,11,11,0.09090909090909094,0.09090909090909094,none,none,native,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,0.0,0.0,5.0
Melevir__cognitive_complexity-15,24,23,add_subtask,SW24,0.9166666666666666,0.9166666666666666,12.0,11.0,12.0,11.0,12,11,12,11,0,0,0,-0.08333333333333337,-0.08333333333333337,product,product,true,source_metadata.target,0.9166666666666666,0.9166666666666666,12.0,11.0,12.0,11.0,12,11,12,11,-0.08333333333333337,-0.08333333333333337,product,product,native,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.0,30.0,30.0,5.0
Melevir__cognitive_complexity-15,24,24,update_status,SW24,1.0,1.0,12.0,12.0,12.0,12.0,12,12,12,12,0,0,0,0.08333333333333337,0.08333333333333337,none,none,true,source_metadata.target,1.0,1.0,12.0,12.0,12.0,12.0,12,12,12,12,0.08333333333333337,0.08333333333333337,none,none,native,0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.0,0.0,0.0,5.0
Melevir__cognitive_complexity-15,26,25,add_subtask,SW26,0.9230769230769231,0.9230769230769231,13.0,12.0,13.0,12.0,13,12,13,12,0,0,0,-0.07692307692307687,-0.07692307692307687,validation,validation,true,source_metadata.target,0.9230769230769231,0.9230769230769231,13.0,12.0,13.0,12.0,13,12,13,12,-0.07692307692307687,-0.07692307692307687,validation,validation,native,0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.0,30.0,30.0,5.0
Melevir__cognitive_complexity-15,26,26,update_status,SW26,1.0,1.0,13.0,13.0,13.0,13.0,13,13,13,13,0,0,0,0.07692307692307687,0.07692307692307687,none,none,true,source_metadata.target,1.0,1.0,13.0,13.0,13.0,13.0,13,13,13,13,0.07692307692307687,0.07692307692307687,none,none,native,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.0,0.0,0.0,5.0
Melevir__cognitive_complexity-15,28,27,add_subtask,SW28,0.9285714285714286,0.9285714285714286,14.0,13.0,14.0,13.0,14,13,14,13,0,0,0,-0.0714285714285714,-0.0714285714285714,product,product,true,source_metadata.target,0.9285714285714286,0.9285714285714286,14.0,13.0,14.0,13.0,14,13,14,13,-0.0714285714285714,-0.0714285714285714,product,product,native,0,0.5,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.0,30.0,30.0,5.0
Melevir__cognitive_complexity-15,28,28,update_status,SW28,1.0,1.0,14.0,14.0,14.0,14.0,14,14,14,14,0,0,0,0.0714285714285714,0.0714285714285714,none,none,true,source_metadata.target,1.0,1.0,14.0,14.0,14.0,14.0,14,14,14,14,0.0714285714285714,0.0714285714285714,none,none,native,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.0,0.0,0.0,5.0
Melevir__cognitive_complexity-15,30,29,add_subtask,SW30,0.9333333333333333,0.9333333333333333,15.0,14.0,15.0,14.0,15,14,15,14,0,0,0,-0.06666666666666665,-0.06666666666666665,investigation,investigation,true,source_metadata.target,0.9333333333333333,0.9333333333333333,15.0,14.0,15.0,14.0,15,14,15,14,-0.06666666666666665,-0.06666666666666665,investigation,investigation,native,0,1.0,1.0,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.0,30.0,30.0,5.0
Melevir__cognitive_complexity-15,30,30,update_status,SW30,1.0,1.0,15.0,15.0,15.0,15.0,15,15,15,15,0,0,0,0.06666666666666665,0.06666666666666665,none,none,true,source_metadata.target,1.0,1.0,15.0,15.0,15.0,15.0,15,15,15,15,0.06666666666666665,0.06666666666666665,none,none,native,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.0,0.0,0.0,5.0
Melevir__cognitive_complexity-15,32,31,add_subtask,SW32,0.9375,0.9375,16.0,15.0,16.0,15.0,16,15,16,15,0,0,0,-0.0625,-0.0625,investigation,investigation,true,source_metadata.target,0.9375,0.9375,16.0,15.0,16.0,15.0,16,15,16,15,-0.0625,-0.0625,investigation,investigation,native,0,1.0,1.0,0.9230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.0,30.0,30.0,5.0
Melevir__cognitive_complexity-15,32,32,update_status,SW32,1.0,1.0,16.0,16.0,16.0,16.0,16,16,16,16,0,0,0,0.0625,0.0625,none,none,true,source_metadata.target,1.0,1.0,16.0,16.0,16.0,16.0,16,16,16,16,0.0625,0.0625,none,none,native,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.0,0.0,0.0,5.0
Melevir__cognitive_complexity-15,34,33,add_subtask,SW34,0.9411764705882353,0.9411764705882353,17.0,16.0,17.0,16.0,17,16,17,16,0,0,0,-0.05882352941176472,-0.05882352941176472,product,product,true,source_metadata.target,0.9411764705882353,0.9411764705882353,17.0,16.0,17.0,16.0,17,16,17,16,-0.05882352941176472,-0.05882352941176472,product,product,native,0,0.6666666666666666,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.0,30.0,30.0,5.0
Melevir__cognitive_complexity-15,34,34,update_status,SW34,1.0,1.0,17.0,17.0,17.0,17.0,17,17,17,17,0,0,0,0.05882352941176472,0.05882352941176472,none,none,true,source_metadata.target,1.0,1.0,17.0,17.0,17.0,17.0,17,17,17,17,0.05882352941176472,0.05882352941176472,none,none,native,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.0,0.0,0.0,5.0
Melevir__cognitive_complexity-15,36,35,add_subtask,SW36,0.9444444444444444,0.9444444444444444,18.0,17.0,18.0,17.0,18,17,18,17,0,0,0,-0.05555555555555558,-0.05555555555555558,investigation,investigation,true,source_metadata.target,0.9444444444444444,0.9444444444444444,18.0,17.0,18.0,17.0,18,17,18,17,-0.05555555555555558,-0.05555555555555558,investigation,investigation,native,0,1.0,1.0,0.9285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.0,30.0,30.0,5.0
Melevir__cognitive_complexity-15,36,36,update_status,SW36,1.0,1.0,18.0,18.0,18.0,18.0,18,18,18,18,0,0,0,0.05555555555555558,0.05555555555555558,none,none,true,source_metadata.target,1.0,1.0,18.0,18.0,18.0,18.0,18,18,18,18,0.05555555555555558,0.05555555555555558,none,none,native,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.0,0.0,0.0,5.0
Melevir__cognitive_complexity-15,38,37,add_subtask,SW38,0.9473684210526315,0.9473684210526315,19.0,18.0,19.0,18.0,19,18,19,18,0,0,0,-0.052631578947368474,-0.052631578947368474,product,product,true,source_metadata.target,0.9473684210526315,0.9473684210526315,19.0,18.0,19.0,18.0,19,18,19,18,-0.052631578947368474,-0.052631578947368474,product,product,native,0,0.75,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.0,30.0,30.0,5.0
Melevir__cognitive_complexity-15,38,38,update_status,SW38,1.0,1.0,19.0,19.0,19.0,19.0,19,19,19,19,0,0,0,0.052631578947368474,0.052631578947368474,none,none,true,source_metadata.target,1.0,1.0,19.0,19.0,19.0,19.0,19,19,19,19,0.052631578947368474,0.052631578947368474,none,none,native,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.0,0.0,0.0,5.0
Melevir__cognitive_complexity-15,40,39,add_subtask,SW40,0.95,0.95,20.0,19.0,20.0,19.0,20,19,20,19,0,0,0,-0.050000000000000044,-0.050000000000000044,validation,validation,true,source_metadata.target,0.95,0.95,20.0,19.0,20.0,19.0,20,19,20,19,-0.050000000000000044,-0.050000000000000044,validation,validation,native,0,1.0,0.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.0,30.0,30.0,5.0
Melevir__cognitive_complexity-15,40,40,update_status,SW40,1.0,1.0,20.0,20.0,20.0,20.0,20,20,20,20,0,0,0,0.050000000000000044,0.050000000000000044,none,none,true,source_metadata.target,1.0,1.0,20.0,20.0,20.0,20.0,20,20,20,20,0.050000000000000044,0.050000000000000044,none,none,native,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.0,0.0,0.0,5.0
Melevir__cognitive_complexity-15,42,41,add_subtask,SW42,1.0,0.9523809523809523,20.0,20.0,21.0,20.0,20,20,21,20,0,0,0,0.0,-0.04761904761904767,none,artifact,true,source_metadata.target,1.0,0.9523809523809523,20.0,20.0,21.0,20.0,20,20,21,20,0.0,-0.04761904761904767,none,artifact,native,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.0,30.0,30.0,5.0
Melevir__cognitive_complexity-15,42,42,update_status,SW42,1.0,1.0,20.0,20.0,21.0,21.0,20,20,21,21,0,0,0,0.0,0.04761904761904767,none,none,true,source_metadata.target,1.0,1.0,20.0,20.0,21.0,21.0,20,20,21,21,0.0,0.04761904761904767,none,none,native,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.0,0.0,30.0,5.0
WIPACrepo__iceprod-339,0,0,init,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,none,none,false,source_metadata.target,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,none,none,native,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,
WIPACrepo__iceprod-339,2,1,add_subtask,SW2,0.0,0.0,1.0,0,1.0,0,1,0,1,0,0,0,0,0.0,0.0,none,none,false,source_metadata.target,0.0,0.0,1.0,0,1.0,0,1,0,1,0,0.0,0.0,none,none,native,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,
WIPACrepo__iceprod-339,2,2,update_status,SW2,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0,0,1.0,1.0,none,none,false,source_metadata.target,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,none,none,native,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,
WIPACrepo__iceprod-339,4,3,add_subtask,SW4,0.5,0.5,2.0,1.0,2.0,1.0,2,1,2,1,0,0,0,-0.5,-0.5,investigation,investigation,false,source_metadata.target,0.5,0.5,2.0,1.0,2.0,1.0,2,1,2,1,-0.5,-0.5,investigation,investigation,native,0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,30.0,30.0,8.0
WIPACrepo__iceprod-339,4,4,update_status,SW4,1.0,1.0,2.0,2.0,2.0,2.0,2,2,2,2,0,0,0,0.5,0.5,none,none,false,source_metadata.target,1.0,1.0,2.0,2.0,2.0,2.0,2,2,2,2,0.5,0.5,none,none,native,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.0,0.0,10.0
WIPACrepo__iceprod-339,6,5,add_subtask,SW6,0.6666666666666666,0.6666666666666666,3.0,2.0,3.0,2.0,3,2,3,2,0,0,0,-0.33333333333333337,-0.33333333333333337,investigation,investigation,false,source_metadata.target,0.6666666666666666,0.6666666666666666,3.0,2.0,3.0,2.0,3,2,3,2,-0.33333333333333337,-0.33333333333333337,investigation,investigation,native,0,0.0,0.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,30.0,30.0,5.0
WIPACrepo__iceprod-339,6,6,update_status,SW6,1.0,1.0,3.0,3.0,3.0,3.0,3,3,3,3,0,0,0,0.33333333333333337,0.33333333333333337,none,none,false,source_metadata.target,1.0,1.0,3.0,3.0,3.0,3.0,3,3,3,3,0.33333333333333337,0.33333333333333337,none,none,native,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0.0,0.0,5.0
WIPACrepo__iceprod-339,8,7,add_subtask,SW8,0.75,0.75,4.0,3.0,4.0,3.0,4,3,4,3,0,0,0,-0.25,-0.25,investigation,investigation,false,source_metadata.target,0.75,0.75,4.0,3.0,4.0,3.0,4,3,4,3,-0.25,-0.25,investigation,investigation,native,0,0.0,0.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,30.0,30.0,5.0
WIPACrepo__iceprod-339,8,8,update_status,SW8,1.0,1.0,4.0,4.0,4.0,4.0,4,4,4,4,0,0,0,0.25,0.25,none,none,false,source_metadata.target,1.0,1.0,4.0,4.0,4.0,4.0,4,4,4,4,0.25,0.25,none,none,native,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0.0,0.0,5.0
WIPACrepo__iceprod-339,10,9,add_subtask,SW10,0.8,0.8,5.0,4.0,5.0,4.0,5,4,5,4,0,0,0,-0.19999999999999996,-0.19999999999999996,investigation,investigation,false,source_metadata.target,0.8,0.8,5.0,4.0,5.0,4.0,5,4,5,4,-0.19999999999999996,-0.19999999999999996,investigation,investigation,native,0,0.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0,30.0,30.0,5.0
WIPACrepo__iceprod-339,10,10,update_status,SW10,1.0,1.0,5.0,5.0,5.0,5.0,5,5,5,5,0,0,0,0.19999999999999996,0.19999999999999996,none,none,false,source_metadata.target,1.0,1.0,5.0,5.0,5.0,5.0,5,5,5,5,0.19999999999999996,0.19999999999999996,none,none,native,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0,0.0,0.0,5.0
WIPACrepo__iceprod-339,12,11,add_subtask,SW12,0.8333333333333334,0.8333333333333334,6.0,5.0,6.0,5.0,6,5,6,5,0,0,0,-0.16666666666666663,-0.16666666666666663,investigation,investigation,false,source_metadata.target,0.8333333333333334,0.8333333333333334,6.0,5.0,6.0,5.0,6,5,6,5,-0.16666666666666663,-0.16666666666666663,investigation,investigation,native,0,0.0,0.0,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0,30.0,30.0,5.0
WIPACrepo__iceprod-339,12,12,update_status,SW12,1.0,1.0,6.0,6.0,6.0,6.0,6,6,6,6,0,0,0,0.16666666666666663,0.16666666666666663,none,none,false,source_metadata.target,1.0,1.0,6.0,6.0,6.0,6.0,6,6,6,6,0.16666666666666663,0.16666666666666663,none,none,native,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0,0.0,0.0,5.0
WIPACrepo__iceprod-339,14,13,add_subtask,SW14,0.8571428571428571,0.8571428571428571,7.0,6.0,7.0,6.0,7,6,7,6,0,0,0,-0.1428571428571429,-0.1428571428571429,product,product,false,source_metadata.target,0.8571428571428571,0.8571428571428571,7.0,6.0,7.0,6.0,7,6,7,6,-0.1428571428571429,-0.1428571428571429,product,product,native,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.0,30.0,30.0,5.0
WIPACrepo__iceprod-339,14,14,update_status,SW14,1.0,1.0,7.0,7.0,7.0,7.0,7,7,7,7,0,0,0,0.1428571428571429,0.1428571428571429,none,none,false,source_metadata.target,1.0,1.0,7.0,7.0,7.0,7.0,7,7,7,7,0.1428571428571429,0.1428571428571429,none,none,native,0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.0,0.0,0.0,5.0
WIPACrepo__iceprod-339,16,15,add_subtask,SW16,1.0,0.875,7.0,7.0,8.0,7.0,7,7,8,7,0,0,0,0.0,-0.125,none,artifact,false,source_metadata.target,1.0,0.875,7.0,7.0,8.0,7.0,7,7,8,7,0.0,-0.125,none,artifact,native,0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.0,30.0,30.0,5.0
WIPACrepo__iceprod-339,16,16,update_status,SW16,1.0,1.0,7.0,7.0,8.0,8.0,7,7,8,8,0,0,0,0.0,0.125,none,none,false,source_metadata.target,1.0,1.0,7.0,7.0,8.0,8.0,7,7,8,8,0.0,0.125,none,none,native,0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.0,0.0,30.0,5.0
