connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
40db5001b2e26818,kv,5563774825147827,5563774826454272,0,0
316856cb53a17954,api,5563774825512003,5563774826536152,0,0
3da416a170003787,api,5563798501614374,5563802767891027,40230,9333
7755abfd8967ab97,api,5563805200892279,5563808898827164,29448,21065
16fe3638fdde42e8,api,5563811069398745,5563817107682690,43412,25271
09eae8f842611f2f,api,5563819023667772,5563822524293227,35762,8389
b2c599519043bdb5,api,5563824315875904,5563825329737149,40198,12772
4176efa683505905,api,5563825331669319,5563826334176102,29416,12772
7530f58744319834,api,5563826336107311,5563827274249004,43380,11828
dcab292349d8b396,api,5563827276048306,5563828209477968,35730,11828
